outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,-0.0008637426201189296,0.2969094922737307,0.11854830232313676
2,38046,-0.0007434368622472276,0.29359196761814643,0.1155443410608211
3,38016,-0.0006274004636693575,0.2964804292929293,0.11529356060606061
4,37992,-0.0006787086477187188,0.2967203621815119,0.11412929037692146
5,38022,-0.0008125892163433981,0.2953027194781968,0.11680079953711009
