representation,outer_fold,config_id,hidden_width,learning_rate,negative_weight,count,mae,smooth_l1,spearman,positive_prevalence,positive_auprc,positive_auprc_lift,positive_auroc,harmful_prevalence,harmful_auprc,harmful_auprc_lift,harmful_auroc
R1,1,w32_lr1e-4_neg1p0,32,0.0001,1.0,152208,0.02431227770166922,0.019122271977230713,0.01084805860575231,0.32841243561442235,0.3375382790163258,0.009125843401903477,0.5171752293948624,0.1911134762955955,0.18114003542328158,-0.009973440872313916,0.48506918154092293
R1,1,w32_lr1e-4_neg1p5,32,0.0001,1.5,152208,0.023651571810328422,0.01882063778517119,0.012670900812560254,0.32841243561442235,0.3401120171621116,0.011699581547689242,0.5273575356708503,0.1911134762955955,0.17406553599238092,-0.017047940303214576,0.4722100499088237
R1,1,w32_lr1e-4_neg2p0,32,0.0001,2.0,152208,0.024635026046791204,0.019389470385431793,0.015219216371029968,0.32841243561442235,0.33573472789445447,0.007322292280032117,0.5203150823538084,0.1911134762955955,0.18146263289882406,-0.009650843396771441,0.49179210602390605
R1,1,w32_lr1e-4_neg3p0,32,0.0001,3.0,152208,0.026190254344654277,0.02026301058161719,0.022031866054278027,0.32841243561442235,0.3496844030338668,0.021271967419444426,0.5303345244578942,0.1911134762955955,0.1848008204051294,-0.00631265589046609,0.4899849704135587
R1,1,w32_lr3e-4_neg1p0,32,0.0003,1.0,152208,0.021112926044904244,0.017887326371213784,0.05967010836833307,0.32841243561442235,0.370746985157157,0.042334549542734634,0.5587041410958786,0.1911134762955955,0.1830119836920336,-0.00810149260356191,0.48667711605989167
R1,1,w32_lr3e-4_neg1p5,32,0.0003,1.5,152208,0.02129843709122691,0.017918628328427503,0.049099986173683385,0.32841243561442235,0.37376341772238136,0.045350982107959015,0.5614461801723294,0.1911134762955955,0.17512338153921297,-0.015990094756382522,0.47033642453782787
R1,1,w32_lr3e-4_neg2p0,32,0.0003,2.0,152208,0.02146428173104527,0.017982977474025094,0.03151562491180309,0.32841243561442235,0.3569921032346836,0.028579667620261262,0.5462008381930233,0.1911134762955955,0.17656646971344742,-0.014547006582148081,0.4743566377121029
R1,1,w32_lr3e-4_neg3p0,32,0.0003,3.0,152208,0.021836426346982667,0.018091140040821567,0.031556123442380984,0.32841243561442235,0.3602861132467669,0.031873677632344555,0.5505304059815865,0.1911134762955955,0.1781910425078034,-0.012922433787792093,0.4742542109739413
R1,1,w32_lr1e-3_neg1p0,32,0.001,1.0,152208,0.020311787020050872,0.017712572204759254,0.10325822148585678,0.32841243561442235,0.4160752738693989,0.08766283825497656,0.6110174068996701,0.1911134762955955,0.17360755001291517,-0.01750592628268033,0.4580092528738785
R1,1,w32_lr1e-3_neg1p5,32,0.001,1.5,152208,0.02022522099810138,0.017702328912802785,0.07912104470007877,0.32841243561442235,0.4015537566286456,0.07314132101422327,0.6007105158402513,0.1911134762955955,0.16894630353475498,-0.022167172760840514,0.44871117694819873
R1,1,w32_lr1e-3_neg2p0,32,0.001,2.0,152208,0.020486731110185792,0.017768033434565636,0.039667509773446616,0.32841243561442235,0.3751983995983303,0.04678596398390794,0.5595897225958335,0.1911134762955955,0.1779213540883921,-0.013192122207203394,0.46892774081135274
R1,1,w32_lr1e-3_neg3p0,32,0.001,3.0,152208,0.02163574937305388,0.018056865659592483,0.024351126610219417,0.32841243561442235,0.36340099905381107,0.03498856343938872,0.5503135828962432,0.1911134762955955,0.18607941316248455,-0.005034063133110944,0.4731409660317085
R1,1,w64_lr1e-4_neg1p0,64,0.0001,1.0,152208,0.02216060787496188,0.01817486962084049,0.03907990948987709,0.32841243561442235,0.3505073563821563,0.02209492076773395,0.535497492131531,0.1911134762955955,0.18267596178438175,-0.008437514511213745,0.4939868969281757
R1,1,w64_lr1e-4_neg1p5,64,0.0001,1.5,152208,0.022547590792319543,0.018314951993592225,0.03096357853795262,0.32841243561442235,0.3479654762731211,0.019553040658698728,0.5320142131897603,0.1911134762955955,0.18291995664837568,-0.008193519647219816,0.49186893277880117
R1,1,w64_lr1e-4_neg2p0,64,0.0001,2.0,152208,0.022610608885658037,0.018340151752911905,0.030859061169400227,0.32841243561442235,0.3551272816340958,0.026714846019673444,0.5425432485642577,0.1911134762955955,0.17906758086042593,-0.012045895435169568,0.4776607104531291
R1,1,w64_lr1e-4_neg3p0,64,0.0001,3.0,152208,0.02283554073488927,0.01845896285268838,0.02452385836487843,0.32841243561442235,0.35396249482199804,0.025550059207575693,0.5416269655844957,0.1911134762955955,0.1776866908960746,-0.013426785399520885,0.4756399097496888
R1,1,w64_lr3e-4_neg1p0,64,0.0003,1.0,152208,0.02095483640805282,0.017824108726706235,0.06685596007772059,0.32841243561442235,0.384951640092018,0.05653920447759564,0.5736551515524616,0.1911134762955955,0.17161784923659495,-0.019495627059000542,0.4637912237029087
R1,1,w64_lr3e-4_neg1p5,64,0.0003,1.5,152208,0.021173209988609717,0.017883318152681127,0.06974588563770881,0.32841243561442235,0.3785323375937489,0.05011990197932653,0.571154713430215,0.1911134762955955,0.17945903720888462,-0.011654439086710877,0.4856141994997521
R1,1,w64_lr3e-4_neg2p0,64,0.0003,2.0,152208,0.02163927175865525,0.018007947841865397,0.040270820585564915,0.32841243561442235,0.36600531293406674,0.03759287731964439,0.5603727773654682,0.1911134762955955,0.1767934650454736,-0.014320011250121889,0.46619738716654013
R1,1,w64_lr3e-4_neg3p0,64,0.0003,3.0,152208,0.022553985327924544,0.018351163404323776,0.031879671779578164,0.32841243561442235,0.35738972011636444,0.02897728450194209,0.5513808914370524,0.1911134762955955,0.17746174579861282,-0.013651730496982678,0.47442745747297504
R1,1,w64_lr1e-3_neg1p0,64,0.001,1.0,152208,0.020674183601385607,0.017765683100024743,0.09419614151466342,0.32841243561442235,0.40132822225062176,0.07291578663619941,0.5850304199977135,0.1911134762955955,0.192502740555724,0.0013892642601285032,0.48907203827612644
R1,1,w64_lr1e-3_neg1p5,64,0.001,1.5,152208,0.020677538982130473,0.01777884488972753,0.05818306066107386,0.32841243561442235,0.37824248542225347,0.04983004980783112,0.5737185153822975,0.1911134762955955,0.17408515498775218,-0.01702832130784332,0.4621686231667388
