dataset,pair_id,representation,learner,scope,value,count,oof_mrr,fold_specific_global_mrr,delta_mrr,clustered_ci95_low,clustered_ci95_high,headroom_recovery,negative_transfer_rate,positive_gain_rate,changed_rate,spearman_pred_u_actual_u,positive_ap,positive_prevalence,positive_ap_lift,harmful_ap,harmful_prevalence,harmful_ap_lift,positive_vs_harmful_auroc
mkg_w,mkgw_native_adamf,X1,nested_selected,direction,head,12828,0.18290811388090414,0.18299266870326894,-8.455482236478532e-05,-0.0007381206839017023,0.0005814759138120194,-0.0017746871776267573,0.08801060180854381,0.09245400685999376,0.22879638291237916,0.11336699162352773,0.3952355474115891,0.34195120049890865,0.05328434691268047,0.47925255760822577,0.49214998440910507,-0.012897426800879297,0.5583004775378636
mkg_w,mkgw_native_adamf,X1,nested_selected,direction,tail,12828,0.4881011774793968,0.4867179107759113,0.001383266703485443,-0.00020981004851301004,0.002970465734675445,0.02903282879979216,0.05113813532896788,0.06984720922980979,0.27400997817274714,0.12514817147153084,0.2732785154789287,0.2543264733395697,0.01895204213935897,0.3492217437252748,0.30914016214530715,0.04008158157996766,0.5903608616387866
mkg_w,mkgw_native_adamf,X1,nested_selected,seed,1,8552,0.3344577544487936,0.3345257176380267,-6.796318923306281e-05,-0.0016262966789971176,0.0015049524125593013,-0.001426452059259124,0.08021515434985968,0.0995088868101029,0.28367633302151546,0.12498247356898268,0.34781845999583394,0.30886342376052384,0.0389550362353101,0.40950272985023994,0.39751520112254446,0.011987528727695484,0.5750611645007728
mkg_w,mkgw_native_adamf,X1,nested_selected,seed,2,8552,0.3344255173588806,0.334091034062247,0.0003344832966336139,-0.0009272488128883809,0.001574001077590581,0.007020335458870534,0.06407857811038353,0.06524789522918616,0.2239242282507016,0.09800882303047877,0.30893137307922003,0.2811973807296539,0.02773399234956614,0.4033944277072704,0.4100152011225444,-0.006620773415274006,0.5569439388890848
mkg_w,mkgw_native_adamf,X1,nested_selected,seed,3,8552,0.3376306652327771,0.3359491175184967,0.0016815477142804356,0.00021819891514556337,0.003160042393608833,0.035293329033636696,0.06442937324602432,0.07869504209541628,0.2466089803554724,0.11505182968728163,0.3313616131198092,0.30435570626753977,0.027005906852269446,0.40197502127799317,0.39440481758652945,0.007570203691463717,0.5672299796542353
mkg_w,mkgw_native_adamf,X1,nested_selected,seed_x_direction,1_head,4276,0.18315484648735672,0.18382173480450886,-0.0006668883171521089,-0.0018477209106743237,0.00046605663392399984,-0.013997050815777427,0.10219831618334893,0.12207670720299345,0.2747895229186155,0.13434200632165122,0.42176613254717243,0.35365996258185217,0.06810616996532026,0.4814895009774569,0.484810570626754,-0.0033210696492970704,0.5730337961901221
mkg_w,mkgw_native_adamf,X1,nested_selected,seed_x_direction,1_tail,4276,0.48576066241023047,0.4852297004715445,0.0005309619386859837,-0.002267159929765974,0.003339215808139655,0.011144146697259188,0.05823199251637044,0.07694106641721235,0.29256314312441534,0.12902954510396247,0.2852620781199619,0.2640668849391955,0.021195193180766403,0.3558945508555877,0.3102198316183349,0.0456747192372528,0.5914449188810539
mkg_w,mkgw_native_adamf,X1,nested_selected,seed_x_direction,2_head,4276,0.18080950450293062,0.18054802933677727,0.00026147516615335247,-0.0007322907987291015,0.0013095717001128523,0.0054879971557179755,0.0853601496725912,0.07109448082319925,0.20556594948550047,0.08974640596684773,0.3620545891658199,0.3241463985032741,0.037908190662545804,0.48053288937089844,0.503987371375117,-0.023454482004218513,0.542729684432173
mkg_w,mkgw_native_adamf,X1,nested_selected,seed_x_direction,2_tail,4276,0.4880415302148305,0.48763403878771666,0.00040749142711387514,-0.001889578490385154,0.0027239807262180653,0.008552673762023089,0.042797006548175864,0.05940130963517306,0.2422825070159027,0.11824820204334645,0.2580441289780094,0.2382483629560337,0.01979576602197569,0.34621397220890426,0.31604303086997193,0.030170941338932333,0.5862652209796521
mkg_w,mkgw_native_adamf,X1,nested_selected,seed_x_direction,3_head,4276,0.18475999065242504,0.1846082419685207,0.00015174868390440067,-0.0009074230664004068,0.0011803750129635011,0.0031849921271791854,0.0764733395696913,0.08419083255378859,0.20603367633302153,0.11458379073658508,0.3991273528539065,0.3480472404115996,0.05108011244230687,0.47552639421058923,0.4876520112254443,-0.012125617014855095,0.5569235241890492
mkg_w,mkgw_native_adamf,X1,nested_selected,seed_x_direction,3_tail,4276,0.4905013398131292,0.48728999306847276,0.0032113467446564705,0.0005362019280176516,0.005931340848804813,0.06740166594009421,0.052385406922357346,0.07319925163704397,0.2871842843779233,0.12601273720651593,0.2761281856828616,0.26066417212347986,0.015464013559381762,0.34472257058683015,0.3011576239476146,0.04356494663921556,0.5921062697143782
