outer_fold,selected_config_index,selected_config,inner_probe_delta_mrr,inner_spearman,fold_global_alpha
1,0,"{""alpha"": 1e-05, ""epsilon"": 0.1, ""max_iter"": 80}",9.603657822971153e-05,0.2814382596421631,1.0
2,1,"{""alpha"": 0.0001, ""epsilon"": 0.1, ""max_iter"": 80}",-7.001780755679523e-05,0.28751048781597216,1.0
3,1,"{""alpha"": 0.0001, ""epsilon"": 0.1, ""max_iter"": 80}",0.00023284273210320326,0.2818468619672497,1.0
4,0,"{""alpha"": 1e-05, ""epsilon"": 0.1, ""max_iter"": 80}",0.00016547486009777502,0.28089335015333516,1.0
5,1,"{""alpha"": 0.0001, ""epsilon"": 0.1, ""max_iter"": 80}",-0.00012064513985362629,0.27955505625752536,1.0
