outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,0.0026467858455340204,0.17497109218963525,0.08722274781877432
2,38046,0.005481479036354402,0.17449929033275507,0.09777637596593597
3,38016,0.00486536640907608,0.17326914983164984,0.08580597643097643
4,37992,0.006067878003854147,0.1629553590229522,0.08791324489366183
5,38022,0.006140390173643266,0.15882909894271738,0.09352480143075062
