representation,outer_fold,config_id,hidden_width,learning_rate,negative_weight,count,mae,smooth_l1,spearman,positive_prevalence,positive_auprc,positive_auprc_lift,positive_auroc,harmful_prevalence,harmful_auprc,harmful_auprc_lift,harmful_auroc
C4,1,w32_lr1e-4_neg1p0,32,0.0001,1.0,82152,0.028306372938019384,0.021990759974282265,0.043935620065897435,0.4167275294575908,0.4375183895622329,0.020790860104642095,0.5305335168936035,0.16221151037101958,0.16539151976771702,0.0031800093966974363,0.5031188149908219
C4,1,w32_lr1e-4_neg1p5,32,0.0001,1.5,82152,0.027764104617448288,0.02154712146850478,0.04030911783997473,0.4167275294575908,0.4335197396872191,0.01679221022962829,0.532043650621598,0.16221151037101958,0.1649999024725608,0.0027883921015412205,0.5035390094837228
C4,1,w32_lr1e-4_neg2p0,32,0.0001,2.0,82152,0.02896126329286186,0.022646320397701196,0.041951531049659874,0.4167275294575908,0.43039234684783234,0.013664817390241557,0.5313892877769855,0.16221151037101958,0.1645402332051035,0.0023287228340839183,0.5007069973613201
C4,1,w32_lr1e-4_neg3p0,32,0.0001,3.0,82152,0.026329069373500127,0.020659424429885054,0.06150962452294906,0.4167275294575908,0.4438727286023365,0.027145199144745724,0.5484606306437597,0.16221151037101958,0.16795005374233404,0.005738543371314464,0.5101206745786724
C4,1,w32_lr3e-4_neg1p0,32,0.0003,1.0,82152,0.022011036388814513,0.01857661782557877,0.08716043752784935,0.4167275294575908,0.46365072987825795,0.046923200420667166,0.5632647598897026,0.16221151037101958,0.1612961557384604,-0.0009153546325591788,0.492057655509676
C4,1,w32_lr3e-4_neg1p5,32,0.0003,1.5,82152,0.02362647874103538,0.019188547780647238,0.07233840178156921,0.4167275294575908,0.4555681931197964,0.03884066366220562,0.5515756508140222,0.16221151037101958,0.16637811255792023,0.004166602186900653,0.5028976985855864
C4,1,w32_lr3e-4_neg2p0,32,0.0003,2.0,82152,0.024048391601945017,0.019429852566843042,0.07042253776857448,0.4167275294575908,0.44466685872692885,0.027939329269338065,0.5504626883313903,0.16221151037101958,0.16520130230084898,0.0029897919298293996,0.5079924096209502
C4,1,w32_lr3e-4_neg3p0,32,0.0003,3.0,82152,0.02461453804324425,0.019642580143453617,0.09296038197612567,0.4167275294575908,0.45777097820553825,0.041043448747947464,0.5707885762580815,0.16221151037101958,0.16897476485927346,0.006763254488253878,0.5152563723272453
C4,1,w32_lr1e-3_neg1p0,32,0.001,1.0,82152,0.021132442371976583,0.01838475283895871,0.12082897199707072,0.4167275294575908,0.48573129373005686,0.06900376427246607,0.5838526207591831,0.16221151037101958,0.1636003194404034,0.0013888090693838229,0.4981972616976649
C4,1,w32_lr1e-3_neg1p5,32,0.001,1.5,82152,0.02196942618708109,0.018624092292436188,0.11139653019780739,0.4167275294575908,0.4816702544234849,0.0649427249658941,0.5813018055273081,0.16221151037101958,0.1640131859920493,0.0018016756210297302,0.5006194721062237
