pair,label,dataset,split,partition,group,defined_relations,direction,n_observations,n_triples,n_relations,mass,delta_contribution,global_mrr,adc_mrr,delta_mrr,mean_gain,mean_loss,harm_rate,gain_rate,action_rate,fallback_rate
mkgw_mhyper_native,W-N,mkg_w,dev_oof,named_group,Other,164,head,7353,2451,99,0.286599625818522,0.0003663971904125094,0.26542584977935285,0.2667042784910655,0.0012784287117126806,0.004706682618369647,0.0034282539066569657,0.13749490004079967,0.19978240174078607,0.5189718482252142,0.4810281517747858
mkgw_mhyper_native,W-N,mkg_w,dev_oof,named_group,Other,164,tail,7353,2451,99,0.286599625818522,0.0016535310230777836,0.5877863978481952,0.5935558785945686,0.0057694807463734,0.0125543863909528,0.0067849056445794,0.08962328301373589,0.06473548211614306,0.617843057255542,0.38215694274445805
mkgw_mhyper_native,W-N,mkg_w,test,frequency,Train-zero,1,head,0,0,0,0.0,0.0,,,,,,,,,
mkgw_mhyper_native,W-N,mkg_w,test,frequency,Train-zero,1,tail,0,0,0,0.0,0.0,,,,,,,,,
mkgw_mhyper_native,W-N,mkg_w,test,frequency,1-99,128,head,789,263,58,0.030767430978006553,8.193799818448579e-06,0.2749116909078346,0.27517800497950035,0.00026631407166577355,0.0073328670357143706,0.007066552964048597,0.16983523447401774,0.14195183776932827,0.514575411913815,0.48542458808618505
mkgw_mhyper_native,W-N,mkg_w,test,frequency,1-99,128,tail,789,263,58,0.030767430978006553,3.4919714272048255e-05,0.6105821626206216,0.6117171197217527,0.0011349571011310588,0.013515880890345985,0.012380923789214928,0.12167300380228137,0.05576679340937896,0.6514575411913816,0.3485424588086185
mkgw_mhyper_native,W-N,mkg_w,test,frequency,100-999,30,head,4536,1512,30,0.17688348151614414,0.0005727564626438072,0.2426482316334727,0.24588627544476852,0.003238043811295809,0.005509926197168908,0.002271882385873099,0.15079365079365079,0.1988536155202822,0.5134479717813051,0.48655202821869487
mkgw_mhyper_native,W-N,mkg_w,test,frequency,100-999,30,tail,4536,1512,30,0.17688348151614414,0.000943831916938685,0.6034381395491766,0.6087740358626633,0.005335896313486693,0.012641661475843752,0.00730576516235706,0.08796296296296297,0.057760141093474424,0.6272045855379189,0.37279541446208114
mkgw_mhyper_native,W-N,mkg_w,test,frequency,1000+,10,head,7497,2499,10,0.2923490875058493,-2.26525087412888e-05,0.15400907614088347,0.1539315916892146,-7.748445166888222e-05,0.005125458767621982,0.005202943219290866,0.20888355342136855,0.4276377217553688,0.7616379885287449,0.23836201147125516
mkgw_mhyper_native,W-N,mkg_w,test,frequency,1000+,10,tail,7497,2499,10,0.2923490875058493,0.0009095992836776199,0.4882438217256949,0.4913551681350092,0.0031113464093142436,0.008753874075001533,0.005642527665687289,0.13418700813658796,0.06055755635587568,0.591703348005869,0.408296651994131
mkgw_mhyper_native,W-N,mkg_w,test,named_group,R1,1,head,2406,802,1,0.09382311651848385,0.0001543009129119609,0.10080047323803347,0.10244506700807267,0.0016445937700392042,0.005485004313339001,0.0038404105432997965,0.2082294264339152,0.5847880299251871,0.8977556109725686,0.10224438902743142
mkgw_mhyper_native,W-N,mkg_w,test,named_group,R1,1,tail,2406,802,1,0.09382311651848385,4.39858449460662e-05,0.18567020081572919,0.18613901752719927,0.00046881671147004227,0.003961629276148415,0.0034928125646783727,0.26807980049875313,0.07273482959268496,0.46508728179551123,0.5349127182044888
mkgw_mhyper_native,W-N,mkg_w,test,named_group,R2,1,head,1455,485,1,0.05673841834347216,-4.284742077525831e-05,0.04008238110623719,0.03932720635822295,-0.0007551747480142434,0.0038925408421952284,0.0046477155902094735,0.3917525773195876,0.5457044673539518,0.9883161512027492,0.01168384879725086
mkgw_mhyper_native,W-N,mkg_w,test,named_group,R2,1,tail,1455,485,1,0.05673841834347216,0.0006709791055630467,0.9620022341156362,0.9738280679184257,0.011825833802789532,0.019589874896121108,0.007764041093331572,0.019243986254295534,0.03986254295532646,0.9828178694158075,0.01718213058419244
mkgw_mhyper_native,W-N,mkg_w,test,named_group,R3,1,head,513,171,1,0.020004679457182966,3.6461477975395634e-05,0.45013117689177873,0.45195382434051373,0.0018226474487349818,0.012093105662577205,0.010270458213842225,0.1111111111111111,0.28460038986354774,0.7368421052631579,0.2631578947368421
mkgw_mhyper_native,W-N,mkg_w,test,named_group,R3,1,tail,513,171,1,0.020004679457182966,3.8465792867464065e-05,0.6254509633033916,0.6273738030544505,0.001922839751058964,0.004983800160453231,0.0030609604093942665,0.06237816764132553,0.023391812865497075,0.5282651072124757,0.47173489278752434
mkgw_mhyper_native,W-N,mkg_w,test,named_group,R4,1,head,465,155,1,0.018132896583996257,4.3833930825209146e-05,0.10157993186174356,0.10399730244686543,0.0024173705851218566,0.0040572990720566,0.0016399284869347435,0.2129032258064516,0.5741935483870968,0.8903225806451613,0.10967741935483871
mkgw_mhyper_native,W-N,mkg_w,test,named_group,R4,1,tail,465,155,1,0.018132896583996257,-4.279914893743626e-05,0.3289601407831245,0.32659983675011023,-0.0023603040330142265,0.0004268898457177619,0.002787193878731988,0.05806451612903226,0.01935483870967742,0.23870967741935484,0.7612903225806451
mkgw_mhyper_native,W-N,mkg_w,test,named_group,R5,1,head,468,156,1,0.018249883013570427,-6.6012038258056e-06,0.1000141104661873,0.09965239834886046,-0.000361712117326835,9.244540130744164e-06,0.00037095665745757913,0.05555555555555555,0.019230769230769232,0.0811965811965812,0.9188034188034188
mkgw_mhyper_native,W-N,mkg_w,test,named_group,R5,1,tail,468,156,1,0.018249883013570427,2.9796641391952364e-05,0.24586369985783046,0.24749640300282028,0.0016327031449898,0.013575486255568883,0.011942783110579083,0.23504273504273504,0.14957264957264957,0.7692307692307693,0.23076923076923078
mkgw_mhyper_native,W-N,mkg_w,test,named_group,Other,164,head,7515,2505,93,0.2930510060832943,0.00037315005660946515,0.24568987062731398,0.24696319864483798,0.0012733280175240352,0.005621945533056754,0.004348617515532719,0.150499001996008,0.21250831669993347,0.5345309381237525,0.4654690618762475
mkgw_mhyper_native,W-N,mkg_w,test,named_group,Other,164,tail,7515,2505,93,0.2930510060832943,0.00114792267905726,0.5913487536669485,0.5952658966053043,0.003917142938355872,0.01150910599823685,0.007591963059880978,0.08769128409846973,0.05801729873586161,0.5993346640053226,0.4006653359946773
mkgw_mhyper_adamf,W-A,mkg_w,dev_oof,frequency,Train-zero,1,head,3,1,1,0.00011693171188026193,0.0,0.0001246946998659655,0.0001246946998659655,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mkgw_mhyper_adamf,W-A,mkg_w,dev_oof,frequency,Train-zero,1,tail,3,1,1,0.00011693171188026193,0.0,0.00010331166747989201,0.00010331166747989201,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mkgw_mhyper_adamf,W-A,mkg_w,dev_oof,frequency,1-99,128,head,807,269,63,0.03145463049579046,9.90471640425646e-06,0.2895143319483225,0.28982922092486224,0.00031488897653978153,0.004466223062704259,0.004151334086164478,0.04337050805452292,0.11028500619578686,0.1895910780669145,0.49814126394052044
