representation,outer_fold,config_id,hidden_width,learning_rate,negative_weight,count,mae,smooth_l1,spearman,positive_prevalence,positive_auprc,positive_auprc_lift,positive_auroc,harmful_prevalence,harmful_auprc,harmful_auprc_lift,harmful_auroc
C4,1,w32_lr1e-4_neg1p0,32,0.0001,1.0,152208,0.034158452685151004,0.02880229946953682,0.02414787811447112,0.3440423630820982,0.36469974482147005,0.02065738173937187,0.528587792073964,0.21255124566382844,0.20224366536182845,-0.010307580301999991,0.4876400224408756
C4,1,w32_lr1e-4_neg1p5,32,0.0001,1.5,152208,0.03393125070677848,0.02862836084867974,0.03004906908237408,0.3440423630820982,0.3634935572882402,0.019451194206141997,0.528219161094068,0.21255124566382844,0.21020093287437827,-0.002350312789450165,0.5002005079809916
C4,1,w32_lr1e-4_neg2p0,32,0.0001,2.0,152208,0.03553082227122295,0.02970953122408843,0.02350041842607255,0.3440423630820982,0.363629432198712,0.019587069116613842,0.5325467406588573,0.21255124566382844,0.20284997440255725,-0.009701271261271183,0.485323318604853
C4,1,w32_lr1e-4_neg3p0,32,0.0001,3.0,152208,0.03404527514324971,0.028739724699010972,0.045434306349146684,0.3440423630820982,0.3818722903448186,0.03782992726272044,0.5561238044159269,0.21255124566382844,0.20354001725270565,-0.009011228411122785,0.482431645781565
C4,1,w32_lr3e-4_neg1p0,32,0.0003,1.0,152208,0.03063551169819869,0.027466508624162174,0.07757190512513791,0.3440423630820982,0.4060645862546657,0.0620222231725675,0.5812161661363158,0.21255124566382844,0.20015649235345298,-0.012394753310375456,0.47574911486472526
C4,1,w32_lr3e-4_neg1p5,32,0.0003,1.5,152208,0.03160116862995523,0.02768085410958261,0.06058304978425261,0.3440423630820982,0.3961630979300833,0.05212073484798513,0.5640245707684972,0.21255124566382844,0.2071346574130751,-0.005416588250753335,0.48710515512717634
C4,1,w32_lr3e-4_neg2p0,32,0.0003,2.0,152208,0.03214634811641015,0.02784540253020767,0.06769292941848565,0.3440423630820982,0.39123291945517996,0.04719055637308178,0.5686149448596414,0.21255124566382844,0.2098483246546011,-0.002702921009227338,0.49220584261986455
C4,1,w32_lr3e-4_neg3p0,32,0.0003,3.0,152208,0.03306416951444576,0.02820199132185779,0.061608251467804104,0.3440423630820982,0.39147347136439253,0.047431108282294354,0.5737320218398952,0.21255124566382844,0.20810513927409363,-0.004446106389734805,0.48721066780817
C4,1,w32_lr1e-3_neg1p0,32,0.001,1.0,152208,0.030332902979924057,0.027409248288914525,0.11226342176151083,0.3440423630820982,0.4320178349154186,0.08797547183332044,0.6048220202739103,0.21255124566382844,0.20991601220934103,-0.0026352334544874068,0.48571017032485636
C4,1,w32_lr1e-3_neg1p5,32,0.001,1.5,152208,0.030910046493171896,0.02749857722383284,0.08458028293943343,0.3440423630820982,0.4051293379909908,0.061086974908892644,0.5862087962135657,0.21255124566382844,0.20833251499182642,-0.0042187306720020135,0.4833982171306689
