representation,outer_fold,selected_config_id,hidden_width,learning_rate,negative_weight,outer_train_rows,outer_holdout_rows,outer_train_groups,outer_holdout_groups,inner_group_audit,selected_inner_count,selected_inner_mae,selected_inner_smooth_l1,selected_inner_spearman,selected_inner_positive_prevalence,selected_inner_positive_auprc,selected_inner_positive_auprc_lift,selected_inner_positive_auroc,selected_inner_harmful_prevalence,selected_inner_harmful_auprc,selected_inner_harmful_auprc_lift,selected_inner_harmful_auroc
R3,1,w32_lr1e-3_neg1p0,32,0.001,1.0,184842,46062,3423,853,"{""assignment"": ""relation-stratified SHA256 ordering, then round-robin by original triple with a deterministic per-relation fold offset"", ""fold_seed"": 20260904, ""n_folds"": 3, ""n_unique_triples"": 3423, ""observations_per_fold"": {""0"": 1146, ""1"": 1139, ""2"": 1138}, ""query_instances_per_fold"": {""0"": 6876, ""1"": 6834, ""2"": 6828}, ""triple_groups_per_fold"": {""0"": 1146, ""1"": 1139, ""2"": 1138}, ""utility_rows_per_fold"": {""0"": 61884, ""1"": 61506, ""2"": 61452}}",164304,0.021989034967188514,0.019344728653600075,0.19361790670349,0.2756962703281722,0.36826107233818883,0.09256480201001666,0.6184798681622451,0.30248807089297886,0.38443498657419545,0.08194691568121659,0.5871939443544096
R3,2,w32_lr1e-3_neg1p0,32,0.001,1.0,184464,46440,3416,860,"{""assignment"": ""relation-stratified SHA256 ordering, then round-robin by original triple with a deterministic per-relation fold offset"", ""fold_seed"": 20260905, ""n_folds"": 3, ""n_unique_triples"": 3416, ""observations_per_fold"": {""0"": 1135, ""1"": 1135, ""2"": 1146}, ""query_instances_per_fold"": {""0"": 6810, ""1"": 6810, ""2"": 6876}, ""triple_groups_per_fold"": {""0"": 1135, ""1"": 1135, ""2"": 1146}, ""utility_rows_per_fold"": {""0"": 61290, ""1"": 61290, ""2"": 61884}}",163968,0.02184972008120357,0.019283935116881257,0.20378405602354588,0.27463285519125685,0.37533480121709273,0.10070194602583588,0.6236700341397612,0.3041020199063232,0.3843816886227662,0.08027966871644304,0.5932222200841172
R3,3,w32_lr1e-3_neg1p0,32,0.001,1.0,184626,46278,3419,857,"{""assignment"": ""relation-stratified SHA256 ordering, then round-robin by original triple with a deterministic per-relation fold offset"", ""fold_seed"": 20260906, ""n_folds"": 3, ""n_unique_triples"": 3419, ""observations_per_fold"": {""0"": 1144, ""1"": 1139, ""2"": 1136}, ""query_instances_per_fold"": {""0"": 6864, ""1"": 6834, ""2"": 6816}, ""triple_groups_per_fold"": {""0"": 1144, ""1"": 1139, ""2"": 1136}, ""utility_rows_per_fold"": {""0"": 61776, ""1"": 61506, ""2"": 61344}}",164112,0.02150147450430786,0.01906076596799889,0.22943723224509907,0.2775238861265477,0.3942018466698168,0.11667796054326907,0.6327447532799795,0.3029821097786877,0.41209450030281247,0.10911239052412475,0.6084776845885328
R3,4,w32_lr1e-3_neg1p0,32,0.001,1.0,184518,46386,3417,859,"{""assignment"": ""relation-stratified SHA256 ordering, then round-robin by original triple with a deterministic per-relation fold offset"", ""fold_seed"": 20260907, ""n_folds"": 3, ""n_unique_triples"": 3417, ""observations_per_fold"": {""0"": 1139, ""1"": 1142, ""2"": 1136}, ""query_instances_per_fold"": {""0"": 6834, ""1"": 6852, ""2"": 6816}, ""triple_groups_per_fold"": {""0"": 1139, ""1"": 1142, ""2"": 1136}, ""utility_rows_per_fold"": {""0"": 61506, ""1"": 61668, ""2"": 61344}}",164016,0.021802510284590515,0.01923705450704433,0.20847028832765133,0.2777533899131792,0.38121631192955485,0.10346292201637564,0.6232408516933746,0.3046836893961565,0.3955044934205606,0.09082080402440412,0.5968360629461549
R3,5,w32_lr1e-3_neg1p0,32,0.001,1.0,185166,45738,3429,847,"{""assignment"": ""relation-stratified SHA256 ordering, then round-robin by original triple with a deterministic per-relation fold offset"", ""fold_seed"": 20260908, ""n_folds"": 3, ""n_unique_triples"": 3429, ""observations_per_fold"": {""0"": 1132, ""1"": 1148, ""2"": 1149}, ""query_instances_per_fold"": {""0"": 6792, ""1"": 6888, ""2"": 6894}, ""triple_groups_per_fold"": {""0"": 1132, ""1"": 1148, ""2"": 1149}, ""utility_rows_per_fold"": {""0"": 61128, ""1"": 61992, ""2"": 62046}}",164592,0.021656840972866027,0.019131308709960264,0.19941526885846092,0.27577282006415865,0.3687077159442933,0.09293489588013465,0.614598356980212,0.3033257995528337,0.40068161063060503,0.09735581107777136,0.5975577821632289
