representation,outer_fold,config_id,hidden_width,learning_rate,negative_weight,count,mae,smooth_l1,spearman,positive_prevalence,positive_auprc,positive_auprc_lift,positive_auroc,harmful_prevalence,harmful_auprc,harmful_auprc_lift,harmful_auroc
R3,1,w32_lr1e-4_neg1p0,32,0.0001,1.0,164304,0.027243322785013162,0.021714397271689105,0.047650760609018794,0.2756962703281722,0.2945637646943924,0.018867494366220205,0.530054275145371,0.30248807089297886,0.3148340056128242,0.012345934719845353,0.5185158733455495
R3,1,w32_lr1e-4_neg1p5,32,0.0001,1.5,164304,0.026620323405469805,0.021161340477810237,0.04650933616476617,0.2756962703281722,0.29923979909736453,0.023543528769192357,0.5300724178516975,0.30248807089297886,0.31493509610032416,0.012447025207345308,0.5190957639839245
R3,1,w32_lr1e-4_neg2p0,32,0.0001,2.0,164304,0.02574260504458742,0.020726991930809364,0.048799746045287896,0.2756962703281722,0.2886772667137961,0.012980996385623944,0.5278697719843701,0.30248807089297886,0.31424220290516885,0.01175413201219,0.5207740508704385
R3,1,w32_lr1e-4_neg3p0,32,0.0001,3.0,164304,0.027006009555452525,0.0215098377876375,0.029353410553868947,0.2756962703281722,0.2826324596552461,0.006936189327073905,0.5171751601249726,0.30248807089297886,0.3041231274662172,0.0016350565732383693,0.511354512015024
R3,1,w32_lr3e-4_neg1p0,32,0.0003,1.0,164304,0.022870840483217265,0.019599111086381023,0.11049981941607738,0.2756962703281722,0.3243089472896897,0.0486126769615175,0.564448278409403,0.30248807089297886,0.35108900069722926,0.0486009298042504,0.5504018113251777
R3,1,w32_lr3e-4_neg1p5,32,0.0003,1.5,164304,0.022951784051410604,0.01958986734318446,0.1120765578158473,0.2756962703281722,0.3138791662504674,0.038182895922295235,0.5657008035322407,0.30248807089297886,0.33444149435474463,0.03195342346176577,0.5501808456406654
R3,1,w32_lr3e-4_neg2p0,32,0.0003,2.0,164304,0.02310442188302749,0.019613148643414992,0.09761408164432693,0.2756962703281722,0.3080141542046702,0.03231788387649803,0.5521298643285926,0.30248807089297886,0.34146528606030535,0.038977215167326495,0.5489120873192104
R3,1,w32_lr3e-4_neg3p0,32,0.0003,3.0,164304,0.023626492200097864,0.019798623606022723,0.06538293597961554,0.2756962703281722,0.30884338194925687,0.03314711162108469,0.5514476090652763,0.30248807089297886,0.31786405073835683,0.015375979845377974,0.5154281069299466
R3,1,w32_lr1e-3_neg1p0,32,0.001,1.0,164304,0.021989034967188514,0.019344728653600075,0.19361790670349,0.2756962703281722,0.36826107233818883,0.09256480201001666,0.6184798681622451,0.30248807089297886,0.38443498657419545,0.08194691568121659,0.5871939443544096
R3,1,w32_lr1e-3_neg1p5,32,0.001,1.5,164304,0.022066229577509186,0.01938190976593506,0.17432797805736036,0.2756962703281722,0.35977678490222653,0.08408051457405435,0.6051054999713148,0.30248807089297886,0.3766755221444629,0.07418745125148407,0.5775760518399918
R3,1,w32_lr1e-3_neg2p0,32,0.001,2.0,164304,0.022594091437958062,0.01947997391499356,0.12123150998348868,0.2756962703281722,0.32518156932556175,0.04948529899738957,0.5754099102250085,0.30248807089297886,0.3567120821630111,0.054224011270032235,0.5493809810101403
R3,1,w32_lr1e-3_neg3p0,32,0.001,3.0,164304,0.02302174014673494,0.019587284842529164,0.11664450831166324,0.2756962703281722,0.32518295463650587,0.049486684308333695,0.5778927546811369,0.30248807089297886,0.3353430817199371,0.03285501082695824,0.5410507257534246
R3,1,w64_lr1e-4_neg1p0,64,0.0001,1.0,164304,0.024451628509730705,0.020101494038783016,0.08264308253110694,0.2756962703281722,0.306437763362001,0.030741493033828837,0.5483444493364027,0.30248807089297886,0.3295606146460209,0.027072543753042022,0.5378708259644777
R3,1,w64_lr1e-4_neg1p5,64,0.0001,1.5,164304,0.025180423779658723,0.020503776259849463,0.06795493103171378,0.2756962703281722,0.2918627826737549,0.016166512345582695,0.5309412826823865,0.30248807089297886,0.3277224155221557,0.02523434462917684,0.5383418944963628
R3,1,w64_lr1e-4_neg2p0,64,0.0001,2.0,164304,0.024397835024761127,0.02006838641882657,0.07326951887844152,0.2756962703281722,0.30300042650400266,0.027304156175830485,0.5440900171195766,0.30248807089297886,0.3271637735092499,0.024675702616271056,0.5325951172287995
R3,1,w64_lr1e-4_neg3p0,64,0.0001,3.0,164304,0.026613833013426142,0.02119922233894221,0.04662333217583342,0.2756962703281722,0.2946305297614881,0.018934259433315948,0.5312728762223938,0.30248807089297886,0.3103957746950167,0.007907703802037869,0.5142834030289025
R3,1,w64_lr3e-4_neg1p0,64,0.0003,1.0,164304,0.022963185170523582,0.01956260732631199,0.11885322907298668,0.2756962703281722,0.3264698545799642,0.050773584251792014,0.5758746478838365,0.30248807089297886,0.346843857021302,0.04435578612832314,0.5484009481656965
R3,1,w64_lr3e-4_neg1p5,64,0.0003,1.5,164304,0.02356818248205298,0.019784254048380665,0.09705059324355295,0.2756962703281722,0.30972055690804906,0.03402428657987688,0.5528409087152645,0.30248807089297886,0.3413482889043626,0.03886021801138373,0.5464247448496782
R3,1,w64_lr3e-4_neg2p0,64,0.0003,2.0,164304,0.023363998062563847,0.019676137393589376,0.10196076634171161,0.2756962703281722,0.3191019867444781,0.04340571641630592,0.5650222963671973,0.30248807089297886,0.3348235736000078,0.03233550270702895,0.537862080953137
R3,1,w64_lr3e-4_neg3p0,64,0.0003,3.0,164304,0.024192044300014155,0.01996719015196897,0.08133922324497912,0.2756962703281722,0.3080255038288932,0.03232923350072103,0.5560547512423368,0.30248807089297886,0.3216011192674247,0.01911304837444583,0.5257529003556082
R3,1,w64_lr1e-3_neg1p0,64,0.001,1.0,164304,0.022234438564716057,0.019383963389029427,0.16557626541639495,0.2756962703281722,0.35444025286846853,0.07874398254029635,0.5971105052832187,0.30248807089297886,0.3814110867240131,0.07892301583103423,0.5751618278306185
R3,1,w64_lr1e-3_neg1p5,64,0.001,1.5,164304,0.02231038804784633,0.019401826920995287,0.18016819860650568,0.2756962703281722,0.36532918263854935,0.08963291231037718,0.6172639815579778,0.30248807089297886,0.3683099921481141,0.06582192125513525,0.5718267342879657
R3,1,w64_lr1e-3_neg2p0,64,0.001,2.0,164304,0.022619169605754167,0.019459263935720207,0.12978209551044093,0.2756962703281722,0.34390933641361365,0.06821306608544148,0.59101338097833,0.30248807089297886,0.34155862141287696,0.039070550519898106,0.543275249556745
R3,1,w64_lr1e-3_neg3p0,64,0.001,3.0,164304,0.023016315554307127,0.019649246083956396,0.10920489709353781,0.2756962703281722,0.31271254798321285,0.037016277655040675,0.5668051616278403,0.30248807089297886,0.3368109535814505,0.03432288268847167,0.5431488107557073
R3,1,w128_lr1e-4_neg1p0,128,0.0001,1.0,164304,0.02404479551697806,0.019916666556027685,0.09639395326373884,0.2756962703281722,0.3152942533093608,0.039597982981188606,0.5575451582659381,0.30248807089297886,0.33562722833027203,0.033139157437293176,0.5423224238629221
R3,1,w128_lr1e-4_neg1p5,128,0.0001,1.5,164304,0.02462988905348801,0.02016782315254807,0.08342121581332854,0.2756962703281722,0.30403554821012213,0.028339277881949954,0.5418734959612515,0.30248807089297886,0.33148991842151493,0.029001847528536073,0.5424897786425369
R3,1,w128_lr1e-4_neg2p0,128,0.0001,2.0,164304,0.02435281703376947,0.02004785776586112,0.08038524344100846,0.2756962703281722,0.3083853835801716,0.03268911325199941,0.5512393656156556,0.30248807089297886,0.32246113887911626,0.019973067986137405,0.5296582388646212
R3,1,w128_lr1e-4_neg3p0,128,0.0001,3.0,164304,0.024810037894956376,0.020286159674837784,0.051595650108399047,0.2756962703281722,0.2903080504428489,0.014611780114676731,0.536186923371034,0.30248807089297886,0.31357826000999145,0.011090189117012594,0.5146821479819548
R3,1,w128_lr3e-4_neg1p0,128,0.0003,1.0,164304,0.023224192405580758,0.019610043367161833,0.12441242353595611,0.2756962703281722,0.32884440910030505,0.05314813877213287,0.5742329943820998,0.30248807089297886,0.3481853093346058,0.04569723844162693,0.5537780112492343
R3,1,w128_lr3e-4_neg1p5,128,0.0003,1.5,164304,0.023470592843128378,0.019704059861254685,0.11136930138790674,0.2756962703281722,0.3128335483316458,0.037137278003473606,0.5610015855785754,0.30248807089297886,0.34197683368466164,0.039488762791682785,0.5524254612874974
R3,1,w128_lr3e-4_neg2p0,128,0.0003,2.0,164304,0.023433450695913037,0.01969312776934443,0.10227227842428284,0.2756962703281722,0.32235151801705636,0.04665524768888418,0.5687361017204806,0.30248807089297886,0.3334872222749201,0.03099915138194126,0.5347979603037933
R3,1,w128_lr3e-4_neg3p0,128,0.0003,3.0,164304,0.024538364281150193,0.020126382808068145,0.05917480316889852,0.2756962703281722,0.29155380848998935,0.015857538161817175,0.531456050172144,0.30248807089297886,0.3247000254540638,0.022211954561084934,0.5239226038932278
R3,1,w128_lr1e-3_neg1p0,128,0.001,1.0,164304,0.02263454254391883,0.019441040678508405,0.15179196556906807,0.2756962703281722,0.3420811082027279,0.06638483787455574,0.5895895712889913,0.30248807089297886,0.36254039619418144,0.06005232530120258,0.5659130596816037
R3,1,w128_lr1e-3_neg1p5,128,0.001,1.5,164304,0.022734630364562632,0.01950038571813512,0.1277024318879408,0.2756962703281722,0.32876300807599335,0.05306673774782117,0.5709143100983713,0.30248807089297886,0.3526781181186806,0.05019004722570175,0.5585459274090672
R3,1,w128_lr1e-3_neg2p0,128,0.001,2.0,164304,0.023409361245191076,0.019692780923266994,0.1321571499232248,0.2756962703281722,0.3392988038311913,0.06360253350301914,0.5783063419751271,0.30248807089297886,0.35742768004977266,0.0549396091567938,0.5573361161875444
R3,1,w128_lr1e-3_neg3p0,128,0.001,3.0,164304,0.02405168612257875,0.020021530704440915,0.10168619036754209,0.2756962703281722,0.33837665500892494,0.06268038468075277,0.5855825966637401,0.30248807089297886,0.31657189618194814,0.014083825288969287,0.5207853078998932
R3,2,w32_lr1e-4_neg1p0,32,0.0001,1.0,163968,0.025191742764945575,0.020375237140148973,0.0681983454356049,0.27463285519125685,0.30106712806766794,0.02643427287641109,0.5404019965639651,0.3041020199063232,0.32439328907358217,0.020291269167258985,0.5300375081533489
R3,2,w32_lr1e-4_neg1p5,32,0.0001,1.5,163968,0.026479758777800653,0.021165187116919237,0.04655819312566091,0.27463285519125685,0.29782300603845063,0.02319015084719378,0.5288244996585508,0.3041020199063232,0.31900286460249766,0.014900844696174476,0.5209810413594904
R3,2,w32_lr1e-4_neg2p0,32,0.0001,2.0,163968,0.02769960088885068,0.021917003474725413,0.037072265300562963,0.27463285519125685,0.28100767817583683,0.006374822984579975,0.5179925197063607,0.3041020199063232,0.31467513117481827,0.010573111268495083,0.5172306600607992
R3,2,w32_lr1e-4_neg3p0,32,0.0001,3.0,163968,0.02676834229311134,0.021285448980712572,0.04608439009058883,0.27463285519125685,0.2987797215675513,0.02414686637629443,0.532488536552735,0.3041020199063232,0.3106971654534616,0.006595145547138415,0.5133949153804425
