outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,20538,0.029351688014090126,0.3276852663355731,0.22782159898724316
2,20496,0.024116130796978386,0.2695647931303669,0.18462138953942234
3,20514,0.022760267675505583,0.2930681485814566,0.20356829482304767
4,20502,0.024939128734921826,0.29865378987415864,0.22402692420251683
5,20574,0.02443774943526581,0.3092738407699038,0.23204043938952076
