dataset,pair_id,representation,learner,scope,value,count,oof_mrr,fold_specific_global_mrr,delta_mrr,clustered_ci95_low,clustered_ci95_high,headroom_recovery,negative_transfer_rate,positive_gain_rate,changed_rate,spearman_pred_u_actual_u,positive_ap,positive_prevalence,positive_ap_lift,harmful_ap,harmful_prevalence,harmful_ap_lift,positive_vs_harmful_auroc
mkg_w,mkgw_mhyper_native,X2,nested_selected,direction,head,12828,0.20080376720344337,0.193246981302892,0.007556785900551415,0.004995497260061411,0.01005332188386597,0.16207495912138012,0.28936700966635487,0.4718584346741503,0.9377143748051138,0.2213971373187212,0.4853818528474843,0.3881119426255067,0.09726991022197762,0.43890964271752525,0.39536950420954164,0.043540138507983606,0.6573510862611727
mkg_w,mkgw_mhyper_native,X2,nested_selected,direction,tail,12828,0.5268783338954375,0.5183575257112161,0.008520808184221332,0.0058568013418170434,0.011133921446796428,0.1827509282799744,0.17017461802307451,0.2505456813221079,0.8721546616775803,0.14607506199647752,0.29959200391336943,0.2213946055503586,0.07819739836301084,0.26872332012450073,0.24074680386654193,0.0279765162579588,0.6303676300424189
mkg_w,mkgw_mhyper_native,X2,nested_selected,seed,1,8552,0.36400743343730707,0.35662229993488065,0.00738513350242642,0.0047216985138166835,0.010100986269226786,0.15839342628780265,0.22953695042095415,0.3612020579981291,0.9062207670720299,0.1798284140523158,0.39050631554532816,0.3025841908325538,0.08792212471277439,0.33224061999915744,0.3176274555659495,0.014613164433207926,0.6457195213142609
mkg_w,mkgw_mhyper_native,X2,nested_selected,seed,2,8552,0.3617826495736775,0.3554834299140099,0.00629921965966765,0.003802222807718827,0.008855113784459355,0.13510317511612052,0.22766604303086999,0.3551216089803555,0.896398503274088,0.1754612568677625,0.3921393875878176,0.3042680074836296,0.08787138010418799,0.3373700440244233,0.3203987371375117,0.016971306886911564,0.6442839888559451
mkg_w,mkgw_mhyper_native,X2,nested_selected,seed,3,8552,0.3657330686373366,0.35530103067227164,0.010432037965065054,0.007535678815760076,0.013318580706620335,0.22374222969810872,0.23210944808231992,0.3672825070159027,0.9121842843779233,0.1805190838861041,0.39029367100407564,0.3074076239476146,0.08288604705646102,0.3346134115850795,0.31614826941066415,0.01846514217441536,0.6460458972160412
mkg_w,mkgw_mhyper_native,X2,nested_selected,seed_x_direction,1_head,4276,0.20005771855416496,0.19396405395099348,0.006093664603171491,0.0026391010747097137,0.009468039843957221,0.13069451145709363,0.29420018709073903,0.4698316183348924,0.9380261927034612,0.21320064822182452,0.48218750263147836,0.3860851262862488,0.09610237634522956,0.4322728332518753,0.39563844714686625,0.036634386105009076,0.6517771463694548
mkg_w,mkgw_mhyper_native,X2,nested_selected,seed_x_direction,1_tail,4276,0.5279571483204492,0.5192805459187677,0.008676602401681348,0.004738455886619353,0.012586247452976549,0.18609234111851164,0.16487371375116933,0.25257249766136575,0.8744153414405987,0.15459415217378727,0.3011971942760355,0.21908325537885875,0.08211393889717672,0.2689988198068401,0.23961646398503275,0.029382355821807343,0.6386101218833935
mkg_w,mkgw_mhyper_native,X2,nested_selected,seed_x_direction,2_head,4276,0.1984142564465646,0.19093810451675106,0.00747615192981355,0.004333629415047671,0.010685111456383439,0.16034555356680694,0.2862488306828812,0.4670252572497661,0.9347521047708138,0.22438124272540583,0.48768253696724684,0.38854069223573434,0.0991418447315125,0.44914751682520004,0.39768475210477083,0.05146276472042921,0.6610891592085504
mkg_w,mkgw_mhyper_native,X2,nested_selected,seed_x_direction,2_tail,4276,0.5251510427007904,0.5200287553112687,0.005122287389521749,0.0011196158002293696,0.009170073017837139,0.1098607966654341,0.16908325537885874,0.2432179607109448,0.858044901777362,0.136061982623178,0.296558682456753,0.21999532273152478,0.07656335972522821,0.26632936222839265,0.24311272217025257,0.023216640058140087,0.6218834379548964
mkg_w,mkgw_mhyper_native,X2,nested_selected,seed_x_direction,3_head,4276,0.20393932660960062,0.1948387854409314,0.009100541168669204,0.005623215216922715,0.012656515348376264,0.19518481234023982,0.2876520112254443,0.47871842843779233,0.9403648269410664,0.22661853682151048,0.4868424689479441,0.3897100093545369,0.09713245959340716,0.43588009829782015,0.39278531337698785,0.043094784920832296,0.6591919054641848
mkg_w,mkgw_mhyper_native,X2,nested_selected,seed_x_direction,3_tail,4276,0.5275268106650727,0.5157632759036119,0.011763534761460902,0.007430879207696878,0.01610766905389137,0.25229964705597757,0.1765668849391955,0.2558465855940131,0.8840037418147801,0.14753649022976034,0.30120444072583247,0.22510523854069223,0.07609920218514024,0.2708116821423309,0.2395112254443405,0.03130045669799042,0.6307244838967413
