dataset,pair_id,expert_a,expert_b,alpha0,n_queries,winner_label_definition,endpoint_tie_rate,beneficial_deviation_rate,winner_direction_agreement_all_queries,winner_direction_agreement_on_beneficial_deviations,winner_direction_agreement_on_untied_beneficial_deviations,opposite_direction_rate_on_untied_beneficial_deviations,winner_label_vs_positive_correction_binary_agreement,endpoint_preference_exists_vs_worth_deviating_agreement,stay_despite_endpoint_preference_rate,beneficial_deviation_despite_endpoint_tie_rate,max_abs_delta,max_radius_boundary_best_rate,query_diagnostics
db15k,db15k_mhyper_adamf,M-Hyper,AdaMF-MAT,1.0,47532,1[RR_A > RR_B]; endpoint ties map to 0,0.181078010603383,0.408104014137844,0.27284776571572833,0.6685740798020414,0.6606134192049834,0.3393865807950166,0.4721661196667508,0.5700370276866111,0.5133461785484907,0.05286394794934356,0.3,0.2971892619708828,outputs/aacpi/phase2a_diagnostics/query_diagnostics/db15k_mhyper_adamf_dev_winner_action_diagnostics.csv.gz
db15k,db15k_mhyper_native,M-Hyper,NativE,1.0,47532,1[RR_A > RR_B]; endpoint ties map to 0,0.22147185054279223,0.39604897753092655,0.25833122948750314,0.6522709163346614,0.6439101343632704,0.35608986563672956,0.5018093074139527,0.5989228309349491,0.503229293338738,0.04198727082739622,0.3,0.28688041740301273,outputs/aacpi/phase2a_diagnostics/query_diagnostics/db15k_mhyper_native_dev_winner_action_diagnostics.csv.gz
db15k,db15k_native_adamf,NativE,AdaMF-MAT,1.0,47532,1[RR_A > RR_B]; endpoint ties map to 0,0.189703778507111,0.4643608516367921,0.3643860977867542,0.7847046031170714,0.7781409029366451,0.22185909706335497,0.5839434486240849,0.626588403601784,0.4438790081786317,0.07241876455583897,0.3,0.3260961036775225,outputs/aacpi/phase2a_diagnostics/query_diagnostics/db15k_native_adamf_dev_winner_action_diagnostics.csv.gz
mkg_w,mkgw_mhyper_adamf,M-Hyper,AdaMF-MAT,1.0,25656,1[RR_A > RR_B]; endpoint ties map to 0,0.19847209229809792,0.47992672279388837,0.3403102588088556,0.709087955819053,0.7054276315789474,0.2945723684210526,0.5602198316183349,0.6664717804801996,0.4086753549893017,0.0300471327572663,0.3,0.3729342064234487,outputs/aacpi/phase2a_diagnostics/query_diagnostics/mkgw_mhyper_adamf_dev_winner_action_diagnostics.csv.gz
mkg_w,mkgw_mhyper_native,M-Hyper,NativE,0.6,25656,1[RR_A > RR_B]; endpoint ties map to 0,0.23733239787963828,0.6079669473027752,0.5418225756158404,0.8912040005128863,0.8925039042165539,0.10749609578344613,0.8087776738384783,0.82736981602744,0.2145960034752389,0.03777303333880769,0.3,0.42793108824446524,outputs/aacpi/phase2a_diagnostics/query_diagnostics/mkgw_mhyper_native_dev_winner_action_diagnostics.csv.gz
mkg_w,mkgw_native_adamf,NativE,AdaMF-MAT,0.95,25656,1[RR_A > RR_B]; endpoint ties map to 0,0.2001091362644216,0.5814624259432492,0.48066729030246336,0.8266523662689369,0.8240010965663765,0.17599890343362345,0.7037729965700031,0.7560804490177736,0.28900691940356693,0.06369302687962602,0.3,0.23323978796382913,outputs/aacpi/phase2a_diagnostics/query_diagnostics/mkgw_native_adamf_dev_winner_action_diagnostics.csv.gz
