dataset,pair_id,representation,learner,scope,value,count,oof_mrr,fold_specific_global_mrr,delta_mrr,clustered_ci95_low,clustered_ci95_high,headroom_recovery,negative_transfer_rate,positive_gain_rate,changed_rate,spearman_pred_u_actual_u,positive_ap,positive_prevalence,positive_ap_lift,harmful_ap,harmful_prevalence,harmful_ap_lift,positive_vs_harmful_auroc
db15k,db15k_native_adamf,X4,mlp_low,direction,head,23766,0.2102140900861284,0.2139189076083994,-0.003704817522271008,-0.005036137029466651,-0.002456842404459523,-0.06438092491104169,0.2100900446015316,0.31692333585794835,0.6534965917697552,0.101066775081332,0.5085022015399449,0.45613902213245816,0.05236317940748669,0.37647378921621233,0.3608516367920559,0.015622152424156432,0.5533858618599362
db15k,db15k_native_adamf,X4,mlp_low,direction,tail,23766,0.4263397436736166,0.42812492894987125,-0.0017851852762547106,-0.004039670930123255,0.0005440596553605376,-0.031022278029067377,0.1662879744172347,0.27421526550534375,0.7069763527728689,0.14126050979328364,0.46394538815544045,0.3631258941344778,0.10081949402096263,0.3008572856919985,0.2636560632836826,0.037201222408315915,0.5863823916392344
db15k,db15k_native_adamf,X4,mlp_low,seed,1,15844,0.3179784453386664,0.3197309821223228,-0.0017525367836563025,-0.003838580691174208,0.0003219204363082317,-0.03045492480915809,0.1865059328452411,0.29809391567785914,0.6814567028528149,0.12906659026414896,0.48711854460147663,0.41530863418328706,0.07180991041818957,0.3345925558289483,0.30562042413531937,0.028972131693628944,0.5720876768432188
db15k,db15k_native_adamf,X4,mlp_low,seed,2,15844,0.3223453869735445,0.32573483729034136,-0.0033894503167969017,-0.005556051868265821,-0.001264002880700363,-0.05890059227576857,0.18461247159808128,0.2942438778086342,0.6570310527644534,0.14046320455327554,0.48091250986906303,0.40758331229487504,0.07332919757418799,0.37036907347841297,0.3333564756374653,0.03701259784094768,0.5815162293051498
db15k,db15k_native_adamf,X4,mlp_low,seed,3,15844,0.31450691832740646,0.3175999354247419,-0.0030930170973353746,-0.005270693632444753,-0.0009000724616092674,-0.053749287325236955,0.19344862408482708,0.2943701085584448,0.7022216611966675,0.09877719934770578,0.47024636899620575,0.40600542792224187,0.06424094107396389,0.305808046766535,0.297784650340823,0.008023396425711982,0.5547379477720177
db15k,db15k_native_adamf,X4,mlp_low,seed_x_direction,1_head,7922,0.20969664875128144,0.2128972738930182,-0.0032006251417367724,-0.005182269293136992,-0.0012795485434225708,-0.055619259431766974,0.2090381216864428,0.3201211815198182,0.6523605150214592,0.1075133781047627,0.523862010252741,0.4624652865438021,0.06139672370893895,0.3693863381859762,0.3536101994445847,0.0157761387413915,0.5551219823521198
db15k,db15k_native_adamf,X4,mlp_low,seed_x_direction,1_tail,7922,0.4262602419260515,0.4265646903516273,-0.00030444842557583225,-0.0037741815996666663,0.0031731606906409814,-0.005290590186549201,0.16397374400403938,0.2760666498359,0.7105528906841707,0.14387505563852013,0.4659394013338737,0.36815198182277203,0.09778741951110165,0.2991277622129828,0.257630648826054,0.0414971133869288,0.5857818396599805
db15k,db15k_native_adamf,X4,mlp_low,seed_x_direction,2_head,7922,0.21383139669615522,0.21778594069971022,-0.003954544003554988,-0.006029829933233997,-0.0019341203826203652,-0.06872057773960723,0.2101741984347387,0.32138348901792474,0.6456702852814946,0.12235304169566612,0.5068558297080878,0.44875662711436504,0.05809920259372281,0.4094908625040176,0.38157662206513504,0.027914240438882576,0.5659509594614046
db15k,db15k_native_adamf,X4,mlp_low,seed_x_direction,2_tail,7922,0.43085937725093376,0.43368373388097253,-0.0028243566300388163,-0.006430760351211357,0.0007926584876232913,-0.049080606811929925,0.1590507447614239,0.2671042665993436,0.6683918202474123,0.15386685800998426,0.46524505841764147,0.366409997475385,0.09883506094225647,0.3330922168104814,0.2851363292097955,0.04795588760068592,0.5968430669715308
db15k,db15k_native_adamf,X4,mlp_low,seed_x_direction,3_head,7922,0.20711422481094854,0.21107350823246981,-0.003959283421521266,-0.006101366324602373,-0.0019176649697092737,-0.0688029375617509,0.21105781368341328,0.309265337036102,0.6624589750063116,0.06938297898686548,0.4957565919413119,0.45719515273920724,0.03856143920210464,0.34529631689406187,0.3473680888664479,-0.002071771972386005,0.5364363019422043
db15k,db15k_native_adamf,X4,mlp_low,seed_x_direction,3_tail,7922,0.42189961184386443,0.4241263626170139,-0.0022267507731494832,-0.005834042489078212,0.0013682092584571261,-0.038695637088723006,0.17583943448624084,0.2794748800807877,0.7419843473870235,0.12494763157275794,0.4633996208556847,0.35481570310527644,0.10858391775040827,0.2627513454683024,0.2482012118151982,0.01455013365310423,0.5738939800535209
