outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,0.0032435784612619475,0.304399243140965,0.16317144959529065
2,38046,0.002816307541691838,0.3473689743994112,0.20732797140303844
3,38016,0.003354166070521836,0.3207070707070707,0.18897306397306396
4,37992,0.0033157163272027434,0.28853442830069487,0.15882291008633395
5,38022,0.003358221240677062,0.29169954237020673,0.149755404765662
