outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,20538,0.0006960833568661756,0.1896971467523615,0.17684292530918297
2,20496,0.001701747368932683,0.16715456674473067,0.16095823575331772
3,20514,0.0013983652415779466,0.23915374865945208,0.24139611972311592
4,20502,0.001081170815546185,0.269485903814262,0.25558482099307384
5,20574,0.00098605908480335,0.16632643141829492,0.1722076407115777
