outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,-1.0673631887101541e-05,0.25675391569431305,0.12643225060443603
2,38046,9.49528172812254e-05,0.258266309204647,0.12279871734216474
3,38016,0.00010494666459013493,0.25965382996632996,0.12797243265993266
4,37992,2.7555043137524466e-05,0.25810696988839754,0.12707938513371236
5,38022,2.1600482452141313e-05,0.25987586134343277,0.12608489821682184
