outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,0.0022580160014427364,0.315200252286345,0.20114580048354883
2,38046,1.1391837121477609e-05,0.3315460232350313,0.23742311938180097
3,38016,0.003090950203982771,0.319944234006734,0.20286195286195285
4,37992,-0.00011568575598555381,0.3260949673615498,0.23291745630659086
5,38022,0.0029061330703474752,0.32183998737572983,0.2182683709431382
