outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,0.002073622213340538,0.2651109008724903,0.18779564806054871
2,38046,0.0041375392241246355,0.29813909478000317,0.19124218051831993
3,38016,0.0014302324096764354,0.3284669612794613,0.22366898148148148
4,37992,0.0005957413086020013,0.3161981469783112,0.2270477995367446
5,38022,0.003000729061859131,0.26534637841249803,0.16877071169323024
