outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,20538,0.026447675605338578,0.42462751971954427,0.19437140909533548
2,20496,0.018359909875281657,0.39900468384074944,0.19437939110070257
3,20514,0.016472241552272303,0.4073803256312762,0.20761431217704981
4,20502,0.018542897592101086,0.41269144473709884,0.1973953760608721
5,20574,0.027419715259240477,0.39860989598522406,0.18387284922717995
