pair,variant,base_seed,selector_seed,learning_rate,epochs,permanent_zero_gradient,final_all_zero_weight,initial_zero_weight_fraction,final_zero_weight_fraction,initial_weight_std,final_weight_std,first_epoch_mean_loss,last_epoch_mean_loss,last_epoch_max_gradient_norm,full_dev_resubstitution_mrr
mkgw_mhyper_adamf,R1_source,3,11,5e-05,1,False,False,0.0,0.0,0.05316126346588135,0.10457716137170792,1.3076034319489749,1.3076034319489749,4.604310512542725,0.33507015032953075
mkgw_mhyper_adamf,R2_init,3,11,5e-05,1,False,False,0.0,0.0,0.00037856545532122254,0.03908601030707359,1.274751455036562,1.274751455036562,5.124256134033203,0.3341860498085555
mkgw_mhyper_adamf,R3_softplus_fixed,3,11,5e-05,1,False,False,0.0,0.0,0.00023960812541190535,0.030652018263936043,1.3037005062423535,1.3037005062423535,3.8335437774658203,0.333475117513429
mkgw_mhyper_adamf,R3_softplus,3,11,0.0001,10,False,False,0.0,0.0,0.00023960812541190535,0.7760883569717407,1.1857096882008795,0.36250380665731075,0.8816967606544495,0.3425336126268222
mkgw_mhyper_adamf,R4_swap,3,11,0.0001,10,False,False,0.0,0.0,0.00023960812541190535,0.9207559823989868,1.2518958903070707,0.33888274046189304,0.933717668056488,0.30099346494905915
mkgw_mhyper_adamf,R1_source,3,23,5e-05,1,False,False,0.0,0.0,0.052889738231897354,0.10176631063222885,1.2539282338832742,1.2539282338832742,4.842864513397217,0.33542958284088026
mkgw_mhyper_adamf,R2_init,3,23,5e-05,1,False,False,0.0,0.0,0.00020370108541101217,0.030721032992005348,1.2559640220741728,1.2559640220741728,5.314527988433838,0.33476045237531793
mkgw_mhyper_adamf,R3_softplus_fixed,3,23,5e-05,1,False,False,0.0,0.0,0.000128947664052248,0.02458893693983555,1.2888946613269066,1.2888946613269066,3.9679489135742188,0.33385757689247375
mkgw_mhyper_adamf,R3_softplus,3,23,0.0001,10,False,False,0.0,0.0,0.000128947664052248,0.7147229909896851,1.1585511496262764,0.3630859119011395,0.7349580526351929,0.3427664603676108
mkgw_mhyper_adamf,R4_swap,3,23,0.0001,10,False,False,0.0,0.0,0.000128947664052248,0.8661444187164307,1.2324995245061703,0.33309108428935064,0.8719476461410522,0.30145906111057535
mkgw_mhyper_adamf,R1_source,3,37,5e-05,1,False,False,0.7722170352935791,0.0,0.01137351430952549,0.005890559405088425,1.6045715653184633,1.6045715653184633,5.359632968902588,0.32563059260890614
mkgw_mhyper_adamf,R2_init,3,37,5e-05,1,False,False,0.0,0.0,0.00048797097406350076,0.049217090010643005,1.2384475147101417,1.2384475147101417,6.498900413513184,0.335039594710208
mkgw_mhyper_adamf,R3_softplus_fixed,3,37,5e-05,1,False,False,0.0,0.0,0.0003093880950473249,0.040558818727731705,1.2754564658919376,1.2754564658919376,5.146634101867676,0.3332024168678294
mkgw_mhyper_adamf,R3_softplus,3,37,0.0001,10,False,False,0.0,0.0,0.0003093880950473249,0.8268242478370667,1.1369794956338939,0.36073437222599314,1.0922359228134155,0.34280582297949796
mkgw_mhyper_adamf,R4_swap,3,37,0.0001,10,False,False,0.0,0.0,0.0003093880950473249,0.9910977482795715,1.215487441909847,0.33461653701822036,1.2708532810211182,0.30097188638251526
db15k_mhyper_native,R1_source,1,11,5e-05,1,False,False,0.0,0.0,0.02464747242629528,0.11669804900884628,1.2666054509820477,1.2666054509820477,4.469034671783447,0.3701821543286009
db15k_mhyper_native,R2_init,1,11,5e-05,1,False,False,0.0,0.0,0.00021526314958464354,0.069484643638134,1.24889928967722,1.24889928967722,5.6457600593566895,0.37102555032817164
db15k_mhyper_native,R3_softplus_fixed,1,11,5e-05,1,False,False,0.0,0.0,0.00013621291145682335,0.06638942658901215,1.29793979431833,1.29793979431833,5.138091564178467,0.369472903818553
db15k_mhyper_native,R3_softplus,1,11,5e-05,3,False,False,0.0,0.0,0.00013621291145682335,0.2693694829940796,1.29793979431833,0.46706542816771673,2.9305665493011475,0.3719172838757344
db15k_mhyper_native,R4_swap,1,11,5e-05,3,False,False,0.0,0.0,0.00013621291145682335,0.4069758951663971,1.4006611846627728,0.7680187781131075,2.532552719116211,0.34574863065716793
db15k_mhyper_native,R1_source,1,23,5e-05,1,False,False,0.0,0.0,0.04971472546458244,0.15310929715633392,1.1895400097052897,1.1895400097052897,4.987887859344482,0.368429857846894
db15k_mhyper_native,R2_init,1,23,5e-05,1,False,False,0.0,0.0,0.00019285557209514081,0.07600122690200806,1.2204556550470091,1.2204556550470091,6.470339775085449,0.37088486768933765
db15k_mhyper_native,R3_softplus_fixed,1,23,5e-05,1,False,False,0.0,0.0,0.00012206444807816297,0.07475849986076355,1.2726647158063227,1.2726647158063227,5.591760635375977,0.3694475794201121
db15k_mhyper_native,R3_softplus,1,23,5e-05,3,False,False,0.0,0.0,0.00012206444807816297,0.2869185507297516,1.2726647158063227,0.4568212938705279,3.1851112842559814,0.3711800212570621
db15k_mhyper_native,R4_swap,1,23,5e-05,3,False,False,0.0,0.0,0.00012206444807816297,0.44080644845962524,1.3926347888285113,0.7472942431247042,2.6364822387695312,0.34515228206489373
db15k_mhyper_native,R1_source,1,37,5e-05,1,False,False,0.17886896431446075,0.0,0.03509306162595749,0.04196731001138687,1.582293631809373,1.582293631809373,4.845412254333496,0.36871850090932506
db15k_mhyper_native,R2_init,1,37,5e-05,1,False,False,0.0,0.0,0.0004999727825634181,0.10128464549779892,1.200359143196575,1.200359143196575,6.324772357940674,0.37082301857277716
db15k_mhyper_native,R3_softplus_fixed,1,37,5e-05,1,False,False,0.0,0.0,0.000316924270009622,0.10079533606767654,1.254752759371073,1.254752759371073,6.162411212921143,0.36949936498367814
db15k_mhyper_native,R3_softplus,1,37,5e-05,3,False,False,0.0,0.0,0.000316924270009622,0.33653369545936584,1.254752759371073,0.45584087739999013,3.1362593173980713,0.37140437411715505
db15k_mhyper_native,R4_swap,1,37,5e-05,3,False,False,0.0,0.0,0.000316924270009622,0.5069202780723572,1.3868365220485195,0.7400460259448136,2.59464430809021,0.34499718008585006
db15k_mhyper_native,R1_source,2,11,5e-05,1,False,False,0.0,0.0,0.017643386498093605,0.09140155464410782,1.3766188110795714,1.3766188110795714,4.375890254974365,0.369994774212334
db15k_mhyper_native,R2_init,2,11,5e-05,1,False,False,0.0,0.0,0.00015276104386430234,0.05551096051931381,1.3361587710678577,1.3361587710678577,5.291945934295654,0.37037322658044275
db15k_mhyper_native,R3_softplus_fixed,2,11,5e-05,1,False,False,0.0,0.0,9.66494990279898e-05,0.05207166448235512,1.3818976063161128,1.3818976063161128,4.70473575592041,0.3701177286319959
db15k_mhyper_native,R3_softplus,2,11,5e-05,3,False,False,0.0,0.0,9.66494990279898e-05,0.24278120696544647,1.3818976063161128,0.4914665886359627,3.1479952335357666,0.3695679036770529
db15k_mhyper_native,R4_swap,2,11,5e-05,3,False,False,0.0,0.0,9.66494990279898e-05,0.40881022810935974,1.4890668442653072,0.9965405408293009,2.027777910232544,0.3593948423835107
db15k_mhyper_native,R1_source,2,23,5e-05,1,False,False,0.0,0.0,0.04638717323541641,0.14136287569999695,1.2833066480534692,1.2833066480534692,5.033656597137451,0.37015708702065653
db15k_mhyper_native,R2_init,2,23,5e-05,1,False,False,0.0,0.0,0.00017846662376541644,0.07006698101758957,1.3019740613958528,1.3019740613958528,6.01284122467041,0.37024572821216656
db15k_mhyper_native,R3_softplus_fixed,2,23,5e-05,1,False,False,0.0,0.0,0.00011296100274194032,0.06787226349115372,1.3523286923525795,1.3523286923525795,5.519598960876465,0.3698935784119756
db15k_mhyper_native,R3_softplus,2,23,5e-05,3,False,False,0.0,0.0,0.00011296100274194032,0.27888670563697815,1.3523286923525795,0.4759665197212129,3.6109583377838135,0.36983694720863075
db15k_mhyper_native,R4_swap,2,23,5e-05,3,False,False,0.0,0.0,0.00011296100274194032,0.4778261184692383,1.4821379107813681,0.964953635128275,2.1932220458984375,0.35855003487704823
db15k_mhyper_native,R1_source,2,37,5e-05,1,False,False,0.003345114877447486,0.0,0.032189253717660904,0.037677567452192307,1.6430315779101463,1.6430315779101463,4.371060371398926,0.3712942973180046
db15k_mhyper_native,R2_init,2,37,5e-05,1,False,False,0.0,0.0,0.0004689568595495075,0.09063621610403061,1.2923050143064991,1.2923050143064991,6.011434078216553,0.37077586048613026
db15k_mhyper_native,R3_softplus_fixed,2,37,5e-05,1,False,False,0.0,0.0,0.0002972268557641655,0.0882335752248764,1.3442246955969641,1.3442246955969641,5.810119152069092,0.37009251439208835
db15k_mhyper_native,R3_softplus,2,37,5e-05,3,False,False,0.0,0.0,0.0002972268557641655,0.3214968144893646,1.3442246955969641,0.4763732651256085,3.147508144378662,0.36980786838731583
db15k_mhyper_native,R4_swap,2,37,5e-05,3,False,False,0.0,0.0,0.0002972268557641655,0.5355480909347534,1.4815724761255327,0.9607732972550777,2.3713903427124023,0.3583882273857677
db15k_mhyper_native,R1_source,3,11,5e-05,1,False,False,0.0,0.0,0.03781748563051224,0.13441690802574158,1.2328471051108452,1.2328471051108452,4.481987953186035,0.36631330304338483
db15k_mhyper_native,R2_init,3,11,5e-05,1,False,False,0.0,0.0,0.0002785230753943324,0.0805511623620987,1.2356289508602312,1.2356289508602312,5.529305934906006,0.3679174613384857
db15k_mhyper_native,R3_softplus_fixed,3,11,5e-05,1,False,False,0.0,0.0,0.00017626544286031276,0.07799465954303741,1.2825433816159926,1.2825433816159926,5.2095184326171875,0.3671576430240238
db15k_mhyper_native,R3_softplus,3,11,5e-05,3,False,False,0.0,0.0,0.00017626544286031276,0.319187730550766,1.2825433816159926,0.4659448284989095,2.796367883682251,0.36967428335004404
db15k_mhyper_native,R4_swap,3,11,5e-05,3,False,False,0.0,0.0,0.00017626544286031276,0.43053799867630005,1.3643342881433425,0.6802952053070429,2.5986526012420654,0.33585896611549587
db15k_mhyper_native,R1_source,3,23,5e-05,1,False,False,0.0,0.0,0.051203832030296326,0.17184633016586304,1.1841782910689231,1.1841782910689231,4.501639366149902,0.3676325435540453
db15k_mhyper_native,R2_init,3,23,5e-05,1,False,False,0.0,0.0,0.00020364424563013017,0.08698710054159164,1.2167001616570257,1.2167001616570257,6.063206672668457,0.36774707064381024
db15k_mhyper_native,R3_softplus_fixed,3,23,5e-05,1,False,False,0.0,0.0,0.00012889450590591878,0.08611859381198883,1.2653936355585051,1.2653936355585051,5.296019077301025,0.3669076979792794
db15k_mhyper_native,R3_softplus,3,23,5e-05,3,False,False,0.0,0.0,0.00012889450590591878,0.3414255380630493,1.2653936355585051,0.4555182584951962,3.259389877319336,0.36936835651754824
db15k_mhyper_native,R4_swap,3,23,5e-05,3,False,False,0.0,0.0,0.00012889450590591878,0.46566128730773926,1.356725187791932,0.6647464164322422,2.9988932609558105,0.33548363376006596
db15k_mhyper_native,R1_source,3,37,5e-05,1,False,False,0.5357863903045654,0.0,0.03350067883729935,0.05161343514919281,1.5543390224056859,1.5543390224056859,4.75537633895874,0.3653968078582512
db15k_mhyper_native,R2_init,3,37,5e-05,1,False,False,0.0,0.0,0.0005914224311709404,0.1193014457821846,1.1942757310405854,1.1942757310405854,6.336149215698242,0.36771788406039607
db15k_mhyper_native,R3_softplus_fixed,3,37,5e-05,1,False,False,0.0,0.0,0.0003748926392290741,0.11947938054800034,1.2452756559416172,1.2452756559416172,5.476216793060303,0.3670191651604691
db15k_mhyper_native,R3_softplus,3,37,5e-05,3,False,False,0.0,0.0,0.0003748926392290741,0.4063555896282196,1.2452756559416172,0.4542510382992576,2.977524757385254,0.3694503758950235
db15k_mhyper_native,R4_swap,3,37,5e-05,3,False,False,0.0,0.0,0.0003748926392290741,0.5456322431564331,1.3465225914072605,0.6567187692609525,2.842557668685913,0.3354458845115074
db15k_mhyper_adamf,R1_source,1,11,5e-05,1,False,False,0.0,0.0,0.03717835992574692,0.12625618278980255,1.1573215213514143,1.1573215213514143,4.641754150390625,0.35850552550661846
db15k_mhyper_adamf,R2_init,1,11,5e-05,1,False,False,0.0,0.0,0.00027429594774730504,0.0751269981265068,1.1647720633735579,1.1647720633735579,5.733150959014893,0.3592633539516444
db15k_mhyper_adamf,R3_softplus_fixed,1,11,5e-05,1,False,False,0.0,0.0,0.00017359877529088408,0.07360316067934036,1.2143083897329146,1.2143083897329146,5.466638088226318,0.35817396946307867
