pair,run,stage,variant,base_seed,selector_seed,learning_rate,epochs,all_layers_updated_every_epoch,min_epoch_parameter_update,min_epoch_layer_max_gradient,permanent_zero_gradient,final_all_zero_weight
mkgw_mhyper_adamf,cv_b2_s37_f2_lr0.0001,cv,R3_softplus,2,37,0.0001,10,True,0.0016402006149291992,0.010290353558957577,False,False
mkgw_mhyper_adamf,cv_b3_s11_f0_lr1e-05,cv,R3_softplus,3,11,1e-05,10,True,0.0017617344856262207,0.002395137446001172,False,False
mkgw_mhyper_adamf,cv_b3_s11_f0_lr5e-05,cv,R3_softplus,3,11,5e-05,10,True,0.0023593902587890625,0.012836835347115993,False,False
mkgw_mhyper_adamf,cv_b3_s11_f0_lr0.0001,cv,R3_softplus,3,11,0.0001,10,True,0.00174635648727417,0.010257900692522526,False,False
mkgw_mhyper_adamf,cv_b3_s11_f1_lr1e-05,cv,R3_softplus,3,11,1e-05,10,True,0.0017676353454589844,0.0029491588938981295,False,False
mkgw_mhyper_adamf,cv_b3_s11_f1_lr5e-05,cv,R3_softplus,3,11,5e-05,10,True,0.0023933053016662598,0.016483984887599945,False,False
mkgw_mhyper_adamf,cv_b3_s11_f1_lr0.0001,cv,R3_softplus,3,11,0.0001,10,True,0.0016975998878479004,0.00963002722710371,False,False
mkgw_mhyper_adamf,cv_b3_s11_f2_lr1e-05,cv,R3_softplus,3,11,1e-05,10,True,0.0018013715744018555,0.002378568286076188,False,False
mkgw_mhyper_adamf,cv_b3_s11_f2_lr5e-05,cv,R3_softplus,3,11,5e-05,10,True,0.0024333596229553223,0.012416555546224117,False,False
mkgw_mhyper_adamf,cv_b3_s11_f2_lr0.0001,cv,R3_softplus,3,11,0.0001,10,True,0.0016846060752868652,0.011643348261713982,False,False
mkgw_mhyper_adamf,cv_b3_s23_f0_lr1e-05,cv,R3_softplus,3,23,1e-05,10,True,0.001754462718963623,0.0025338283739984035,False,False
mkgw_mhyper_adamf,cv_b3_s23_f0_lr5e-05,cv,R3_softplus,3,23,5e-05,10,True,0.0024744272232055664,0.013418135233223438,False,False
mkgw_mhyper_adamf,cv_b3_s23_f0_lr0.0001,cv,R3_softplus,3,23,0.0001,10,True,0.00190812349319458,0.009074391797184944,False,False
mkgw_mhyper_adamf,cv_b3_s23_f1_lr1e-05,cv,R3_softplus,3,23,1e-05,10,True,0.0017762184143066406,0.0027085004840046167,False,False
mkgw_mhyper_adamf,cv_b3_s23_f1_lr5e-05,cv,R3_softplus,3,23,5e-05,10,True,0.002442777156829834,0.014374039135873318,False,False
mkgw_mhyper_adamf,cv_b3_s23_f1_lr0.0001,cv,R3_softplus,3,23,0.0001,10,True,0.0018036365509033203,0.01158179808408022,False,False
mkgw_mhyper_adamf,cv_b3_s23_f2_lr1e-05,cv,R3_softplus,3,23,1e-05,10,True,0.0017933845520019531,0.0023531420156359673,False,False
mkgw_mhyper_adamf,cv_b3_s23_f2_lr5e-05,cv,R3_softplus,3,23,5e-05,10,True,0.002419710159301758,0.012590745463967323,False,False
mkgw_mhyper_adamf,cv_b3_s23_f2_lr0.0001,cv,R3_softplus,3,23,0.0001,10,True,0.0018302202224731445,0.012489545159041882,False,False
mkgw_mhyper_adamf,cv_b3_s37_f0_lr1e-05,cv,R3_softplus,3,37,1e-05,10,True,0.0017594099044799805,0.002932747360318899,False,False
mkgw_mhyper_adamf,cv_b3_s37_f0_lr5e-05,cv,R3_softplus,3,37,5e-05,10,True,0.0023182034492492676,0.015240964479744434,False,False
mkgw_mhyper_adamf,cv_b3_s37_f0_lr0.0001,cv,R3_softplus,3,37,0.0001,10,True,0.001746058464050293,0.009997553192079067,False,False
mkgw_mhyper_adamf,cv_b3_s37_f1_lr1e-05,cv,R3_softplus,3,37,1e-05,10,True,0.0017654895782470703,0.0024065880570560694,False,False
mkgw_mhyper_adamf,cv_b3_s37_f1_lr5e-05,cv,R3_softplus,3,37,5e-05,10,True,0.0024728775024414062,0.012384938076138496,False,False
mkgw_mhyper_adamf,cv_b3_s37_f1_lr0.0001,cv,R3_softplus,3,37,0.0001,10,True,0.0019151568412780762,0.01024975161999464,False,False
mkgw_mhyper_adamf,cv_b3_s37_f2_lr1e-05,cv,R3_softplus,3,37,1e-05,10,True,0.0017904043197631836,0.002566656796261668,False,False
mkgw_mhyper_adamf,cv_b3_s37_f2_lr5e-05,cv,R3_softplus,3,37,5e-05,10,True,0.002343416213989258,0.013593618758022785,False,False
mkgw_mhyper_adamf,cv_b3_s37_f2_lr0.0001,cv,R3_softplus,3,37,0.0001,10,True,0.0016906261444091797,0.011220332235097885,False,False
mkgw_mhyper_adamf,final_R1_source_b1_s11,final,R1_source,1,11,5e-05,1,True,0.013178154826164246,0.29954415559768677,False,False
mkgw_mhyper_adamf,final_R2_init_b1_s11,final,R2_init,1,11,5e-05,1,True,0.013179302215576172,0.031695522367954254,False,False
mkgw_mhyper_adamf,final_R3_softplus_fixed_b1_s11,final,R3_softplus_fixed,1,11,5e-05,1,True,0.013638436794281006,0.024571098387241364,False,False
mkgw_mhyper_adamf,final_R3_softplus_b1_s11,final,R3_softplus,1,11,0.0001,10,True,0.0012322664260864258,0.010997818782925606,False,False
mkgw_mhyper_adamf,final_R4_swap_b1_s11,final,R4_swap,1,11,0.0001,10,True,0.001719832420349121,0.011058837175369263,False,False
mkgw_mhyper_adamf,final_R1_source_b1_s23,final,R1_source,1,23,5e-05,1,True,0.013344928622245789,0.33139848709106445,False,False
mkgw_mhyper_adamf,final_R2_init_b1_s23,final,R2_init,1,23,5e-05,1,True,0.013362407684326172,0.02752017229795456,False,False
mkgw_mhyper_adamf,final_R3_softplus_fixed_b1_s23,final,R3_softplus_fixed,1,23,5e-05,1,True,0.013884902000427246,0.021518975496292114,False,False
mkgw_mhyper_adamf,final_R3_softplus_b1_s23,final,R3_softplus,1,23,0.0001,10,True,0.0012952089309692383,0.010898199863731861,False,False
mkgw_mhyper_adamf,final_R4_swap_b1_s23,final,R4_swap,1,23,0.0001,10,True,0.0018500089645385742,0.009158576838672161,False,False
mkgw_mhyper_adamf,final_R1_source_b1_s37,final,R1_source,1,37,5e-05,1,True,0.013864859938621521,0.32308530807495117,False,False
mkgw_mhyper_adamf,final_R2_init_b1_s37,final,R2_init,1,37,5e-05,1,True,0.013177752494812012,0.027926001697778702,False,False
mkgw_mhyper_adamf,final_R3_softplus_fixed_b1_s37,final,R3_softplus_fixed,1,37,5e-05,1,True,0.013760507106781006,0.022263025864958763,False,False
mkgw_mhyper_adamf,final_R3_softplus_b1_s37,final,R3_softplus,1,37,0.0001,10,True,0.00117570161819458,0.008798436261713505,False,False
mkgw_mhyper_adamf,final_R4_swap_b1_s37,final,R4_swap,1,37,0.0001,10,True,0.0017738938331604004,0.007000160403549671,False,False
mkgw_mhyper_adamf,final_R1_source_b2_s11,final,R1_source,2,11,5e-05,1,True,0.013178259134292603,0.29583337903022766,False,False
mkgw_mhyper_adamf,final_R2_init_b2_s11,final,R2_init,2,11,5e-05,1,True,0.013184189796447754,0.030108220875263214,False,False
mkgw_mhyper_adamf,final_R3_softplus_fixed_b2_s11,final,R3_softplus_fixed,2,11,5e-05,1,True,0.013661324977874756,0.02344372123479843,False,False
mkgw_mhyper_adamf,final_R3_softplus_b2_s11,final,R3_softplus,2,11,0.0001,10,True,0.0010748505592346191,0.011697953566908836,False,False
mkgw_mhyper_adamf,final_R4_swap_b2_s11,final,R4_swap,2,11,0.0001,10,True,0.0016528964042663574,0.00960589200258255,False,False
mkgw_mhyper_adamf,final_R1_source_b2_s23,final,R1_source,2,23,5e-05,1,True,0.013325035572052002,0.3308188021183014,False,False
mkgw_mhyper_adamf,final_R2_init_b2_s23,final,R2_init,2,23,5e-05,1,True,0.013358116149902344,0.02669384703040123,False,False
mkgw_mhyper_adamf,final_R3_softplus_fixed_b2_s23,final,R3_softplus_fixed,2,23,5e-05,1,True,0.013890624046325684,0.020917406305670738,False,False
mkgw_mhyper_adamf,final_R3_softplus_b2_s23,final,R3_softplus,2,23,0.0001,10,True,0.0012158751487731934,0.010608794167637825,False,False
mkgw_mhyper_adamf,final_R4_swap_b2_s23,final,R4_swap,2,23,0.0001,10,True,0.0017681121826171875,0.009060834534466267,False,False
mkgw_mhyper_adamf,final_R1_source_b2_s37,final,R1_source,2,37,5e-05,1,True,0.014183476567268372,0.3284114897251129,False,False
mkgw_mhyper_adamf,final_R2_init_b2_s37,final,R2_init,2,37,5e-05,1,True,0.01314842700958252,0.026599502190947533,False,False
mkgw_mhyper_adamf,final_R3_softplus_fixed_b2_s37,final,R3_softplus_fixed,2,37,5e-05,1,True,0.013748347759246826,0.021462975069880486,False,False
mkgw_mhyper_adamf,final_R3_softplus_b2_s37,final,R3_softplus,2,37,0.0001,10,True,0.001064300537109375,0.010757820680737495,False,False
mkgw_mhyper_adamf,final_R4_swap_b2_s37,final,R4_swap,2,37,0.0001,10,True,0.0017586946487426758,0.008336305618286133,False,False
mkgw_mhyper_adamf,final_R1_source_b3_s11,final,R1_source,3,11,5e-05,1,True,0.013177990913391113,0.2910709083080292,False,False
mkgw_mhyper_adamf,final_R2_init_b3_s11,final,R2_init,3,11,5e-05,1,True,0.013193368911743164,0.030327212065458298,False,False
mkgw_mhyper_adamf,final_R3_softplus_fixed_b3_s11,final,R3_softplus_fixed,3,11,5e-05,1,True,0.013683497905731201,0.023671593517065048,False,False
mkgw_mhyper_adamf,final_R3_softplus_b3_s11,final,R3_softplus,3,11,0.0001,10,True,0.0011613965034484863,0.011416412889957428,False,False
mkgw_mhyper_adamf,final_R4_swap_b3_s11,final,R4_swap,3,11,0.0001,10,True,0.0012431740760803223,0.009669958613812923,False,False
mkgw_mhyper_adamf,final_R1_source_b3_s23,final,R1_source,3,23,5e-05,1,True,0.013291731476783752,0.32908323407173157,False,False
mkgw_mhyper_adamf,final_R2_init_b3_s23,final,R2_init,3,23,5e-05,1,True,0.01334381103515625,0.026885775849223137,False,False
mkgw_mhyper_adamf,final_R3_softplus_fixed_b3_s23,final,R3_softplus_fixed,3,23,5e-05,1,True,0.013881266117095947,0.021123988553881645,False,False
mkgw_mhyper_adamf,final_R3_softplus_b3_s23,final,R3_softplus,3,23,0.0001,10,True,0.0011161565780639648,0.009775775484740734,False,False
mkgw_mhyper_adamf,final_R4_swap_b3_s23,final,R4_swap,3,23,0.0001,10,True,0.0014815330505371094,0.010319096967577934,False,False
mkgw_mhyper_adamf,final_R1_source_b3_s37,final,R1_source,3,37,5e-05,1,True,0.014397203922271729,0.3204437792301178,False,False
mkgw_mhyper_adamf,final_R2_init_b3_s37,final,R2_init,3,37,5e-05,1,True,0.013144612312316895,0.0271155908703804,False,False
mkgw_mhyper_adamf,final_R3_softplus_fixed_b3_s37,final,R3_softplus_fixed,3,37,5e-05,1,True,0.013764917850494385,0.02218887209892273,False,False
mkgw_mhyper_adamf,final_R3_softplus_b3_s37,final,R3_softplus,3,37,0.0001,10,True,0.001135706901550293,0.009629781357944012,False,False
mkgw_mhyper_adamf,final_R4_swap_b3_s37,final,R4_swap,3,37,0.0001,10,True,0.0013255476951599121,0.008477446623146534,False,False
db15k_mhyper_native,cv_b1_s11_f0_lr1e-05,cv,R3_softplus,1,11,1e-05,10,True,0.0030716657638549805,0.004740065895020962,False,False
db15k_mhyper_native,cv_b1_s11_f0_lr5e-05,cv,R3_softplus,1,11,5e-05,10,True,0.0027934908866882324,0.013629801571369171,False,False
db15k_mhyper_native,cv_b1_s11_f0_lr0.0001,cv,R3_softplus,1,11,0.0001,10,True,0.0018736720085144043,0.0054562948644161224,False,False
db15k_mhyper_native,cv_b1_s11_f1_lr1e-05,cv,R3_softplus,1,11,1e-05,10,True,0.003073751926422119,0.004571626428514719,False,False
db15k_mhyper_native,cv_b1_s11_f1_lr5e-05,cv,R3_softplus,1,11,5e-05,10,True,0.0027471184730529785,0.01425426360219717,False,False
db15k_mhyper_native,cv_b1_s11_f1_lr0.0001,cv,R3_softplus,1,11,0.0001,10,True,0.0017175078392028809,0.006734541617333889,False,False
db15k_mhyper_native,cv_b1_s11_f2_lr1e-05,cv,R3_softplus,1,11,1e-05,10,True,0.003076910972595215,0.004815903026610613,False,False
db15k_mhyper_native,cv_b1_s11_f2_lr5e-05,cv,R3_softplus,1,11,5e-05,10,True,0.0028363466262817383,0.015627380460500717,False,False
db15k_mhyper_native,cv_b1_s11_f2_lr0.0001,cv,R3_softplus,1,11,0.0001,10,True,0.001793980598449707,0.00636212807148695,False,False
db15k_mhyper_native,cv_b1_s23_f0_lr1e-05,cv,R3_softplus,1,23,1e-05,10,True,0.002888917922973633,0.004552673548460007,False,False
db15k_mhyper_native,cv_b1_s23_f0_lr5e-05,cv,R3_softplus,1,23,5e-05,10,True,0.002740621566772461,0.015728477388620377,False,False
db15k_mhyper_native,cv_b1_s23_f0_lr0.0001,cv,R3_softplus,1,23,0.0001,10,True,0.0017841458320617676,0.006771189626306295,False,False
db15k_mhyper_native,cv_b1_s23_f1_lr1e-05,cv,R3_softplus,1,23,1e-05,10,True,0.0028846263885498047,0.004606388509273529,False,False
db15k_mhyper_native,cv_b1_s23_f1_lr5e-05,cv,R3_softplus,1,23,5e-05,10,True,0.00286257266998291,0.013670388609170914,False,False
db15k_mhyper_native,cv_b1_s23_f1_lr0.0001,cv,R3_softplus,1,23,0.0001,10,True,0.0019376873970031738,0.0046913945116102695,False,False
db15k_mhyper_native,cv_b1_s23_f2_lr1e-05,cv,R3_softplus,1,23,1e-05,10,True,0.0028904080390930176,0.004998441319912672,False,False
db15k_mhyper_native,cv_b1_s23_f2_lr5e-05,cv,R3_softplus,1,23,5e-05,10,True,0.002765059471130371,0.0150885209441185,False,False
db15k_mhyper_native,cv_b1_s23_f2_lr0.0001,cv,R3_softplus,1,23,0.0001,10,True,0.001738429069519043,0.006023880559951067,False,False
db15k_mhyper_native,cv_b1_s37_f0_lr1e-05,cv,R3_softplus,1,37,1e-05,10,True,0.0027828216552734375,0.0060141002759337425,False,False
db15k_mhyper_native,cv_b1_s37_f0_lr5e-05,cv,R3_softplus,1,37,5e-05,10,True,0.002696812152862549,0.013204897753894329,False,False
db15k_mhyper_native,cv_b1_s37_f0_lr0.0001,cv,R3_softplus,1,37,0.0001,10,True,0.0017086267471313477,0.006310707423835993,False,False
db15k_mhyper_native,cv_b1_s37_f1_lr1e-05,cv,R3_softplus,1,37,1e-05,10,True,0.0027663111686706543,0.004901492968201637,False,False
db15k_mhyper_native,cv_b1_s37_f1_lr5e-05,cv,R3_softplus,1,37,5e-05,10,True,0.002733469009399414,0.011552326381206512,False,False
db15k_mhyper_native,cv_b1_s37_f1_lr0.0001,cv,R3_softplus,1,37,0.0001,10,True,0.001789391040802002,0.005604444537311792,False,False
db15k_mhyper_native,cv_b1_s37_f2_lr1e-05,cv,R3_softplus,1,37,1e-05,10,True,0.0027587413787841797,0.004613894037902355,False,False
db15k_mhyper_native,cv_b1_s37_f2_lr5e-05,cv,R3_softplus,1,37,5e-05,10,True,0.0027034878730773926,0.01297159492969513,False,False
db15k_mhyper_native,cv_b1_s37_f2_lr0.0001,cv,R3_softplus,1,37,0.0001,10,True,0.0016418099403381348,0.005193718709051609,False,False
db15k_mhyper_native,cv_b2_s11_f0_lr1e-05,cv,R3_softplus,2,11,1e-05,10,True,0.0032653212547302246,0.004487103316932917,False,False
db15k_mhyper_native,cv_b2_s11_f0_lr5e-05,cv,R3_softplus,2,11,5e-05,10,True,0.0028270483016967773,0.01704719476401806,False,False
db15k_mhyper_native,cv_b2_s11_f0_lr0.0001,cv,R3_softplus,2,11,0.0001,10,True,0.0019239187240600586,0.007953768596053123,False,False
db15k_mhyper_native,cv_b2_s11_f1_lr1e-05,cv,R3_softplus,2,11,1e-05,10,True,0.003269791603088379,0.004160561598837376,False,False
db15k_mhyper_native,cv_b2_s11_f1_lr5e-05,cv,R3_softplus,2,11,5e-05,10,True,0.002817213535308838,0.014145920984447002,False,False
db15k_mhyper_native,cv_b2_s11_f1_lr0.0001,cv,R3_softplus,2,11,0.0001,10,True,0.0017745494842529297,0.006920941639691591,False,False
db15k_mhyper_native,cv_b2_s11_f2_lr1e-05,cv,R3_softplus,2,11,1e-05,10,True,0.0033406615257263184,0.004223760217428207,False,False
db15k_mhyper_native,cv_b2_s11_f2_lr5e-05,cv,R3_softplus,2,11,5e-05,10,True,0.0028967857360839844,0.0167490653693676,False,False
db15k_mhyper_native,cv_b2_s11_f2_lr0.0001,cv,R3_softplus,2,11,0.0001,10,True,0.0018235445022583008,0.00901226606220007,False,False
db15k_mhyper_native,cv_b2_s23_f0_lr1e-05,cv,R3_softplus,2,23,1e-05,10,True,0.0031626224517822266,0.004231321159750223,False,False
db15k_mhyper_native,cv_b2_s23_f0_lr5e-05,cv,R3_softplus,2,23,5e-05,10,True,0.0028580427169799805,0.013276726938784122,False,False
db15k_mhyper_native,cv_b2_s23_f0_lr0.0001,cv,R3_softplus,2,23,0.0001,10,True,0.001997530460357666,0.005983294453471899,False,False
db15k_mhyper_native,cv_b2_s23_f1_lr1e-05,cv,R3_softplus,2,23,1e-05,10,True,0.003170788288116455,0.004339174367487431,False,False
db15k_mhyper_native,cv_b2_s23_f1_lr5e-05,cv,R3_softplus,2,23,5e-05,10,True,0.0028975605964660645,0.014100768603384495,False,False
db15k_mhyper_native,cv_b2_s23_f1_lr0.0001,cv,R3_softplus,2,23,0.0001,10,True,0.001993894577026367,0.0070292032323777676,False,False
db15k_mhyper_native,cv_b2_s23_f2_lr1e-05,cv,R3_softplus,2,23,1e-05,10,True,0.003162562847137451,0.004416829906404018,False,False
db15k_mhyper_native,cv_b2_s23_f2_lr5e-05,cv,R3_softplus,2,23,5e-05,10,True,0.0028554201126098633,0.01479475200176239,False,False
db15k_mhyper_native,cv_b2_s23_f2_lr0.0001,cv,R3_softplus,2,23,0.0001,10,True,0.0018635988235473633,0.00688594114035368,False,False
db15k_mhyper_native,cv_b2_s37_f0_lr1e-05,cv,R3_softplus,2,37,1e-05,10,True,0.0031120777130126953,0.006017507053911686,False,False
db15k_mhyper_native,cv_b2_s37_f0_lr5e-05,cv,R3_softplus,2,37,5e-05,10,True,0.0028102993965148926,0.01346261240541935,False,False
db15k_mhyper_native,cv_b2_s37_f0_lr0.0001,cv,R3_softplus,2,37,0.0001,10,True,0.001849830150604248,0.005697714164853096,False,False
db15k_mhyper_native,cv_b2_s37_f1_lr1e-05,cv,R3_softplus,2,37,1e-05,10,True,0.0031128525733947754,0.0046500698663294315,False,False
db15k_mhyper_native,cv_b2_s37_f1_lr5e-05,cv,R3_softplus,2,37,5e-05,10,True,0.002723097801208496,0.014153014868497849,False,False
db15k_mhyper_native,cv_b2_s37_f1_lr0.0001,cv,R3_softplus,2,37,0.0001,10,True,0.0017285943031311035,0.0064683230593800545,False,False
db15k_mhyper_native,cv_b2_s37_f2_lr1e-05,cv,R3_softplus,2,37,1e-05,10,True,0.0031095147132873535,0.004477648064494133,False,False
db15k_mhyper_native,cv_b2_s37_f2_lr5e-05,cv,R3_softplus,2,37,5e-05,10,True,0.00287550687789917,0.01305509451776743,False,False
db15k_mhyper_native,cv_b2_s37_f2_lr0.0001,cv,R3_softplus,2,37,0.0001,10,True,0.0018957853317260742,0.006010689772665501,False,False
db15k_mhyper_native,cv_b3_s11_f0_lr1e-05,cv,R3_softplus,3,11,1e-05,10,True,0.0030577778816223145,0.004521158989518881,False,False
db15k_mhyper_native,cv_b3_s11_f0_lr5e-05,cv,R3_softplus,3,11,5e-05,10,True,0.0028452277183532715,0.01529639307409525,False,False
db15k_mhyper_native,cv_b3_s11_f0_lr0.0001,cv,R3_softplus,3,11,0.0001,10,True,0.0019006133079528809,0.007011927664279938,False,False
db15k_mhyper_native,cv_b3_s11_f1_lr1e-05,cv,R3_softplus,3,11,1e-05,10,True,0.0030820369720458984,0.004369495436549187,False,False
db15k_mhyper_native,cv_b3_s11_f1_lr5e-05,cv,R3_softplus,3,11,5e-05,10,True,0.002789914608001709,0.014377527870237827,False,False
db15k_mhyper_native,cv_b3_s11_f1_lr0.0001,cv,R3_softplus,3,11,0.0001,10,True,0.001736283302307129,0.006294856313616037,False,False
db15k_mhyper_native,cv_b3_s11_f2_lr1e-05,cv,R3_softplus,3,11,1e-05,10,True,0.003086090087890625,0.004371313378214836,False,False
db15k_mhyper_native,cv_b3_s11_f2_lr5e-05,cv,R3_softplus,3,11,5e-05,10,True,0.0028284192085266113,0.016936594620347023,False,False
db15k_mhyper_native,cv_b3_s11_f2_lr0.0001,cv,R3_softplus,3,11,0.0001,10,True,0.0017813444137573242,0.0067388080060482025,False,False
db15k_mhyper_native,cv_b3_s23_f0_lr1e-05,cv,R3_softplus,3,23,1e-05,10,True,0.0029612183570861816,0.0039658816531300545,False,False
db15k_mhyper_native,cv_b3_s23_f0_lr5e-05,cv,R3_softplus,3,23,5e-05,10,True,0.002821505069732666,0.01131641585379839,False,False
db15k_mhyper_native,cv_b3_s23_f0_lr0.0001,cv,R3_softplus,3,23,0.0001,10,True,0.001950085163116455,0.0075202276930212975,False,False
db15k_mhyper_native,cv_b3_s23_f1_lr1e-05,cv,R3_softplus,3,23,1e-05,10,True,0.0029738545417785645,0.004208268132060766,False,False
db15k_mhyper_native,cv_b3_s23_f1_lr5e-05,cv,R3_softplus,3,23,5e-05,10,True,0.0028847455978393555,0.012592592276632786,False,False
db15k_mhyper_native,cv_b3_s23_f1_lr0.0001,cv,R3_softplus,3,23,0.0001,10,True,0.001980006694793701,0.005330763291567564,False,False
db15k_mhyper_native,cv_b3_s23_f2_lr1e-05,cv,R3_softplus,3,23,1e-05,10,True,0.0029726624488830566,0.004304524045437574,False,False
db15k_mhyper_native,cv_b3_s23_f2_lr5e-05,cv,R3_softplus,3,23,5e-05,10,True,0.002814352512359619,0.013671640306711197,False,False
db15k_mhyper_native,cv_b3_s23_f2_lr0.0001,cv,R3_softplus,3,23,0.0001,10,True,0.001818835735321045,0.005474569741636515,False,False
db15k_mhyper_native,cv_b3_s37_f0_lr1e-05,cv,R3_softplus,3,37,1e-05,10,True,0.0028570890426635742,0.006074679549783468,False,False
db15k_mhyper_native,cv_b3_s37_f0_lr5e-05,cv,R3_softplus,3,37,5e-05,10,True,0.0028005242347717285,0.011338482610881329,False,False
db15k_mhyper_native,cv_b3_s37_f0_lr0.0001,cv,R3_softplus,3,37,0.0001,10,True,0.0019188523292541504,0.005896393675357103,False,False
db15k_mhyper_native,cv_b3_s37_f1_lr1e-05,cv,R3_softplus,3,37,1e-05,10,True,0.0028399229049682617,0.004382132552564144,False,False
db15k_mhyper_native,cv_b3_s37_f1_lr5e-05,cv,R3_softplus,3,37,5e-05,10,True,0.002770364284515381,0.012331442907452583,False,False
db15k_mhyper_native,cv_b3_s37_f1_lr0.0001,cv,R3_softplus,3,37,0.0001,10,True,0.001786649227142334,0.006595958489924669,False,False
db15k_mhyper_native,cv_b3_s37_f2_lr1e-05,cv,R3_softplus,3,37,1e-05,10,True,0.0028554201126098633,0.004492230713367462,False,False
db15k_mhyper_native,cv_b3_s37_f2_lr5e-05,cv,R3_softplus,3,37,5e-05,10,True,0.0028009414672851562,0.013752168975770473,False,False
db15k_mhyper_native,cv_b3_s37_f2_lr0.0001,cv,R3_softplus,3,37,0.0001,10,True,0.0017688274383544922,0.006577476859092712,False,False
db15k_mhyper_native,final_R1_source_b1_s11,final,R1_source,1,11,5e-05,1,True,0.02424032986164093,0.29513266682624817,False,False
db15k_mhyper_native,final_R2_init_b1_s11,final,R2_init,1,11,5e-05,1,True,0.024431824684143066,0.058015476912260056,False,False
db15k_mhyper_native,final_R3_softplus_fixed_b1_s11,final,R3_softplus_fixed,1,11,5e-05,1,True,0.026360511779785156,0.054240208119153976,False,False
db15k_mhyper_native,final_R3_softplus_b1_s11,final,R3_softplus,1,11,5e-05,3,True,0.009305715560913086,0.04400572180747986,False,False
db15k_mhyper_native,final_R4_swap_b1_s11,final,R4_swap,1,11,5e-05,3,True,0.01718318462371826,0.02063053473830223,False,False
db15k_mhyper_native,final_R1_source_b1_s23,final,R1_source,1,23,5e-05,1,True,0.023636624217033386,0.34830331802368164,False,False
db15k_mhyper_native,final_R2_init_b1_s23,final,R2_init,1,23,5e-05,1,True,0.02421271800994873,0.04720484837889671,False,False
db15k_mhyper_native,final_R3_softplus_fixed_b1_s23,final,R3_softplus_fixed,1,23,5e-05,1,True,0.026359260082244873,0.04985186830163002,False,False
db15k_mhyper_native,final_R3_softplus_b1_s23,final,R3_softplus,1,23,5e-05,3,True,0.009037256240844727,0.03757745772600174,False,False
db15k_mhyper_native,final_R4_swap_b1_s23,final,R4_swap,1,23,5e-05,3,True,0.0164414644241333,0.01889309473335743,False,False
db15k_mhyper_native,final_R1_source_b1_s37,final,R1_source,1,37,5e-05,1,True,0.024833664298057556,0.3228732645511627,False,False
db15k_mhyper_native,final_R2_init_b1_s37,final,R2_init,1,37,5e-05,1,True,0.02423989772796631,0.04489494487643242,False,False
db15k_mhyper_native,final_R3_softplus_fixed_b1_s37,final,R3_softplus_fixed,1,37,5e-05,1,True,0.026522457599639893,0.048425670713186264,False,False
db15k_mhyper_native,final_R3_softplus_b1_s37,final,R3_softplus,1,37,5e-05,3,True,0.009039998054504395,0.03494051471352577,False,False
db15k_mhyper_native,final_R4_swap_b1_s37,final,R4_swap,1,37,5e-05,3,True,0.016108453273773193,0.019810844212770462,False,False
db15k_mhyper_native,final_R1_source_b2_s11,final,R1_source,2,11,5e-05,1,True,0.024604812264442444,0.30711811780929565,False,False
db15k_mhyper_native,final_R2_init_b2_s11,final,R2_init,2,11,5e-05,1,True,0.024658203125,0.05915215238928795,False,False
db15k_mhyper_native,final_R3_softplus_fixed_b2_s11,final,R3_softplus_fixed,2,11,5e-05,1,True,0.026413321495056152,0.0555163212120533,False,False
db15k_mhyper_native,final_R3_softplus_b2_s11,final,R3_softplus,2,11,5e-05,3,True,0.009623467922210693,0.05146906152367592,False,False
db15k_mhyper_native,final_R4_swap_b2_s11,final,R4_swap,2,11,5e-05,3,True,0.023187458515167236,0.013169477693736553,False,False
db15k_mhyper_native,final_R1_source_b2_s23,final,R1_source,2,23,5e-05,1,True,0.024132445454597473,0.33728885650634766,False,False
db15k_mhyper_native,final_R2_init_b2_s23,final,R2_init,2,23,5e-05,1,True,0.02441573143005371,0.04949066787958145,False,False
db15k_mhyper_native,final_R3_softplus_fixed_b2_s23,final,R3_softplus_fixed,2,23,5e-05,1,True,0.026382803916931152,0.049071066081523895,False,False
db15k_mhyper_native,final_R3_softplus_b2_s23,final,R3_softplus,2,23,5e-05,3,True,0.009341239929199219,0.04526878520846367,False,False
db15k_mhyper_native,final_R4_swap_b2_s23,final,R4_swap,2,23,5e-05,3,True,0.02245718240737915,0.011943434365093708,False,False
db15k_mhyper_native,final_R1_source_b2_s37,final,R1_source,2,37,5e-05,1,True,0.02466423809528351,0.31224343180656433,False,False
db15k_mhyper_native,final_R2_init_b2_s37,final,R2_init,2,37,5e-05,1,True,0.024495482444763184,0.049401864409446716,False,False
db15k_mhyper_native,final_R3_softplus_fixed_b2_s37,final,R3_softplus_fixed,2,37,5e-05,1,True,0.026531994342803955,0.049849532544612885,False,False
db15k_mhyper_native,final_R3_softplus_b2_s37,final,R3_softplus,2,37,5e-05,3,True,0.009423494338989258,0.038778968155384064,False,False
db15k_mhyper_native,final_R4_swap_b2_s37,final,R4_swap,2,37,5e-05,3,True,0.022211849689483643,0.01217246986925602,False,False
db15k_mhyper_native,final_R1_source_b3_s11,final,R1_source,3,11,5e-05,1,True,0.024116039276123047,0.2854516804218292,False,False
db15k_mhyper_native,final_R2_init_b3_s11,final,R2_init,3,11,5e-05,1,True,0.02437412738800049,0.051083289086818695,False,False
