pair_id,level,group_key,fold_count,median_alpha,foldwise_mad,mean_support_original_triples
db15k_mhyper_native,L3,"[27,""tail""]",5,0.45,0.0,40.8
db15k_mhyper_native,L3,"[28,""tail""]",5,0.95,0.0,47.2
db15k_mhyper_native,L3,"[33,""tail""]",5,1.0,0.0,134.4
db15k_mhyper_native,L3,"[35,""tail""]",5,0.95,0.0,190.4
db15k_mhyper_native,L3,"[36,""tail""]",5,1.0,0.0,31.2
db15k_mhyper_native,L3,"[39,""tail""]",5,1.0,0.0,113.6
db15k_mhyper_native,L3,"[47,""tail""]",5,0.95,0.0,329.6
db15k_mhyper_native,L3,"[49,""tail""]",5,1.0,0.0,60.8
db15k_mhyper_native,L3,"[61,""tail""]",5,0.9,0.0,32.8
db15k_mhyper_native,L3,"[64,""tail""]",5,0.95,0.0,25.6
db15k_mhyper_native,L3,"[65,""tail""]",5,1.0,0.0,45.6
db15k_mhyper_native,L3,"[66,""tail""]",5,1.0,0.0,61.6
db15k_mhyper_native,L3,"[68,""tail""]",5,1.0,0.0,34.4
db15k_mhyper_native,L3,"[73,""tail""]",5,1.0,0.0,474.4
db15k_mhyper_native,L3,"[76,""tail""]",5,0.25,0.0,147.2
db15k_mhyper_native,L3,"[80,""tail""]",5,0.75,0.0,50.4
db15k_mhyper_native,L3,"[81,""tail""]",5,0.75,0.0,66.4
db15k_mhyper_native,L3,"[87,""tail""]",5,0.9,0.0,168.0
db15k_mhyper_native,L3,"[89,""tail""]",5,0.35,0.0,171.2
db15k_mhyper_native,L3,"[90,""tail""]",5,1.0,0.0,148.0
db15k_mhyper_native,L3,"[91,""tail""]",5,1.0,0.0,140.8
db15k_mhyper_native,L3,"[95,""tail""]",5,1.0,0.0,96.8
db15k_mhyper_native,L3,"[97,""tail""]",5,1.0,0.0,31.2
db15k_mhyper_native,L3,"[102,""tail""]",5,1.0,0.0,90.4
db15k_mhyper_native,L3,"[103,""tail""]",5,0.95,0.0,70.4
db15k_mhyper_native,L3,"[104,""tail""]",5,1.0,0.0,102.4
db15k_mhyper_native,L3,"[105,""tail""]",5,1.0,0.0,76.8
db15k_mhyper_native,L3,"[110,""tail""]",5,1.0,0.0,27.2
db15k_mhyper_native,L3,"[111,""tail""]",5,1.0,0.0,112.0
db15k_mhyper_native,L3,"[117,""tail""]",5,1.0,0.0,63.2
db15k_mhyper_native,L3,"[177,""tail""]",5,0.35,0.0,40.0
db15k_mhyper_native,L3,"[278,""tail""]",5,1.0,0.0,833.6
db15k_mhyper_native,L4,"[0,""head"",3,""text_and_image""]",4,0.2,0.0,74.5
db15k_mhyper_native,L4,"[0,""head"",2,""text_and_image""]",4,1.0,0.0,60.25
db15k_mhyper_native,L4,"[1,""head"",3,""text_and_image""]",5,0.3,0.0,170.4
db15k_mhyper_native,L4,"[5,""head"",3,""text_and_image""]",4,0.525,0.125,64.5
db15k_mhyper_native,L4,"[12,""head"",2,""text_and_image""]",5,0.95,0.0,102.0
db15k_mhyper_native,L4,"[12,""head"",3,""text_and_image""]",5,0.95,0.050000000000000044,189.8
db15k_mhyper_native,L4,"[35,""head"",3,""text_and_image""]",5,0.7,0.0,116.8
db15k_mhyper_native,L4,"[39,""head"",3,""text_and_image""]",3,0.9,0.0,48.0
db15k_mhyper_native,L4,"[47,""head"",3,""image_only""]",3,0.55,0.0,53.0
db15k_mhyper_native,L4,"[47,""head"",2,""text_and_image""]",4,0.35,0.09999999999999999,74.5
db15k_mhyper_native,L4,"[47,""head"",3,""text_and_image""]",5,0.55,0.3999999999999999,148.8
db15k_mhyper_native,L4,"[73,""head"",0,""image_only""]",4,0.32499999999999996,0.04999999999999999,69.75
db15k_mhyper_native,L4,"[73,""head"",1,""image_only""]",4,0.625,0.22499999999999998,77.5
db15k_mhyper_native,L4,"[73,""head"",2,""text_and_image""]",4,0.8,0.0,100.5
db15k_mhyper_native,L4,"[73,""head"",0,""text_and_image""]",4,1.0,0.0,80.0
db15k_mhyper_native,L4,"[73,""head"",1,""text_and_image""]",5,0.25,0.0,120.4
db15k_mhyper_native,L4,"[76,""head"",3,""text_and_image""]",4,0.65,0.0,53.5
db15k_mhyper_native,L4,"[76,""head"",3,""image_only""]",4,0.55,0.0,53.5
db15k_mhyper_native,L4,"[87,""head"",3,""text_and_image""]",4,0.05,0.0,85.25
db15k_mhyper_native,L4,"[89,""head"",3,""text_and_image""]",4,0.8,0.0,58.5
db15k_mhyper_native,L4,"[90,""head"",2,""text_and_image""]",4,1.0,0.0,73.5
db15k_mhyper_native,L4,"[91,""head"",2,""text_and_image""]",4,0.95,0.0,73.5
db15k_mhyper_native,L4,"[278,""head"",3,""text_and_image""]",5,0.65,0.0,833.6
db15k_mhyper_native,L4,"[0,""tail"",1,""text_and_image""]",4,1.0,0.0,62.75
db15k_mhyper_native,L4,"[0,""tail"",0,""text_and_image""]",4,1.0,0.0,80.25
db15k_mhyper_native,L4,"[1,""tail"",0,""text_and_image""]",4,1.0,0.0,90.75
db15k_mhyper_native,L4,"[12,""tail"",0,""text_and_image""]",5,1.0,0.0,114.4
db15k_mhyper_native,L4,"[12,""tail"",2,""text_and_image""]",4,1.0,0.0,59.75
db15k_mhyper_native,L4,"[12,""tail"",1,""text_and_image""]",5,1.0,0.0,95.4
db15k_mhyper_native,L4,"[12,""tail"",0,""image_only""]",4,1.0,0.0,73.75
db15k_mhyper_native,L4,"[47,""tail"",1,""text_and_image""]",4,0.775,0.15000000000000002,61.75
db15k_mhyper_native,L4,"[47,""tail"",2,""image_only""]",4,0.4,0.05000000000000002,65.25
db15k_mhyper_native,L4,"[47,""tail"",2,""text_and_image""]",5,0.85,0.0,115.6
db15k_mhyper_native,L4,"[73,""tail"",1,""text_and_image""]",5,1.0,0.0,205.0
db15k_mhyper_native,L4,"[73,""tail"",0,""text_and_image""]",4,0.225,0.024999999999999994,71.75
db15k_mhyper_native,L4,"[73,""tail"",1,""image_only""]",4,0.725,0.22499999999999998,82.25
db15k_mhyper_native,L4,"[76,""tail"",0,""text_and_image""]",2,0.75,0.15000000000000002,43.5
db15k_mhyper_native,L4,"[87,""tail"",2,""text_and_image""]",4,0.775,0.025000000000000022,68.25
db15k_mhyper_native,L4,"[89,""tail"",2,""text_and_image""]",4,0.375,0.15,66.5
db15k_mhyper_native,L4,"[90,""tail"",2,""text_and_image""]",4,1.0,0.0,71.25
db15k_mhyper_native,L4,"[90,""tail"",2,""image_only""]",3,1.0,0.0,51.333333333333336
db15k_mhyper_native,L4,"[91,""tail"",2,""text_and_image""]",4,1.0,0.0,57.75
db15k_mhyper_native,L4,"[91,""tail"",2,""image_only""]",4,0.95,0.0,55.25
db15k_mhyper_native,L4,"[278,""tail"",2,""text_and_image""]",4,1.0,0.0,97.0
db15k_mhyper_native,L4,"[278,""tail"",1,""text_and_image""]",5,1.0,0.0,168.4
db15k_mhyper_native,L4,"[278,""tail"",0,""text_and_image""]",5,1.0,0.0,299.2
db15k_mhyper_native,L4,"[278,""tail"",0,""image_only""]",5,1.0,0.0,136.2
db15k_mhyper_native,L4,"[278,""tail"",1,""image_only""]",4,1.0,0.0,72.75
db15k_mhyper_native,L4,"[12,""tail"",1,""image_only""]",3,0.65,0.09999999999999998,56.666666666666664
db15k_mhyper_native,L4,"[73,""tail"",2,""text_and_image""]",2,0.5,0.0,52.0
db15k_mhyper_adamf,L0,"[""global""]",5,1.0,0.0,6337.6
db15k_mhyper_adamf,L1,"[""head""]",5,1.0,0.0,6337.6
db15k_mhyper_adamf,L1,"[""tail""]",5,1.0,0.0,6337.6
db15k_mhyper_adamf,L2,[0],5,1.0,0.0,232.8
db15k_mhyper_adamf,L2,[1],5,1.0,0.0,200.8
db15k_mhyper_adamf,L2,[2],5,0.95,0.04999999999999993,56.0
db15k_mhyper_adamf,L2,[5],5,1.0,0.0,112.0
db15k_mhyper_adamf,L2,[12],5,1.0,0.0,429.6
db15k_mhyper_adamf,L2,[14],5,1.0,0.0,65.6
db15k_mhyper_adamf,L2,[17],5,0.35,0.0,68.8
db15k_mhyper_adamf,L2,[18],5,0.9,0.0,31.2
db15k_mhyper_adamf,L2,[19],5,1.0,0.0,54.4
db15k_mhyper_adamf,L2,[21],5,1.0,0.0,86.4
db15k_mhyper_adamf,L2,[27],5,1.0,0.0,40.8
db15k_mhyper_adamf,L2,[28],5,1.0,0.0,47.2
db15k_mhyper_adamf,L2,[33],5,1.0,0.0,134.4
db15k_mhyper_adamf,L2,[35],5,0.95,0.0,190.4
db15k_mhyper_adamf,L2,[36],5,1.0,0.0,31.2
db15k_mhyper_adamf,L2,[39],5,1.0,0.0,113.6
db15k_mhyper_adamf,L2,[47],5,1.0,0.0,329.6
db15k_mhyper_adamf,L2,[49],5,1.0,0.0,60.8
db15k_mhyper_adamf,L2,[61],5,1.0,0.0,32.8
db15k_mhyper_adamf,L2,[64],5,0.95,0.04999999999999993,25.6
db15k_mhyper_adamf,L2,[65],5,1.0,0.0,45.6
db15k_mhyper_adamf,L2,[66],5,1.0,0.0,61.6
db15k_mhyper_adamf,L2,[68],5,1.0,0.0,34.4
db15k_mhyper_adamf,L2,[73],5,1.0,0.0,474.4
db15k_mhyper_adamf,L2,[76],5,1.0,0.0,147.2
db15k_mhyper_adamf,L2,[80],5,1.0,0.0,50.4
db15k_mhyper_adamf,L2,[81],5,0.4,0.0,66.4
db15k_mhyper_adamf,L2,[87],5,1.0,0.0,168.0
db15k_mhyper_adamf,L2,[89],5,0.45,0.0,171.2
db15k_mhyper_adamf,L2,[90],5,1.0,0.0,148.0
db15k_mhyper_adamf,L2,[91],5,1.0,0.0,140.8
db15k_mhyper_adamf,L2,[95],5,1.0,0.0,96.8
db15k_mhyper_adamf,L2,[97],5,1.0,0.0,31.2
db15k_mhyper_adamf,L2,[102],5,1.0,0.0,90.4
db15k_mhyper_adamf,L2,[103],5,1.0,0.0,70.4
db15k_mhyper_adamf,L2,[104],5,1.0,0.0,102.4
db15k_mhyper_adamf,L2,[105],5,1.0,0.0,76.8
db15k_mhyper_adamf,L2,[110],5,1.0,0.0,27.2
db15k_mhyper_adamf,L2,[111],5,1.0,0.0,112.0
db15k_mhyper_adamf,L2,[117],5,1.0,0.0,63.2
db15k_mhyper_adamf,L2,[177],5,0.2,0.0,40.0
db15k_mhyper_adamf,L2,[278],5,1.0,0.0,833.6
db15k_mhyper_adamf,L3,"[0,""head""]",5,0.95,0.0,232.8
db15k_mhyper_adamf,L3,"[1,""head""]",5,1.0,0.0,200.8
db15k_mhyper_adamf,L3,"[2,""head""]",5,0.95,0.0,56.0
db15k_mhyper_adamf,L3,"[5,""head""]",5,0.75,0.0,112.0
db15k_mhyper_adamf,L3,"[12,""head""]",5,1.0,0.0,429.6
db15k_mhyper_adamf,L3,"[14,""head""]",5,1.0,0.0,65.6
db15k_mhyper_adamf,L3,"[17,""head""]",5,0.35,0.0,68.8
db15k_mhyper_adamf,L3,"[18,""head""]",5,0.9,0.09999999999999998,31.2
db15k_mhyper_adamf,L3,"[19,""head""]",5,1.0,0.0,54.4
db15k_mhyper_adamf,L3,"[21,""head""]",5,0.6,0.0,86.4
db15k_mhyper_adamf,L3,"[27,""head""]",5,1.0,0.0,40.8
db15k_mhyper_adamf,L3,"[28,""head""]",5,0.35,0.09999999999999998,47.2
db15k_mhyper_adamf,L3,"[33,""head""]",5,1.0,0.0,134.4
db15k_mhyper_adamf,L3,"[35,""head""]",5,0.65,0.0,190.4
db15k_mhyper_adamf,L3,"[36,""head""]",5,0.5,0.15000000000000002,31.2
db15k_mhyper_adamf,L3,"[39,""head""]",5,1.0,0.0,113.6
db15k_mhyper_adamf,L3,"[47,""head""]",5,0.4,0.0,329.6
db15k_mhyper_adamf,L3,"[49,""head""]",5,0.4,0.0,60.8
db15k_mhyper_adamf,L3,"[61,""head""]",5,1.0,0.0,32.8
db15k_mhyper_adamf,L3,"[64,""head""]",5,0.9,0.04999999999999993,25.6
db15k_mhyper_adamf,L3,"[65,""head""]",5,1.0,0.0,45.6
db15k_mhyper_adamf,L3,"[66,""head""]",5,1.0,0.0,61.6
db15k_mhyper_adamf,L3,"[68,""head""]",5,0.95,0.0,34.4
db15k_mhyper_adamf,L3,"[73,""head""]",5,1.0,0.0,474.4
db15k_mhyper_adamf,L3,"[76,""head""]",5,1.0,0.0,147.2
db15k_mhyper_adamf,L3,"[80,""head""]",5,1.0,0.0,50.4
db15k_mhyper_adamf,L3,"[81,""head""]",5,0.6,0.050000000000000044,66.4
db15k_mhyper_adamf,L3,"[87,""head""]",5,0.15,0.0,168.0
db15k_mhyper_adamf,L3,"[89,""head""]",5,0.8,0.04999999999999993,171.2
db15k_mhyper_adamf,L3,"[90,""head""]",5,1.0,0.0,148.0
db15k_mhyper_adamf,L3,"[91,""head""]",5,1.0,0.0,140.8
db15k_mhyper_adamf,L3,"[95,""head""]",5,1.0,0.0,96.8
db15k_mhyper_adamf,L3,"[97,""head""]",5,1.0,0.0,31.2
db15k_mhyper_adamf,L3,"[102,""head""]",5,1.0,0.0,90.4
db15k_mhyper_adamf,L3,"[103,""head""]",5,1.0,0.0,70.4
db15k_mhyper_adamf,L3,"[104,""head""]",5,1.0,0.0,102.4
db15k_mhyper_adamf,L3,"[105,""head""]",5,1.0,0.0,76.8
db15k_mhyper_adamf,L3,"[110,""head""]",5,1.0,0.0,27.2
db15k_mhyper_adamf,L3,"[111,""head""]",5,1.0,0.0,112.0
db15k_mhyper_adamf,L3,"[117,""head""]",5,1.0,0.0,63.2
db15k_mhyper_adamf,L3,"[177,""head""]",5,0.2,0.04999999999999999,40.0
db15k_mhyper_adamf,L3,"[278,""head""]",5,0.4,0.0,833.6
db15k_mhyper_adamf,L3,"[0,""tail""]",5,1.0,0.0,232.8
db15k_mhyper_adamf,L3,"[1,""tail""]",5,1.0,0.0,200.8
db15k_mhyper_adamf,L3,"[2,""tail""]",5,1.0,0.0,56.0
db15k_mhyper_adamf,L3,"[5,""tail""]",5,1.0,0.0,112.0
db15k_mhyper_adamf,L3,"[12,""tail""]",5,1.0,0.0,429.6
db15k_mhyper_adamf,L3,"[14,""tail""]",5,1.0,0.0,65.6
db15k_mhyper_adamf,L3,"[17,""tail""]",5,0.35,0.0,68.8
db15k_mhyper_adamf,L3,"[18,""tail""]",5,0.75,0.15000000000000002,31.2
db15k_mhyper_adamf,L3,"[19,""tail""]",5,1.0,0.0,54.4
db15k_mhyper_adamf,L3,"[21,""tail""]",5,1.0,0.0,86.4
db15k_mhyper_adamf,L3,"[27,""tail""]",5,1.0,0.0,40.8
db15k_mhyper_adamf,L3,"[28,""tail""]",5,1.0,0.0,47.2
db15k_mhyper_adamf,L3,"[33,""tail""]",5,1.0,0.0,134.4
db15k_mhyper_adamf,L3,"[35,""tail""]",5,1.0,0.0,190.4
db15k_mhyper_adamf,L3,"[36,""tail""]",5,1.0,0.0,31.2
db15k_mhyper_adamf,L3,"[39,""tail""]",5,1.0,0.0,113.6
db15k_mhyper_adamf,L3,"[47,""tail""]",5,1.0,0.0,329.6
db15k_mhyper_adamf,L3,"[49,""tail""]",5,1.0,0.0,60.8
db15k_mhyper_adamf,L3,"[61,""tail""]",5,1.0,0.0,32.8
db15k_mhyper_adamf,L3,"[64,""tail""]",5,0.95,0.04999999999999993,25.6
db15k_mhyper_adamf,L3,"[65,""tail""]",5,1.0,0.0,45.6
db15k_mhyper_adamf,L3,"[66,""tail""]",5,1.0,0.0,61.6
db15k_mhyper_adamf,L3,"[68,""tail""]",5,1.0,0.0,34.4
db15k_mhyper_adamf,L3,"[73,""tail""]",5,1.0,0.0,474.4
db15k_mhyper_adamf,L3,"[76,""tail""]",5,1.0,0.0,147.2
db15k_mhyper_adamf,L3,"[80,""tail""]",5,0.95,0.04999999999999993,50.4
db15k_mhyper_adamf,L3,"[81,""tail""]",5,0.4,0.0,66.4
db15k_mhyper_adamf,L3,"[87,""tail""]",5,1.0,0.0,168.0
db15k_mhyper_adamf,L3,"[89,""tail""]",5,0.45,0.0,171.2
db15k_mhyper_adamf,L3,"[90,""tail""]",5,1.0,0.0,148.0
db15k_mhyper_adamf,L3,"[91,""tail""]",5,1.0,0.0,140.8
db15k_mhyper_adamf,L3,"[95,""tail""]",5,1.0,0.0,96.8
db15k_mhyper_adamf,L3,"[97,""tail""]",5,1.0,0.0,31.2
db15k_mhyper_adamf,L3,"[102,""tail""]",5,1.0,0.0,90.4
db15k_mhyper_adamf,L3,"[103,""tail""]",5,1.0,0.0,70.4
db15k_mhyper_adamf,L3,"[104,""tail""]",5,1.0,0.0,102.4
db15k_mhyper_adamf,L3,"[105,""tail""]",5,1.0,0.0,76.8
db15k_mhyper_adamf,L3,"[110,""tail""]",5,1.0,0.0,27.2
db15k_mhyper_adamf,L3,"[111,""tail""]",5,1.0,0.0,112.0
db15k_mhyper_adamf,L3,"[117,""tail""]",5,1.0,0.0,63.2
db15k_mhyper_adamf,L3,"[177,""tail""]",5,0.15,0.0,40.0
db15k_mhyper_adamf,L3,"[278,""tail""]",5,1.0,0.0,833.6
db15k_mhyper_adamf,L4,"[1,""head"",3,""text_and_image""]",5,0.3,0.0,170.4
db15k_mhyper_adamf,L4,"[12,""head"",2,""text_and_image""]",5,1.0,0.0,102.0
db15k_mhyper_adamf,L4,"[12,""head"",3,""text_and_image""]",5,1.0,0.0,189.8
db15k_mhyper_adamf,L4,"[35,""head"",3,""text_and_image""]",5,0.55,0.0,116.8
db15k_mhyper_adamf,L4,"[47,""head"",3,""text_and_image""]",5,0.95,0.050000000000000044,148.8
db15k_mhyper_adamf,L4,"[73,""head"",2,""text_and_image""]",4,1.0,0.0,100.5
db15k_mhyper_adamf,L4,"[73,""head"",1,""text_and_image""]",5,0.35,0.0,120.4
db15k_mhyper_adamf,L4,"[278,""head"",3,""text_and_image""]",5,0.4,0.0,833.6
db15k_mhyper_adamf,L4,"[1,""tail"",0,""text_and_image""]",3,1.0,0.0,92.0
db15k_mhyper_adamf,L4,"[12,""tail"",0,""text_and_image""]",5,1.0,0.0,114.4
db15k_mhyper_adamf,L4,"[47,""tail"",2,""text_and_image""]",5,0.95,0.04999999999999993,115.6
db15k_mhyper_adamf,L4,"[73,""tail"",1,""text_and_image""]",5,1.0,0.0,205.0
db15k_mhyper_adamf,L4,"[73,""tail"",0,""text_and_image""]",3,0.35,0.19999999999999998,75.33333333333333
db15k_mhyper_adamf,L4,"[278,""tail"",1,""text_and_image""]",5,1.0,0.0,168.4
db15k_mhyper_adamf,L4,"[278,""tail"",0,""text_and_image""]",5,1.0,0.0,299.2
db15k_mhyper_adamf,L4,"[278,""tail"",0,""image_only""]",5,1.0,0.0,136.2
db15k_mhyper_adamf,L4,"[0,""head"",2,""text_and_image""]",2,1.0,0.0,60.5
db15k_mhyper_adamf,L4,"[0,""head"",3,""text_and_image""]",2,0.8,0.04999999999999999,72.0
db15k_mhyper_adamf,L4,"[5,""head"",3,""text_and_image""]",2,0.7,0.14999999999999997,63.0
db15k_mhyper_adamf,L4,"[47,""head"",2,""text_and_image""]",2,0.575,0.07500000000000001,77.0
db15k_mhyper_adamf,L4,"[73,""head"",0,""image_only""]",2,0.775,0.22499999999999998,69.0
db15k_mhyper_adamf,L4,"[73,""head"",0,""text_and_image""]",2,1.0,0.0,75.5
db15k_mhyper_adamf,L4,"[73,""head"",1,""image_only""]",2,0.95,0.0,81.0
db15k_mhyper_adamf,L4,"[76,""head"",3,""text_and_image""]",2,0.8,0.14999999999999997,53.0
db15k_mhyper_adamf,L4,"[76,""head"",3,""image_only""]",2,1.0,0.0,53.0
db15k_mhyper_adamf,L4,"[87,""head"",3,""text_and_image""]",2,0.0,0.0,85.0
db15k_mhyper_adamf,L4,"[89,""head"",3,""text_and_image""]",2,0.675,0.125,60.5
db15k_mhyper_adamf,L4,"[90,""head"",2,""text_and_image""]",2,1.0,0.0,74.5
db15k_mhyper_adamf,L4,"[91,""head"",2,""text_and_image""]",2,1.0,0.0,72.0
db15k_mhyper_adamf,L4,"[0,""tail"",0,""text_and_image""]",2,1.0,0.0,76.5
db15k_mhyper_adamf,L4,"[0,""tail"",1,""text_and_image""]",2,0.975,0.025000000000000022,66.0
db15k_mhyper_adamf,L4,"[12,""tail"",2,""text_and_image""]",2,0.95,0.0,59.5
db15k_mhyper_adamf,L4,"[12,""tail"",1,""text_and_image""]",3,1.0,0.0,99.66666666666667
db15k_mhyper_adamf,L4,"[12,""tail"",0,""image_only""]",2,1.0,0.0,68.0
db15k_mhyper_adamf,L4,"[12,""tail"",1,""image_only""]",2,1.0,0.0,57.5
db15k_mhyper_adamf,L4,"[47,""tail"",1,""text_and_image""]",2,1.0,0.0,61.0
db15k_mhyper_adamf,L4,"[47,""tail"",2,""image_only""]",2,0.975,0.025000000000000022,62.0
db15k_mhyper_adamf,L4,"[73,""tail"",1,""image_only""]",2,0.975,0.025000000000000022,88.0
db15k_mhyper_adamf,L4,"[87,""tail"",2,""text_and_image""]",2,0.9,0.09999999999999998,68.0
db15k_mhyper_adamf,L4,"[89,""tail"",2,""text_and_image""]",2,0.625,0.125,63.5
db15k_mhyper_adamf,L4,"[90,""tail"",2,""text_and_image""]",2,1.0,0.0,71.0
db15k_mhyper_adamf,L4,"[91,""tail"",2,""text_and_image""]",2,1.0,0.0,57.5
db15k_mhyper_adamf,L4,"[91,""tail"",2,""image_only""]",2,1.0,0.0,56.5
db15k_mhyper_adamf,L4,"[278,""tail"",2,""text_and_image""]",3,1.0,0.0,97.33333333333333
db15k_mhyper_adamf,L4,"[278,""tail"",1,""image_only""]",2,1.0,0.0,77.0
db15k_native_adamf,L0,"[""global""]",5,1.0,0.0,6337.6
db15k_native_adamf,L1,"[""head""]",5,1.0,0.0,6337.6
db15k_native_adamf,L1,"[""tail""]",5,1.0,0.0,6337.6
db15k_native_adamf,L2,[0],5,1.0,0.0,232.8
db15k_native_adamf,L2,[1],5,1.0,0.0,200.8
db15k_native_adamf,L2,[2],5,0.7,0.0,56.0
db15k_native_adamf,L2,[5],5,0.65,0.04999999999999993,112.0
db15k_native_adamf,L2,[12],5,0.6,0.0,429.6
db15k_native_adamf,L2,[14],5,1.0,0.0,65.6
db15k_native_adamf,L2,[17],5,0.8,0.0,68.8
db15k_native_adamf,L2,[18],5,1.0,0.0,31.2
db15k_native_adamf,L2,[19],5,0.5,0.35,54.4
db15k_native_adamf,L2,[21],5,0.65,0.0,86.4
db15k_native_adamf,L2,[27],5,1.0,0.0,40.8
db15k_native_adamf,L2,[28],5,0.65,0.0,47.2
db15k_native_adamf,L2,[33],5,1.0,0.0,134.4
db15k_native_adamf,L2,[35],5,0.5,0.0,190.4
db15k_native_adamf,L2,[36],5,0.1,0.0,31.2
db15k_native_adamf,L2,[39],5,1.0,0.0,113.6
db15k_native_adamf,L2,[47],5,0.95,0.050000000000000044,329.6
db15k_native_adamf,L2,[49],5,0.7,0.0,60.8
db15k_native_adamf,L2,[61],5,1.0,0.0,32.8
db15k_native_adamf,L2,[64],5,0.75,0.0,25.6
db15k_native_adamf,L2,[65],5,1.0,0.0,45.6
db15k_native_adamf,L2,[66],5,1.0,0.0,61.6
db15k_native_adamf,L2,[68],5,1.0,0.0,34.4
db15k_native_adamf,L2,[73],5,1.0,0.0,474.4
db15k_native_adamf,L2,[76],5,1.0,0.0,147.2
db15k_native_adamf,L2,[80],5,1.0,0.0,50.4
db15k_native_adamf,L2,[81],5,0.5,0.0,66.4
db15k_native_adamf,L2,[87],5,1.0,0.0,168.0
db15k_native_adamf,L2,[89],5,0.55,0.0,171.2
db15k_native_adamf,L2,[90],5,1.0,0.0,148.0
db15k_native_adamf,L2,[91],5,1.0,0.0,140.8
db15k_native_adamf,L2,[95],5,1.0,0.0,96.8
db15k_native_adamf,L2,[97],5,0.95,0.0,31.2
db15k_native_adamf,L2,[102],5,1.0,0.0,90.4
db15k_native_adamf,L2,[103],5,1.0,0.0,70.4
db15k_native_adamf,L2,[104],5,1.0,0.0,102.4
db15k_native_adamf,L2,[105],5,1.0,0.0,76.8
db15k_native_adamf,L2,[110],5,0.9,0.0,27.2
db15k_native_adamf,L2,[111],5,1.0,0.0,112.0
db15k_native_adamf,L2,[117],5,1.0,0.0,63.2
db15k_native_adamf,L2,[177],5,0.1,0.0,40.0
db15k_native_adamf,L2,[278],5,1.0,0.0,833.6
db15k_native_adamf,L3,"[0,""head""]",5,1.0,0.0,232.8
db15k_native_adamf,L3,"[1,""head""]",5,1.0,0.0,200.8
db15k_native_adamf,L3,"[2,""head""]",5,1.0,0.0,56.0
db15k_native_adamf,L3,"[5,""head""]",5,0.6,0.0,112.0
db15k_native_adamf,L3,"[12,""head""]",5,0.95,0.0,429.6
db15k_native_adamf,L3,"[14,""head""]",5,0.65,0.15000000000000002,65.6
db15k_native_adamf,L3,"[17,""head""]",5,1.0,0.0,68.8
db15k_native_adamf,L3,"[18,""head""]",5,0.5,0.0,31.2
db15k_native_adamf,L3,"[19,""head""]",5,1.0,0.0,54.4
db15k_native_adamf,L3,"[21,""head""]",5,0.85,0.0,86.4
db15k_native_adamf,L3,"[27,""head""]",5,0.75,0.050000000000000044,40.8
db15k_native_adamf,L3,"[28,""head""]",5,0.95,0.0,47.2
db15k_native_adamf,L3,"[33,""head""]",5,1.0,0.0,134.4
db15k_native_adamf,L3,"[35,""head""]",5,0.8,0.0,190.4
db15k_native_adamf,L3,"[36,""head""]",5,0.1,0.0,31.2
db15k_native_adamf,L3,"[39,""head""]",5,1.0,0.0,113.6
db15k_native_adamf,L3,"[47,""head""]",5,0.95,0.04999999999999993,329.6
db15k_native_adamf,L3,"[49,""head""]",5,0.85,0.09999999999999998,60.8
db15k_native_adamf,L3,"[61,""head""]",5,1.0,0.0,32.8
db15k_native_adamf,L3,"[64,""head""]",5,0.55,0.19999999999999996,25.6
db15k_native_adamf,L3,"[65,""head""]",5,1.0,0.0,45.6
db15k_native_adamf,L3,"[66,""head""]",5,1.0,0.0,61.6
db15k_native_adamf,L3,"[68,""head""]",5,1.0,0.0,34.4
db15k_native_adamf,L3,"[73,""head""]",5,1.0,0.0,474.4
db15k_native_adamf,L3,"[76,""head""]",5,1.0,0.0,147.2
db15k_native_adamf,L3,"[80,""head""]",5,1.0,0.0,50.4
db15k_native_adamf,L3,"[81,""head""]",5,0.85,0.0,66.4
db15k_native_adamf,L3,"[87,""head""]",5,0.05,0.0,168.0
db15k_native_adamf,L3,"[89,""head""]",5,0.5,0.0,171.2
db15k_native_adamf,L3,"[90,""head""]",5,1.0,0.0,148.0
db15k_native_adamf,L3,"[91,""head""]",5,1.0,0.0,140.8
db15k_native_adamf,L3,"[95,""head""]",5,1.0,0.0,96.8
db15k_native_adamf,L3,"[97,""head""]",5,0.3,0.0,31.2
db15k_native_adamf,L3,"[102,""head""]",5,1.0,0.0,90.4
db15k_native_adamf,L3,"[103,""head""]",5,1.0,0.0,70.4
db15k_native_adamf,L3,"[104,""head""]",5,1.0,0.0,102.4
db15k_native_adamf,L3,"[105,""head""]",5,1.0,0.0,76.8
db15k_native_adamf,L3,"[110,""head""]",5,0.9,0.0,27.2
db15k_native_adamf,L3,"[111,""head""]",5,1.0,0.0,112.0
db15k_native_adamf,L3,"[117,""head""]",5,0.95,0.0,63.2
db15k_native_adamf,L3,"[177,""head""]",5,0.1,0.0,40.0
db15k_native_adamf,L3,"[278,""head""]",5,0.15,0.0,833.6
db15k_native_adamf,L3,"[0,""tail""]",5,0.95,0.050000000000000044,232.8
db15k_native_adamf,L3,"[1,""tail""]",5,1.0,0.0,200.8
db15k_native_adamf,L3,"[2,""tail""]",5,0.55,0.1499999999999999,56.0
db15k_native_adamf,L3,"[5,""tail""]",5,0.55,0.09999999999999998,112.0
db15k_native_adamf,L3,"[12,""tail""]",5,0.6,0.0,429.6
db15k_native_adamf,L3,"[14,""tail""]",5,0.95,0.0,65.6
