pair_id,outer_fold,inner_fold,minimum_support,inner_global_alpha,inner_delta_mrr,inner_support_coverage,selected_for_outer_fold,pooled_inner_delta_mrr
mkgw_mhyper_adamf,1,2,10,1.0,-0.004525897909275801,0.7425307557117751,False,-0.0024418306216830213
mkgw_mhyper_adamf,1,2,25,1.0,-0.0014894202581189416,0.5421792618629174,False,-0.0009261595703851918
mkgw_mhyper_adamf,1,2,50,1.0,-0.0005713773326449314,0.31370826010544817,False,-1.927116303657041e-05
mkgw_mhyper_adamf,1,2,100,1.0,5.8786352586688323e-05,0.24121265377855888,True,0.0001303141200667577
mkgw_mhyper_adamf,1,3,10,1.0,-0.0017779416780454268,0.7303664921465969,False,-0.0024418306216830213
mkgw_mhyper_adamf,1,3,25,1.0,-0.000785262860136588,0.5383944153577661,False,-0.0009261595703851918
mkgw_mhyper_adamf,1,3,50,1.0,-5.7589749317427524e-05,0.3106457242582897,False,-1.927116303657041e-05
mkgw_mhyper_adamf,1,3,100,1.0,-0.00033577326457334586,0.22469458987783594,True,0.0001303141200667577
mkgw_mhyper_adamf,2,1,10,1.0,-0.0020660592659590754,0.7237762237762237,False,-0.0013917100630477315
mkgw_mhyper_adamf,2,1,25,1.0,-0.001275914715005717,0.5380244755244755,False,-0.000370789789600232
mkgw_mhyper_adamf,2,1,50,1.0,-0.0009404848254733059,0.32255244755244755,False,-1.769669346836812e-05
mkgw_mhyper_adamf,2,1,100,1.0,0.0002909810081100918,0.22945804195804195,True,0.0003435523155507828
mkgw_mhyper_adamf,2,2,10,1.0,-0.0014270768520271214,0.7458223394898856,False,-0.0013917100630477315
mkgw_mhyper_adamf,2,2,25,1.0,0.00040182311912735283,0.534740545294635,False,-0.000370789789600232
mkgw_mhyper_adamf,2,2,50,1.0,0.0007466841558558819,0.34080914687774844,False,-1.769669346836812e-05
mkgw_mhyper_adamf,2,2,100,1.0,0.0008272006905425537,0.21152154793315744,True,0.0003435523155507828
mkgw_mhyper_adamf,2,3,10,1.0,-0.0006765844884220546,0.73215859030837,False,-0.0013917100630477315
mkgw_mhyper_adamf,2,3,25,1.0,-0.00023246200330894485,0.5158590308370044,False,-0.000370789789600232
mkgw_mhyper_adamf,2,3,50,1.0,0.00014668092532632492,0.34008810572687226,False,-1.769669346836812e-05
mkgw_mhyper_adamf,2,3,100,1.0,-8.796013083996005e-05,0.21145374449339208,True,0.0003435523155507828
mkgw_mhyper_adamf,3,1,10,1.0,-3.836705886122107e-05,0.731140350877193,False,-0.0005854010481781445
mkgw_mhyper_adamf,3,1,25,1.0,-0.000621631402288255,0.5293859649122807,False,-0.00035029877614131043
mkgw_mhyper_adamf,3,1,50,1.0,0.001017173867917425,0.31008771929824563,False,0.0005046375279781275
mkgw_mhyper_adamf,3,1,100,1.0,0.0012380136516874746,0.225,True,0.0007195791957288198
mkgw_mhyper_adamf,3,2,10,1.0,-0.0016590439262870135,0.7264731750219877,False,-0.0005854010481781445
mkgw_mhyper_adamf,3,2,25,1.0,-0.0008511738939070784,0.5422163588390502,False,-0.00035029877614131043
mkgw_mhyper_adamf,3,2,50,1.0,-0.0002621643630376171,0.32937554969217236,False,0.0005046375279781275
mkgw_mhyper_adamf,3,2,100,1.0,0.00022718672564366388,0.2343887423043096,True,0.0007195791957288198
mkgw_mhyper_adamf,3,3,10,1.0,-6.253484451046363e-05,0.7504378283712785,False,-0.0005854010481781445
mkgw_mhyper_adamf,3,3,25,1.0,0.00041924080591402657,0.5490367775831874,False,-0.00035029877614131043
mkgw_mhyper_adamf,3,3,50,1.0,0.0007564434146279548,0.3169877408056042,False,0.0005046375279781275
mkgw_mhyper_adamf,3,3,100,1.0,0.000692289317177117,0.23248686514886166,True,0.0007195791957288198
mkgw_mhyper_adamf,4,1,10,1.0,-0.000439942292336178,0.7548586572438163,False,-0.0006307303638419362
mkgw_mhyper_adamf,4,1,25,1.0,-0.0006433912599739267,0.5287102473498233,False,-0.0007807443912963924
mkgw_mhyper_adamf,4,1,50,1.0,-0.00026430006662956105,0.3299469964664311,False,-6.303276948936267e-05
mkgw_mhyper_adamf,4,1,100,1.0,0.0009657605144908849,0.2124558303886926,True,0.0003325907088738561
mkgw_mhyper_adamf,4,2,10,1.0,-0.0002346054458776359,0.7452006980802792,False,-0.0006307303638419362
mkgw_mhyper_adamf,4,2,25,1.0,-0.0005456274101567523,0.5109075043630017,False,-0.0007807443912963924
mkgw_mhyper_adamf,4,2,50,1.0,-2.6735066660738304e-05,0.32809773123909247,False,-6.303276948936267e-05
mkgw_mhyper_adamf,4,2,100,1.0,0.00030296242315283156,0.1993891797556719,True,0.0003325907088738561
mkgw_mhyper_adamf,4,3,10,1.0,-0.0012189053005685442,0.7418788410886743,False,-0.0006307303638419362
mkgw_mhyper_adamf,4,3,25,1.0,-0.0011538153351445563,0.5469710272168569,False,-0.0007807443912963924
mkgw_mhyper_adamf,4,3,50,1.0,0.0001004768116529561,0.2923617208077261,False,-6.303276948936267e-05
mkgw_mhyper_adamf,4,3,100,1.0,-0.0002668774250349959,0.23002633889376647,True,0.0003325907088738561
mkgw_mhyper_adamf,5,1,10,1.0,-0.0008178770892985243,0.7493426818580193,False,-0.000810560522211556
mkgw_mhyper_adamf,5,1,25,1.0,-0.0011838792455767194,0.5376862401402279,False,-0.0008637785186280573
mkgw_mhyper_adamf,5,1,50,1.0,-0.000564623730780793,0.29754601226993865,False,5.479628629043793e-05
mkgw_mhyper_adamf,5,1,100,1.0,-0.0001870449852564272,0.23137598597721298,True,0.0002156457101164435
mkgw_mhyper_adamf,5,2,10,1.0,-0.002474821445623842,0.7273519163763066,False,-0.000810560522211556
mkgw_mhyper_adamf,5,2,25,1.0,-0.0018997614751770525,0.5365853658536586,False,-0.0008637785186280573
mkgw_mhyper_adamf,5,2,50,1.0,-0.0003252260282879822,0.29573170731707316,False,5.479628629043793e-05
mkgw_mhyper_adamf,5,2,100,1.0,0.0002753209277459024,0.22822299651567945,True,0.0002156457101164435
mkgw_mhyper_adamf,5,3,10,1.0,0.0008727024103529481,0.7486842105263158,False,-0.000810560522211556
mkgw_mhyper_adamf,5,3,25,1.0,0.0004998560108163904,0.5473684210526316,False,-0.0008637785186280573
mkgw_mhyper_adamf,5,3,50,1.0,0.0010574487920924562,0.3026315789473684,False,5.479628629043793e-05
mkgw_mhyper_adamf,5,3,100,1.0,0.0005585956518548879,0.2337719298245614,True,0.0002156457101164435
mkgw_native_adamf,1,1,10,0.95,-0.0019773091605509623,0.7383669885864794,False,-0.002148293040342385
mkgw_native_adamf,1,1,25,0.95,-0.0012649263419812103,0.5272168568920106,False,-0.0012034570833911631
mkgw_native_adamf,1,1,50,0.95,0.00014757279297871606,0.29631255487269537,False,4.9352776825759695e-05
mkgw_native_adamf,1,1,100,0.95,0.00036850633776968706,0.2317822651448639,True,0.00020417592802897066
mkgw_native_adamf,1,2,10,0.95,-0.0009682064878017881,0.7425307557117751,False,-0.002148293040342385
mkgw_native_adamf,1,2,25,0.95,-0.000829164090590769,0.5421792618629174,False,-0.0012034570833911631
mkgw_native_adamf,1,2,50,0.95,-7.4270429870681e-05,0.31370826010544817,False,4.9352776825759695e-05
mkgw_native_adamf,1,2,100,0.95,-0.00014645801320051856,0.24121265377855888,True,0.00020417592802897066
mkgw_native_adamf,1,3,10,0.95,-0.003490081117020946,0.7303664921465969,False,-0.002148293040342385
mkgw_native_adamf,1,3,25,0.95,-0.0015140434187077294,0.5383944153577661,False,-0.0012034570833911631
mkgw_native_adamf,1,3,50,0.95,7.44929258853864e-05,0.3106457242582897,False,4.9352776825759695e-05
mkgw_native_adamf,1,3,100,0.95,0.0003890355165320097,0.22469458987783594,True,0.00020417592802897066
mkgw_native_adamf,2,1,10,0.95,-0.00038927789574138937,0.7237762237762237,False,-0.0014691214314728536
mkgw_native_adamf,2,1,25,0.95,0.00017021540645481553,0.5380244755244755,False,-0.0007537782086016892
mkgw_native_adamf,2,1,50,0.95,-2.7625118343216063e-05,0.32255244755244755,False,-0.00025788644945344937
mkgw_native_adamf,2,1,100,0.95,0.00028779704584721725,0.22945804195804195,True,5.759619136188209e-05
mkgw_native_adamf,2,2,10,0.95,-0.004217303789427719,0.7458223394898856,False,-0.0014691214314728536
mkgw_native_adamf,2,2,25,0.95,-0.00269387773528917,0.534740545294635,False,-0.0007537782086016892
mkgw_native_adamf,2,2,50,0.95,-0.0009711026979300146,0.34080914687774844,False,-0.00025788644945344937
mkgw_native_adamf,2,2,100,0.95,-0.00034077714192572124,0.21152154793315744,True,5.759619136188209e-05
mkgw_native_adamf,2,3,10,0.95,0.00019549736686889625,0.73215859030837,False,-0.0014691214314728536
mkgw_native_adamf,2,3,25,0.95,0.000258419558992165,0.5158590308370044,False,-0.0007537782086016892
mkgw_native_adamf,2,3,50,0.95,0.0002244993758573415,0.34008810572687226,False,-0.00025788644945344937
mkgw_native_adamf,2,3,100,0.95,0.00022464526838107286,0.21145374449339208,True,5.759619136188209e-05
mkgw_native_adamf,3,1,10,0.95,-0.0019287233264487134,0.731140350877193,False,-0.0011470290885572236
mkgw_native_adamf,3,1,25,0.95,-0.0008506558973688121,0.5293859649122807,False,-0.0009345942764217788
mkgw_native_adamf,3,1,50,0.95,-0.0009854290978154004,0.31008771929824563,False,-0.0002954715977468653
mkgw_native_adamf,3,1,100,0.95,0.0002441551031224071,0.225,True,0.00014964464966104503
mkgw_native_adamf,3,2,10,0.95,-0.0018816063918616999,0.7264731750219877,False,-0.0011470290885572236
mkgw_native_adamf,3,2,25,0.95,-0.001792418030902665,0.5422163588390502,False,-0.0009345942764217788
mkgw_native_adamf,3,2,50,0.95,-0.0005493687958791715,0.32937554969217236,False,-0.0002954715977468653
mkgw_native_adamf,3,2,100,0.95,-0.0002532037087568829,0.2343887423043096,True,0.00014964464966104503
