dataset,pair_id,representation,learner,scope,value,count,oof_mrr,fold_specific_global_mrr,delta_mrr,clustered_ci95_low,clustered_ci95_high,headroom_recovery,negative_transfer_rate,positive_gain_rate,changed_rate,spearman_pred_u_actual_u,positive_ap,positive_prevalence,positive_ap_lift,harmful_ap,harmful_prevalence,harmful_ap_lift,positive_vs_harmful_auroc
mkg_w,mkgw_mhyper_native,X3,linear_huber,direction,head,12828,0.19396665354427997,0.193246981302892,0.0007196722413880312,3.268855913627847e-06,0.0014368459390274406,0.01543524596816299,0.16947302775179296,0.46951980043654507,0.8596819457436857,0.17334103812340695,0.4833909485707475,0.3881119426255067,0.0952790059452408,0.4162935982957668,0.39536950420954164,0.020924094086225142,0.6210306391742487
mkg_w,mkgw_mhyper_native,X3,linear_huber,direction,tail,12828,0.5188614109151329,0.5183575257112161,0.0005038852039168588,-0.000591628059474809,0.0015713056221991735,0.010807130822739593,0.06579357655129404,0.204318677892111,0.6162301216089804,0.11965315562285071,0.34077974402910516,0.2213946055503586,0.11938513847874657,0.23266276731227514,0.24074680386654193,-0.008084036554266788,0.615778990947104
mkg_w,mkgw_mhyper_native,X3,linear_huber,seed,1,8552,0.35806560527013187,0.35662229993488065,0.0014433053352511634,0.00039156570862888194,0.0025103291272920458,0.030955442735704983,0.11938727782974742,0.3362956033676333,0.7425163704396632,0.15109934007136058,0.4305754936217962,0.3025841908325538,0.12799130278924242,0.30271029541853883,0.3176274555659495,-0.01491716014741068,0.6198337043385701
mkg_w,mkgw_mhyper_native,X3,linear_huber,seed,2,8552,0.3551658925501128,0.3554834299140099,-0.0003175373638970142,-0.001469709970490397,0.0008561309544018845,-0.006810415955990498,0.11587932647333957,0.3407390084190833,0.7333956969130028,0.15739247118801616,0.4363622980637886,0.3042680074836296,0.13209429058015904,0.3100324581455029,0.3203987371375117,-0.010366278992008815,0.6265785409985988
mkg_w,mkgw_mhyper_native,X3,linear_huber,seed,3,8552,0.3560105988688748,0.35530103067227164,0.0007095681966031858,-0.00040774649721968275,0.0018315699194202957,0.015218538406639393,0.1176333021515435,0.33372310570626756,0.737956033676333,0.13888350150260564,0.4350953528519637,0.3074076239476146,0.1276877289043491,0.29624937098277343,0.31614826941066415,-0.01989889842789072,0.6131593124919004
mkg_w,mkgw_mhyper_native,X3,linear_huber,seed_x_direction,1_head,4276,0.1949564847249916,0.19396405395099348,0.0009924307739981515,-0.00011218732482973268,0.0021249074732130786,0.021285263238014062,0.17212347988774557,0.4693638914873714,0.8615528531337698,0.16979883752845776,0.47780170157947016,0.3860851262862488,0.09171657529322136,0.4150615036782996,0.39563844714686625,0.019423056531433336,0.6170642676348969
mkg_w,mkgw_mhyper_native,X3,linear_huber,seed_x_direction,1_tail,4276,0.521174725815272,0.5192805459187677,0.0018941798965041749,0.000121571005455031,0.00370784824461733,0.04062562223339589,0.0666510757717493,0.20322731524789522,0.6234798877455566,0.12711043994684254,0.3432920865113693,0.21908325537885875,0.12420883113251052,0.2329938867072662,0.23961646398503275,-0.00662257727776655,0.6217685169530656
mkg_w,mkgw_mhyper_native,X3,linear_huber,seed_x_direction,2_head,4276,0.1915491811618218,0.19093810451675106,0.0006110766450707268,-0.0005422972713052525,0.0017585254868846235,0.01310613051279397,0.16347053320860616,0.4735734331150608,0.8507951356407858,0.18501113127683846,0.4877228992481242,0.38854069223573434,0.09918220701238983,0.42666523885896623,0.39768475210477083,0.0289804867541954,0.6297333173239079
mkg_w,mkgw_mhyper_native,X3,linear_huber,seed_x_direction,2_tail,4276,0.5187826039384039,0.5200287553112687,-0.0012461513728647554,-0.0032896093199698355,0.000821284545589168,-0.02672696242477497,0.06828811973807297,0.20790458372310572,0.6159962581852199,0.12129846088479225,0.3442070953031297,0.21999532273152478,0.12421177257160493,0.2357627877053592,0.24311272217025257,-0.007349934464893376,0.6185402286931472
mkg_w,mkgw_mhyper_native,X3,linear_huber,seed_x_direction,3_head,4276,0.1953942947460266,0.1948387854409314,0.0005555093050952152,-0.0007604612912733424,0.0018699732753064682,0.011914344153680936,0.17282507015902712,0.465622076707203,0.8666978484565014,0.16655322940402525,0.4851569076438779,0.3897100093545369,0.095446898289341,0.40742906076721624,0.39278531337698785,0.01464374739022839,0.616971679208961
mkg_w,mkgw_mhyper_native,X3,linear_huber,seed_x_direction,3_tail,4276,0.5166269029917231,0.5157632759036119,0.0008636270881111568,-0.000941811455160451,0.0026152977967230464,0.018522732659597856,0.06244153414405987,0.2018241347053321,0.6092142188961647,0.11068270993753083,0.33578719115339883,0.22510523854069223,0.11068195261270661,0.22949264679374093,0.2395112254443405,-0.010018578650599574,0.6072523001998743
