outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,0.0022945243200506093,0.1428045832019342,0.07103437401450646
2,38046,-0.0008217035336795165,0.2255427640224991,0.12921200651842507
3,38016,0.00047677538972513067,0.2524463383838384,0.16593013468013468
4,37992,-0.0014980922516711244,0.2651347652137292,0.18877658454411456
5,38022,-0.0024839809816311377,0.2677660301930461,0.1719267792330756
