outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,0.016166628286358453,0.2950173446862189,0.163276568905708
2,38046,0.014750546470730977,0.3407191294748462,0.20761709509541082
3,38016,0.016786925561978944,0.30384574915824913,0.17818813131313133
4,37992,0.01731549007140646,0.3073278584965256,0.16116550852811118
5,38022,0.015261378591943606,0.33312292883067696,0.20640681710588607
