outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,0.000642170375342866,0.3257384631556817,0.18309155891937348
2,38046,-0.00015594666484698217,0.38345686800189244,0.24478263155128002
3,38016,0.001318927631848567,0.3244423400673401,0.1777935606060606
4,37992,0.0020806887670786946,0.27179406190777006,0.14147715308485997
5,38022,-0.00020206384971225644,0.37291568039556044,0.21871548051128295
