outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,20538,0.001619658680279222,0.34185412406271304,0.18166325835037492
2,20496,0.001616362787896319,0.3310889929742389,0.17071623731459798
3,20514,0.011298978040738594,0.3360631763673589,0.13853953397679633
4,20502,0.0033416346749852903,0.3685006340844796,0.18188469417617795
5,20574,0.009533784394985227,0.3270146787207155,0.145620686303101
