outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,20538,0.013171197072170515,0.3994059791605804,0.19631901840490798
2,20496,0.014824339775205433,0.4139832162373146,0.20574746291959406
3,20514,0.012663324321407484,0.4098176854830847,0.21448766695914984
4,20502,0.011264668472601661,0.42230026338893767,0.2035411179397132
5,20574,0.01277371409028392,0.3712938660445222,0.1674443472343735
