dataset,pair_id,representation,learner,count,oof_mrr,fold_specific_global_mrr,delta_mrr,clustered_ci95_low,clustered_ci95_high,headroom_recovery,negative_transfer_rate,positive_gain_rate,changed_rate,spearman_pred_u_actual_u,positive_ap,positive_prevalence,positive_ap_lift,harmful_ap,harmful_prevalence,harmful_ap_lift,positive_vs_harmful_auroc,training_gain,oof_gain,train_oof_generalization_gap
mkg_w,mkgw_mhyper_adamf,X1,hist_gbdt,25656,0.3565106082965046,0.35282196536677,0.0036886429297345886,0.00272064582457291,0.004681467910298915,0.09031763856534855,0.0698861864671032,0.2184674150296227,0.3493140006236358,0.29464561557969837,0.6418952296286345,0.4218681789834737,0.22002705064516087,0.3094759452671195,0.2728328656064858,0.03664307966063374,0.658317990459482,0.007495013769777987,0.0036886429297345886,0.0038063708400433984
mkg_w,mkgw_mhyper_adamf,X1,mlp_low,25656,0.3510869177236755,0.35282196536677,-0.0017350476430945594,-0.003670013750843588,0.0002778279835638061,-0.04248321372054026,0.20229186155285314,0.3649828500155909,0.730355472404116,0.24961407275507136,0.5820898980399675,0.4218681789834737,0.1602217190564938,0.3111862426084581,0.2728328656064858,0.03835337700197233,0.6137440249683183,0.00033146882613753644,-0.0017350476430945594,0.002066516469232096
mkg_w,mkgw_mhyper_adamf,X1,mlp_high,25656,0.3471630286104128,0.35282196536677,-0.005658936756357185,-0.00768893384095205,-0.0035627524136388356,-0.13856093266842986,0.20303242906142813,0.3717648893046461,0.780207358902401,0.21228339191160622,0.5384961563943051,0.4218681789834737,0.11662797741083147,0.32197608255990684,0.2728328656064858,0.049143216953421054,0.6017041322204232,0.003796129483206992,-0.005658936756357185,0.009455066239564177
mkg_w,mkgw_mhyper_adamf,X2,linear_huber,25656,0.3529159566346325,0.35282196536677,9.39912678623528e-05,-0.0003181099418144448,0.0005218439123204023,0.0023014071897985693,0.08481446835048331,0.3268631119426255,0.5744855004677268,0.28524653299195796,0.6507146689161925,0.4218681789834737,0.22884648993271878,0.28097531363318023,0.2728328656064858,0.008142448026694449,0.6737242694491898,0.00010569697645372419,9.39912678623528e-05,1.1705708591371394e-05
mkg_w,mkgw_mhyper_adamf,X2,hist_gbdt,25656,0.3576449048624532,0.35282196536677,0.0048229394956832445,0.0037148362948294833,0.0059576246081490935,0.11809126404788833,0.06364982850015591,0.22388525101340817,0.34596195821640163,0.3052164596778308,0.6455846085010718,0.4218681789834737,0.22371642951759813,0.3165461873054063,0.2728328656064858,0.043713321698920504,0.6630618016667705,0.010042175212195246,0.0048229394956832445,0.005219235716512002
mkg_w,mkgw_mhyper_adamf,X2,mlp_low,25656,0.35310679052533045,0.35282196536677,0.00028482515856044353,-0.0015110060526260267,0.0021603902424220823,0.006974037936231258,0.1801527907701902,0.37079045837231056,0.7803632678515747,0.2451546198521467,0.5687363042886466,0.4218681789834737,0.14686812530517296,0.3356772639318562,0.2728328656064858,0.06284439832537042,0.6211974568271778,0.003992662181690467,0.00028482515856044353,0.003707837023130023
mkg_w,mkgw_mhyper_adamf,X2,mlp_high,25656,0.34434171838919236,0.35282196536677,-0.008480246977577705,-0.010592627218295908,-0.006308888163346193,-0.20764164383915118,0.20743685687558466,0.36381353289678825,0.8157156220767072,0.18189520458327835,0.5138617162090674,0.4218681789834737,0.09199353722559372,0.3371326349848996,0.2728328656064858,0.0642997693784138,0.5905799781139606,0.00979799044442859,-0.008480246977577705,0.018278237422006294
mkg_w,mkgw_mhyper_adamf,X3,linear_huber,25656,0.3528409476289201,0.35282196536677,1.8982262150044747e-05,-0.0004054645689658104,0.00044814913759304504,0.0004647869486634743,0.0838400374181478,0.3238618646710321,0.6000155908949174,0.27655397425842587,0.6237979391933455,0.4218681789834737,0.2019297602098718,0.28874044775791025,0.2728328656064858,0.01590758215142446,0.668275128965862,0.00010120956441552724,1.8982262150044747e-05,8.22273022654825e-05
mkg_w,mkgw_mhyper_adamf,X3,hist_gbdt,25656,0.35824331888186006,0.35282196536677,0.005421353515090034,0.004177075867032347,0.0066747267538571015,0.13274362865643796,0.07128936700966636,0.2360461490489554,0.38224976613657624,0.31789162901755447,0.6409814928402163,0.4218681789834737,0.21911331385674265,0.3249396358923436,0.2728328656064858,0.052106770285857806,0.6682826397246902,0.012308703018821981,0.005421353515090034,0.006887349503731947
mkg_w,mkgw_mhyper_adamf,X3,mlp_low,25656,0.35312315881997,0.35282196536677,0.00030119345319997505,-0.001586725786197893,0.0022377028068548293,0.007374821028372604,0.1793732460243218,0.35017149984409107,0.7227549111318989,0.25399620862302996,0.576262892153153,0.4218681789834737,0.1543947131696793,0.3353537789690347,0.2728328656064858,0.06252091336254889,0.6236795661987913,0.006031637059909157,0.00030119345319997505,0.005730443606709182
mkg_w,mkgw_mhyper_adamf,X3,mlp_high,25656,0.34534271584093584,0.35282196536677,-0.007479249525834217,-0.00961960529526057,-0.00532520359881673,-0.18313189112695022,0.18132210788899283,0.3086997193638915,0.6846351730589336,0.1764828917564448,0.5111093694541894,0.4218681789834737,0.08924119047071571,0.33973926720348346,0.2728328656064858,0.06690640159699768,0.5902053263689745,0.013612009148447044,-0.007479249525834217,0.02109125867428126
mkg_w,mkgw_mhyper_adamf,X4,linear_huber,25656,0.352798826261596,0.35282196536677,-2.3139105174025823e-05,-0.0004479822596001803,0.0004086493257449332,-0.0005665686209382226,0.08044901777362021,0.31976925475522294,0.5958840037418148,0.2836131146298628,0.6291403242432789,0.4218681789834737,0.20727214525980525,0.2922631071557743,0.2728328656064858,0.01943024154928852,0.6735815354816762,6.800961870140858e-05,-2.3139105174025823e-05,9.114872387543441e-05
mkg_w,mkgw_mhyper_adamf,X4,hist_gbdt,25656,0.35873097034538615,0.35282196536677,0.005909004978616124,0.004669386766321229,0.007195775051469363,0.1446839355572693,0.07206891175553477,0.2139070782662925,0.34186934830059246,0.3238407440428718,0.6466700716470966,0.4218681789834737,0.22480189266362288,0.32622719502299485,0.2728328656064858,0.05339432941650907,0.6714939216955164,0.012423685977613902,0.005909004978616124,0.006514680998997778
mkg_w,mkgw_mhyper_adamf,X4,mlp_low,25656,0.3526110046204036,0.35282196536677,-0.0002109607463663988,-0.0021378807584046563,0.0017470284286938346,-0.005165443444851829,0.19250857499220456,0.36471000935453696,0.7667602120361708,0.2828810871098311,0.5938574021741405,0.4218681789834737,0.17198922319066684,0.33447489581279155,0.2728328656064858,0.061642030206305765,0.6386495941964644,0.003973014342812446,-0.0002109607463663988,0.004183975089178845
mkg_w,mkgw_mhyper_adamf,X4,mlp_high,25656,0.3464473367544697,0.35282196536677,-0.006374628612300288,-0.008499593482514204,-0.004219637525078482,-0.1560848837801423,0.18775335204240723,0.33415185531649516,0.7178827564702214,0.18568499774633068,0.5157821805687297,0.4218681789834737,0.09391400158525604,0.33713714460337313,0.2728328656064858,0.06430427899688734,0.5940332446523107,0.015129459252923512,-0.006374628612300288,0.0215040878652238
mkg_w,mkgw_mhyper_adamf,X5,linear_huber,25656,0.35291362650266855,0.35282196536677,9.166113589857522e-05,-0.00033428465827572165,0.0005248754153038438,0.00224435314024079,0.07740879326473339,0.314858122856252,0.5873090115372622,0.286453764665342,0.6288094678153452,0.4218681789834737,0.20694128883187152,0.29892937183351365,0.2728328656064858,0.02609650622702786,0.6747141314946885,0.0001401037571818386,9.166113589857522e-05,4.844262128326337e-05
mkg_w,mkgw_mhyper_adamf,X5,hist_gbdt,25656,0.3581386269088946,0.35282196536677,0.00531666154212459,0.004162981276274458,0.006512459724656581,0.1301802111733403,0.07577174929840973,0.2201434362332398,0.3703227315247895,0.3172096088379784,0.6338204417341969,0.4218681789834737,0.21195226275072326,0.3262768509070115,0.2728328656064858,0.05344398530052569,0.6700402144266354,0.012460027631341545,0.00531666154212459,0.007143366089216955
mkg_w,mkgw_mhyper_adamf,X5,mlp_low,25656,0.34790978953275215,0.35282196536677,-0.004912175834017854,-0.006958919766093805,-0.00284480872175748,-0.12027624522013218,0.18771437480511383,0.31501403180542564,0.6845572185843467,0.19479270242901153,0.5264587718638236,0.4218681789834737,0.10459059288034994,0.3223221719680481,0.2728328656064858,0.04948930636156229,0.5960601108058529,0.005484477621735496,-0.004912175834017854,0.01039665345575335
mkg_w,mkgw_mhyper_adamf,X5,mlp_high,25656,0.3428157820950176,0.35282196536677,-0.010006183271752381,-0.012282600740703082,-0.007695130609635794,-0.2450046972212069,0.21265980667290302,0.33820548799501093,0.7655519176800748,0.16128479346411362,0.49193487158788635,0.4218681789834737,0.07006669260441267,0.324243184967821,0.2728328656064858,0.05141031936133522,0.5804497576860027,0.024663491968992503,-0.010006183271752381,0.034669675240744886
mkg_w,mkgw_mhyper_adamf,X6,set_encoder,25656,0.35129357158864755,0.35282196536677,-0.0015283937781224116,-0.003466688540257503,0.0005078823572339426,-0.03742322568693849,0.16378235110695355,0.30924540068599937,0.67559245400686,0.20285378971875162,0.530609533348408,0.4218681789834737,0.10874135436493432,0.31859050675023737,0.2728328656064858,0.04575764114375158,0.6026799840239033,0.009225871742425201,-0.0015283937781224116,0.010754265520547613
mkg_w,mkgw_native_adamf,X1,linear_huber,25656,0.3344964460504829,0.3348552897395901,-0.0003588436891072,-0.0010209719359497522,0.00030037083723889887,-0.007531625944211718,0.15403804178359837,0.17500779544745867,0.500740567508575,0.12160191220013211,0.34672094813373583,0.29813883691923915,0.04858211121449668,0.41789863926702875,0.4006450732772061,0.01725356598982264,0.5686986945771787,-0.0004070066190037238,-0.0003588436891072,-4.81629298965238e-05
mkg_w,mkgw_native_adamf,X1,hist_gbdt,25656,0.3355046456801505,0.3348552897395901,0.000649355940560329,-0.00021345794705485182,0.0015100493481963828,0.013629070811082703,0.06957436856875585,0.08115060804490178,0.25140318054256316,0.11330901060502079,0.329715926439496,0.29813883691923915,0.03157708952025684,0.40512721718904743,0.4006450732772061,0.004482143911841319,0.5669554712197862,0.005834557653072695,0.000649355940560329,0.0051852017125123655
mkg_w,mkgw_native_adamf,X1,mlp_low,25656,0.3331836250486179,0.3348552897395901,-0.0016716646909722323,-0.003034210566952869,-0.00032615305402943536,-0.035085898230156475,0.17629404427814158,0.1793732460243218,0.5669628936700967,0.1277926700165781,0.3280138806960734,0.29813883691923915,0.029875043776834254,0.45256657798598626,0.4006450732772061,0.05192150470878015,0.5723418895114498,0.0003758723735458602,-0.0016716646909722323,0.0020475370645180926
mkg_w,mkgw_native_adamf,X1,mlp_high,25656,0.3272675176559177,0.3348552897395901,-0.0075877720836724045,-0.009430579284815471,-0.0057804144328169335,-0.15925669816386312,0.29922825070159026,0.26999532273152477,0.8554724041159962,0.10152719225619199,0.3106005257902002,0.29813883691923915,0.012461688870961052,0.4387531592618534,0.4006450732772061,0.038108085984647266,0.5556507850924036,0.005513683628248716,-0.0075877720836724045,0.01310145571192112
