dataset,pair_id,representation,learner,count,oof_mrr,fold_specific_global_mrr,delta_mrr,clustered_ci95_low,clustered_ci95_high,headroom_recovery,negative_transfer_rate,positive_gain_rate,changed_rate,spearman_pred_u_actual_u,positive_ap,positive_prevalence,positive_ap_lift,harmful_ap,harmful_prevalence,harmful_ap_lift,positive_vs_harmful_auroc,training_gain,oof_gain,train_oof_generalization_gap
mkg_w,mkgw_mhyper_adamf,X6,set_encoder,25656,0.35129357158864755,0.35282196536677,-0.0015283937781224116,-0.003466688540257503,0.0005078823572339426,-0.03742322568693849,0.16378235110695355,0.30924540068599937,0.67559245400686,0.20285378971875162,0.530609533348408,0.4218681789834737,0.10874135436493432,0.31859050675023737,0.2728328656064858,0.04575764114375158,0.6026799840239033,0.009225871742425201,-0.0015283937781224116,0.010754265520547613
mkg_w,mkgw_native_adamf,X1,nested_selected,25656,0.3355046456801505,0.3348552897395901,0.000649355940560329,-0.00021345794705485182,0.0015100493481963828,0.013629070811082703,0.06957436856875585,0.08115060804490178,0.25140318054256316,0.11330901076148689,0.3297159258662215,0.29813883691923915,0.03157708894698236,0.40512721736059254,0.4006450732772061,0.00448214408338643,0.5669554716331449,0.005834557653072654,0.000649355940560329,0.005185201712512325
mkg_w,mkgw_native_adamf,X2,nested_selected,25656,0.3357519936777635,0.3348552897395901,0.0008967039381733777,-2.9218391489997342e-05,0.0018381146508310686,0.018820558505087345,0.08052697224820704,0.09377923292797007,0.29217337075148114,0.1165617845456847,0.3284713427098977,0.29813883691923915,0.030332505790658548,0.4184383651014643,0.4006450732772061,0.017793291824258206,0.5691015810961358,0.006514767534487269,0.0008967039381733777,0.005618063596313891
mkg_w,mkgw_native_adamf,X3,nested_selected,25656,0.33563309162845967,0.3348552897395901,0.0007778018888695402,-0.00017748476036274257,0.001720172823756312,0.016324971187988962,0.07857811038353602,0.0949875272840661,0.2924462114125351,0.12435063829057895,0.32978108876143525,0.29813883691923915,0.0316422518421961,0.4214224199808916,0.4006450732772061,0.020777346703685473,0.5731709106071115,0.00678598439000024,0.0007778018888695402,0.006008182501130699
mkg_w,mkgw_native_adamf,X4,nested_selected,25656,0.33589397885557737,0.3348552897395901,0.0010386891159871886,9.341584213811877e-05,0.001999573669068386,0.021800628327623774,0.08746492048643592,0.10465388213283443,0.31735266604303086,0.11882725617410778,0.3251342913053442,0.29813883691923915,0.026995454386105067,0.4190065687065709,0.4006450732772061,0.01836149542936477,0.5704968969977946,0.008234478264585711,0.0010386891159871886,0.0071957891485985226
mkg_w,mkgw_native_adamf,X5,nested_selected,25656,0.33580270649379085,0.3348552897395901,0.0009474167542007783,4.359884657485346e-05,0.001827422477526679,0.019884949415364447,0.08115060804490178,0.09475366386030558,0.27934985968194576,0.11955162556090387,0.33216011130551704,0.29813883691923915,0.03402127438627789,0.41898227301561813,0.4006450732772061,0.018337199738412024,0.5706465668465969,0.007917182931762221,0.0009474167542007783,0.006969766177561443
mkg_w,mkgw_native_adamf,X6,set_encoder,25656,0.3322033714172247,0.3348552897395901,-0.002651918322365423,-0.004041739641980962,-0.0012783424123965755,-0.05566004766128429,0.1780869971936389,0.15723417524165886,0.5224898659183037,0.08536200605770919,0.3239186988129547,0.29813883691923915,0.02577986189371556,0.42707485236874776,0.4006450732772061,0.02642977909154165,0.5478846145386302,0.008688454333346174,-0.002651918322365423,0.011340372655711597
db15k,db15k_mhyper_native,X1,nested_selected,47532,0.3840027041221031,0.38258701302410913,0.0014156910979940022,0.0005600411751361045,0.0023167458064240073,0.028554142161373714,0.1346671715896659,0.18905158629975596,0.4193175124126904,0.1600287357127343,0.4872787842986017,0.33864975174619205,0.14862903255240967,0.3053664543297933,0.3122780442649163,-0.006911589935122975,0.5946774613909543,0.0059316091457203715,0.0014156910979940022,0.00451591804772637
db15k,db15k_mhyper_native,X2,nested_selected,47532,0.3843675606682462,0.38258701302410913,0.0017805476441369792,0.001007752237755,0.002560794755175092,0.0359132091936074,0.1293234031810149,0.18309770260035343,0.40278128418749476,0.161726607848198,0.49120767399988946,0.33864975174619205,0.1525579222536974,0.3185392660646062,0.3122780442649163,0.006261221799689909,0.593877430680477,0.0059564694110345925,0.0017805476441369792,0.004175921766897613
db15k,db15k_mhyper_native,X3,nested_selected,47532,0.38507701893210905,0.38258701302410913,0.002490005907999822,0.0015946263001294988,0.003384349173200129,0.05022280833752095,0.1481528233611041,0.1821930488933771,0.42825885719094503,0.16254087901655606,0.4833913988963682,0.33864975174619205,0.14474164715017612,0.32141749791921,0.3122780442649163,0.009139453654293694,0.5923577415162242,0.008457036992365252,0.002490005907999822,0.00596703108436543
