pair_id,representation,outer_fold,selected_learner,selected_config,inner_probe_delta_mrr,inner_spearman,fold_global_alpha
mkgw_mhyper_native,X1,1,hist_gbdt,"{""l2_regularization"": 0.0001, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 31}",0.0077622784039181,0.1699664572076726,0.6
mkgw_mhyper_native,X1,2,hist_gbdt,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 31}",0.0055837255655518,0.1878088309378636,0.6
mkgw_mhyper_native,X1,3,hist_gbdt,"{""l2_regularization"": 0.0001, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 31}",0.0082935793635733,0.1673187162077835,0.55
mkgw_mhyper_native,X1,4,hist_gbdt,"{""l2_regularization"": 0.0001, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 31}",0.0070862319885931,0.1922318514933249,0.6
mkgw_mhyper_native,X1,5,hist_gbdt,"{""l2_regularization"": 0.0001, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 31}",0.0066694392253596,0.1710895498080885,0.6
mkgw_mhyper_native,X2,1,hist_gbdt,"{""l2_regularization"": 0.0001, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 31}",0.0064983386833175,0.1534776072959379,0.6
mkgw_mhyper_native,X2,2,hist_gbdt,"{""l2_regularization"": 0.0001, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 31}",0.0064695452104799,0.1657755798229472,0.6
mkgw_mhyper_native,X2,3,hist_gbdt,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_iter"": 150, ""max_leaf_nodes"": 31}",0.0074821519641425,0.1592703998620687,0.55
mkgw_mhyper_native,X2,4,hist_gbdt,"{""l2_regularization"": 0.0001, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 31}",0.0073207572775688,0.1761520095176208,0.6
mkgw_mhyper_native,X2,5,hist_gbdt,"{""l2_regularization"": 0.0001, ""learning_rate"": 0.1, ""max_iter"": 150, ""max_leaf_nodes"": 31}",0.0065702852160906,0.1509666153992994,0.6
