pair,split,seed,direction,method,n,mrr,global_mrr,delta_mrr,harm_rate,benefit_rate,rank_change_rate,conditional_loss,mean_loss,mean_gain,action_rate,mean_abs_alpha_deviation
mkgw_mhyper_adamf,dev,3,head,Query-soft_grid_001,4276,0.17647949010734154,0.19155014039319357,-0.015070650285852059,0.3077642656688494,0.5395229186155285,0.8472871842843779,0.09217347769356259,0.028367702676503362,0.013297052390651303,1.0,0.5183956969130029
mkgw_mhyper_adamf,dev,3,head,Query-soft_continuous,4276,0.1757893034977601,0.19155014039319357,-0.01576083689543349,0.3091674462114125,0.538821328344247,0.8479887745556595,0.09335756746094238,0.028863120716409223,0.01310228382097573,1.0,0.5185358155626509
mkgw_mhyper_adamf,dev,3,tail,Global,4276,0.5142409456504321,0.5142409456504321,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
mkgw_mhyper_adamf,dev,3,tail,ADC_grid_005,4276,0.5165171194901782,0.5142409456504321,0.0022761738397462025,0.014733395696913003,0.052853133769878394,0.06758652946679139,0.11138789147282538,0.001641121880913938,0.00391729572066014,0.08886810102899906,0.016300280636108513
mkgw_mhyper_adamf,dev,3,tail,ADC_grid_001,4276,0.5164485978465277,0.5142409456504321,0.0022076521960957608,0.014499532273152479,0.053086997193638914,0.06758652946679139,0.13402202175691855,0.001943256629777584,0.0041509088258733454,0.08886810102899906,0.01637979420018709
mkgw_mhyper_adamf,dev,3,tail,ADC_continuous,4276,0.5163747370451948,0.5142409456504321,0.0021337913947627463,0.014733395696913003,0.052619270346117866,0.06735266604303088,0.1198900102954289,0.0017663869617895278,0.0039001783565522745,0.08886810102899906,0.016391833962112717
mkgw_mhyper_adamf,dev,3,tail,Query-soft_grid_005,4276,0.49169541568505337,0.5142409456504321,-0.022545529965378595,0.21141253507951357,0.3409728718428438,0.5523854069223574,0.21589178363676897,0.045642229281487166,0.023096699316108575,1.0,0.44690130963517305
mkgw_mhyper_adamf,dev,3,tail,Query-soft_grid_001,4276,0.4922223258312717,0.5142409456504321,-0.02201861981916033,0.21117867165575305,0.3421421889616464,0.5533208606173995,0.21510110455445616,0.045424765531495305,0.023406145712334975,1.0,0.4470112254443405
mkgw_mhyper_adamf,dev,3,tail,Query-soft_continuous,4276,0.49296460942346865,0.5142409456504321,-0.021276336226963448,0.20860617399438727,0.34167446211412533,0.5502806361085126,0.21456838822122062,0.04476029052697118,0.02348395430000774,1.0,0.4470411454994104
db15k_mhyper_native,dev,1,head,Global,7922,0.2449198432926271,0.2449198432926271,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
db15k_mhyper_native,dev,1,head,ADC_grid_005,7922,0.2447826478467717,0.2449198432926271,-0.0001371954458553545,0.02802322645796516,0.06551375915172936,0.09353698560969452,0.02866561457300596,0.0008033030087360924,0.0006661075628807378,0.16851805099722292,0.013834890179247666
db15k_mhyper_native,dev,1,head,ADC_grid_001,7922,0.24478007776551208,0.2449198432926271,-0.0001397655271150227,0.028401918707397122,0.0648826054026761,0.09328452411007321,0.024262189775396542,0.0006890927416642542,0.0005493272145492315,0.16851805099722292,0.012899520323150717
db15k_mhyper_native,dev,1,head,ADC_continuous,7922,0.24477779239023098,0.2449198432926271,-0.00014205090239613322,0.027896995708154508,0.06450391315324414,0.09240090886139864,0.024493274298721158,0.0006832887679900754,0.000541237865593942,0.16851805099722292,0.012922029332369475
db15k_mhyper_native,dev,1,head,Query-soft_grid_005,7922,0.2364465006674724,0.2449198432926271,-0.0084733426251547,0.372002019691997,0.4231254733653118,0.7951274930573088,0.07628127246496881,0.028376787421643915,0.019903444796489218,1.0,0.5226962888159554
db15k_mhyper_native,dev,1,head,Query-soft_grid_001,7922,0.23618396866362723,0.2449198432926271,-0.008735874628999864,0.3702347891946478,0.4232517041151224,0.7934864933097703,0.07664978263644126,0.028378416116218403,0.01964254148721854,1.0,0.5223971219389043
db15k_mhyper_native,dev,1,head,Query-soft_continuous,7922,0.23643484971901388,0.2449198432926271,-0.008484993573613183,0.3702347891946478,0.4233779348649331,0.7936127240595809,0.0760377039566349,0.02815180329522976,0.019666809721616572,1.0,0.5225847657383031
db15k_mhyper_native,dev,1,tail,Global,7922,0.5233389126052985,0.5233389126052985,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
db15k_mhyper_native,dev,1,tail,ADC_grid_005,7922,0.523285881248588,0.5233389126052985,-5.3031356710566454e-05,0.0017672304973491543,0.003281999495077001,0.005049229992426155,0.03804872983422754,6.724087574844555e-05,1.4209519037879109e-05,0.011234536733148195,0.0008520575612219139
db15k_mhyper_native,dev,1,tail,ADC_grid_001,7922,0.5232882122728305,0.5233389126052985,-5.0700332468009665e-05,0.0015147689977278464,0.0031557687452663467,0.004670537742994194,0.042632527018703535,6.457843022272687e-05,1.3878097754717219e-05,0.011234536733148195,0.000810401413784398
db15k_mhyper_native,dev,1,tail,ADC_continuous,7922,0.5232872867354433,0.5233389126052985,-5.162586985521102e-05,0.0016409997475385005,0.003281999495077001,0.004922999242615501,0.03993365959845247,6.553112531934891e-05,1.39052554641379e-05,0.011234536733148195,0.0008075103937059753
db15k_mhyper_native,dev,1,tail,Query-soft_grid_005,7922,0.5007805733650962,0.5233389126052985,-0.02255833924020228,0.24665488513001768,0.2777076495834385,0.5243625347134562,0.18446124239383413,0.04549826655359151,0.02293992731338923,1.0,0.4658672052511992
db15k_mhyper_native,dev,1,tail,Query-soft_grid_001,7922,0.5003977259134834,0.5233389126052985,-0.02294118669181518,0.2485483463771775,0.2773289573340066,0.525877303711184,0.1853087529164104,0.04605818410659077,0.0231169974147756,1.0,0.4658722544811916
db15k_mhyper_native,dev,1,tail,Query-soft_continuous,7922,0.5011903686237124,0.5233389126052985,-0.022148543981586135,0.2460237313809644,0.2777076495834385,0.523731380964403,0.18345336847107208,0.045133882245660124,0.02298533826407399,1.0,0.46594168650804546
db15k_mhyper_native,dev,2,head,Global,7922,0.24360565349243948,0.24360565349243948,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
db15k_mhyper_native,dev,2,head,ADC_grid_005,7922,0.24372355719621816,0.24360565349243948,0.00011790370377866787,0.01237061348144408,0.0374905326937642,0.04986114617520828,0.021188468563786717,0.00026211435486633405,0.0003800180586450019,0.09517798535723303,0.006488260540267612
db15k_mhyper_native,dev,2,head,ADC_grid_001,7922,0.2434582633854637,0.24360565349243948,-0.00014739010697578637,0.013254228730118656,0.037616763443574855,0.050870992173693515,0.04221651464336361,0.000559547341271545,0.0004121572342957586,0.09517798535723303,0.006474375157788437
db15k_mhyper_native,dev,2,head,ADC_continuous,7922,0.24388260469012532,0.24360565349243948,0.0002769511976858391,0.012875536480686695,0.037995455693006816,0.050870992173693515,0.01380459211828662,0.00017774152941999938,0.0004546927271058385,0.09517798535723303,0.006467316813152781
db15k_mhyper_native,dev,2,head,Query-soft_grid_005,7922,0.24018624513878642,0.24360565349243948,-0.0034194083536530882,0.3418328704872507,0.4468568543297147,0.7886897248169654,0.07222628869948144,0.02468931959078462,0.02126991123713153,1.0,0.4997664731128502
db15k_mhyper_native,dev,2,head,Query-soft_grid_001,7922,0.2404327860202401,0.24360565349243948,-0.0031728674721993888,0.3429689472355466,0.4453420853319869,0.7883110325675334,0.07147559670269443,0.024513910154155612,0.02134104268195622,1.0,0.5017255743499116
db15k_mhyper_native,dev,2,head,Query-soft_continuous,7922,0.2390673184242139,0.24360565349243948,-0.004538335068225598,0.3448624084827064,0.44508962383236556,0.7899520323150719,0.0739265274392211,0.02549448030345267,0.02095614523522707,1.0,0.5017916787370592
db15k_mhyper_native,dev,2,tail,Global,7922,0.52046899143685,0.52046899143685,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
db15k_mhyper_native,dev,2,tail,ADC_grid_005,7922,0.520540815116708,0.52046899143685,7.182367985788412e-05,0.0012623074981065387,0.0013885382479171926,0.0026508457460237313,0.018726733251225668,2.3638895798063196e-05,9.546257565594732e-05,0.004796768492804847,0.0004670537742994194
db15k_mhyper_native,dev,2,tail,ADC_grid_001,7922,0.5205568614057605,0.52046899143685,8.786996891050459e-05,0.0013885382479171926,0.0013885382479171926,0.002777076495834385,0.005331163582016207,7.402524539532729e-06,9.52724934500373e-05,0.004796768492804847,0.0004506437768240343
db15k_mhyper_native,dev,2,tail,ADC_continuous,7922,0.5205594550730948,0.52046899143685,9.046363624453341e-05,0.0013885382479171926,0.0013885382479171926,0.002777076495834385,0.003460248233850034,4.804687019988686e-06,9.526832326452208e-05,0.004796768492804847,0.00044666862700045134
db15k_mhyper_native,dev,2,tail,Query-soft_grid_005,7922,0.5067786269453576,0.52046899143685,-0.013690364491492498,0.2073971219389043,0.2917192628124211,0.4991163847513254,0.17150795534324054,0.035570256327814215,0.021879891836321712,1.0,0.444004039383994
db15k_mhyper_native,dev,2,tail,Query-soft_grid_001,7922,0.5066352119969094,0.52046899143685,-0.013833779439940602,0.2099217369351174,0.29108810906336785,0.5010098459984852,0.17144226297530482,0.03598945762786316,0.022155678187922558,1.0,0.4438525624842211
db15k_mhyper_native,dev,2,tail,Query-soft_continuous,7922,0.505910061753416,0.52046899143685,-0.01455892968343405,0.21143650593284524,0.2912143398131785,0.5026508457460237,0.17153148752734823,0.03626801838024594,0.021709088696811884,1.0,0.44390626815649065
db15k_mhyper_native,dev,3,head,Global,7922,0.24201739790637478,0.24201739790637478,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
db15k_mhyper_native,dev,3,head,ADC_grid_005,7922,0.24188926028005373,0.24201739790637478,-0.00012813762632104845,0.052890684170663976,0.1269881343095178,0.17987881848018178,0.035221223644249844,0.0018628746158723408,0.0017347369895512922,0.29702095430446857,0.027448876546326682
db15k_mhyper_native,dev,3,head,ADC_grid_001,7922,0.24170473406637139,0.24201739790637478,-0.0003126638400034151,0.05162837667255744,0.12623074981065388,0.1778591264832113,0.036310581899241155,0.0018746563994937685,0.0015619925594903532,0.29702095430446857,0.02580408987629386
db15k_mhyper_native,dev,3,head,ADC_continuous,7922,0.24188011522614686,0.24201739790637478,-0.00013728268022790982,0.051375915172936125,0.12610451906084322,0.17748043423377935,0.03326381184093538,0.0017089587754684048,0.0015716760952404947,0.29702095430446857,0.025787336044416978
db15k_mhyper_native,dev,3,head,Query-soft_grid_005,7922,0.23277754075589785,0.24201739790637478,-0.009239857150476928,0.378187326432719,0.4299419338550871,0.8081292602878061,0.08677265808452367,0.03281631956844647,0.023576462417969544,1.0,0.5418328704872506
db15k_mhyper_native,dev,3,head,Query-soft_grid_001,7922,0.233190270003681,0.24201739790637478,-0.008827127902693766,0.37755617268366576,0.42981570310527645,0.8073718757889422,0.08655708608467723,0.032680162140781316,0.02385303423808755,1.0,0.5433362787174956
db15k_mhyper_native,dev,3,head,Query-soft_continuous,7922,0.233652310480554,0.24201739790637478,-0.008365087425820785,0.3754102499368846,0.43057308760414037,0.805983337541025,0.08612252723043003,0.03233127947277189,0.023966192046951107,1.0,0.5432814495345877
db15k_mhyper_native,dev,3,tail,Global,7922,0.521171279411065,0.521171279411065,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
db15k_mhyper_native,dev,3,tail,ADC_grid_005,7922,0.5212470011792797,0.521171279411065,7.572176821462916e-05,0.0025246149962130774,0.008836152486745772,0.011360767482958849,0.020125711742798324,5.080967367533029e-05,0.00012653144188995945,0.030042918454935622,0.001994445847008332
db15k_mhyper_native,dev,3,tail,ADC_grid_001,7922,0.5212235286937207,0.521171279411065,5.224928265560174e-05,0.0026508457460237313,0.009088613986367079,0.01173945973239081,0.04534759687977087,0.00012020948428113966,0.00017245876693674142,0.030042918454935622,0.001957838929563242
db15k_mhyper_native,dev,3,tail,ADC_continuous,7922,0.5213125478092757,0.521171279411065,0.00014126839821086338,0.0023983842464024236,0.008962383236556425,0.011360767482958849,0.021173923223384378,5.078320389349951e-05,0.00019205160210436286,0.030042918454935622,0.0019661930185115085
db15k_mhyper_native,dev,3,tail,Query-soft_grid_005,7922,0.4953166074274734,0.521171279411065,-0.0258546719835916,0.24943196162585204,0.29752587730371116,0.5469578389295633,0.2086359714010533,0.052040479612279894,0.02618580762868829,1.0,0.48127997980308007
db15k_mhyper_native,dev,3,tail,Query-soft_grid_001,7922,0.49524173418405126,0.521171279411065,-0.025929545227013743,0.24779096187831356,0.2976521080535218,0.5454430699318354,0.20905763460039378,0.05180259236563658,0.02587304713862283,1.0,0.48125347134561974
db15k_mhyper_native,dev,3,tail,Query-soft_continuous,7922,0.49417045220694583,0.521171279411065,-0.02700082720411917,0.2514516536228225,0.296137339055794,0.5475889926786165,0.21013511122030076,0.05283882120056036,0.02583799399644119,1.0,0.48126984660549965
db15k_mhyper_adamf,dev,1,head,Global,7922,0.2449198432926271,0.2449198432926271,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
db15k_mhyper_adamf,dev,1,head,ADC_grid_005,7922,0.24485710562940546,0.2449198432926271,-6.273766322162566e-05,0.0015147689977278464,0.0031557687452663467,0.004670537742994194,0.19011066695913936,0.00028797374444706797,0.0002252360812254423,0.00555415299166877,0.0012938651855592023
db15k_mhyper_adamf,dev,1,head,ADC_grid_001,7922,0.24483902099572047,0.2449198432926271,-8.082229690661733e-05,0.0017672304973491543,0.0031557687452663467,0.004922999242615501,0.1712402072916653,0.0003026209166982219,0.0002217986197916046,0.00555415299166877,0.0012913405705629892
db15k_mhyper_adamf,dev,1,head,ADC_continuous,7922,0.2448390688236856,0.2449198432926271,-8.077446894149282e-05,0.0016409997475385005,0.0031557687452663467,0.004796768492804847,0.18440994580121164,0.00030261667450337684,0.000221842205561884,0.00555415299166877,0.0012958089600706372
db15k_mhyper_adamf,dev,1,head,Query-soft_grid_005,7922,0.2177465917506532,0.2449198432926271,-0.02717325154197388,0.40431709164352436,0.42464024236303965,0.828957334006564,0.11057865453458555,0.04470883999927765,0.01753558845730377,1.0,0.5124463519313304
db15k_mhyper_adamf,dev,1,head,Query-soft_grid_001,7922,0.21783755683769718,0.2449198432926271,-0.027082286454929893,0.4029285533956072,0.42628124211057816,0.8292097955061853,0.11122325136311353,0.04481502377569534,0.01773273732076544,1.0,0.5116864428174703
db15k_mhyper_adamf,dev,1,head,Query-soft_continuous,7922,0.21751606424230494,0.2449198432926271,-0.027403779050322166,0.4036859378944711,0.4250189346124716,0.8287048725069427,0.11109514371989462,0.04484754728808672,0.017443768237764553,1.0,0.5117634043030103
db15k_mhyper_adamf,dev,1,tail,Global,7922,0.5233389126052985,0.5233389126052985,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
db15k_mhyper_adamf,dev,1,tail,ADC_grid_005,7922,0.5233086899471536,0.5233389126052985,-3.022265814492186e-05,0.0003786922494319616,0.0007573844988639232,0.0011360767482958849,0.1704744769615578,6.455736315130944e-05,3.433470500638757e-05,0.0013885382479171926,0.0003534460994698309
db15k_mhyper_adamf,dev,1,tail,ADC_grid_001,7922,0.5232992783406016,0.5233389126052985,-3.963426469697923e-05,0.0003786922494319616,0.0007573844988639232,0.0011360767482958849,0.1704589603169725,6.45514871182678e-05,2.491722242128856e-05,0.0013885382479171926,0.000342085331986872
db15k_mhyper_adamf,dev,1,tail,ADC_continuous,7922,0.5233015336613257,0.5233389126052985,-3.737894397276601e-05,0.0003786922494319616,0.0007573844988639232,0.0011360767482958849,0.17045773465554429,6.455102296978451e-05,2.71720789970185e-05,0.0013885382479171926,0.0003422181465823549
db15k_mhyper_adamf,dev,1,tail,Query-soft_grid_005,7922,0.4745127277901493,0.5233389126052985,-0.048826184815149214,0.2955061853067407,0.2914668013127998,0.5869729866195406,0.24291759271638508,0.07178365116751544,0.022957466352366226,1.0,0.47566902297399655
db15k_mhyper_adamf,dev,1,tail,Query-soft_grid_001,7922,0.4759153066866704,0.5233389126052985,-0.04742360591862811,0.29285533956071697,0.29272910881090636,0.5855844483716234,0.24195014029532091,0.07085639049294933,0.023432784574321217,1.0,0.47582681141125976
db15k_mhyper_adamf,dev,1,tail,Query-soft_continuous,7922,0.4755357186180488,0.5233389126052985,-0.047803193987249776,0.29537995455693006,0.29298157031052763,0.5883615248674577,0.24160543877309612,0.07136540352550426,0.02356220953825451,1.0,0.47586060026101135
db15k_mhyper_adamf,dev,2,head,Global,7922,0.24360565349243948,0.24360565349243948,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
db15k_mhyper_adamf,dev,2,head,ADC_grid_005,7922,0.24388835876635873,0.24360565349243948,0.0002827052739192502,0.002019691996970462,0.004670537742994194,0.006690229739964655,0.083736697928018,0.000169122338657951,0.0004518276125772012,0.007573844988639233,0.0018619035597071446
db15k_mhyper_adamf,dev,2,head,ADC_grid_001,7922,0.24395979885008506,0.24360565349243948,0.0003541453576455839,0.0017672304973491543,0.004670537742994194,0.006437768240343348,0.05619911700575759,9.931679349666832e-05,0.0004534621511422521,0.007573844988639233,0.0018202474122696291
db15k_mhyper_adamf,dev,2,head,ADC_continuous,7922,0.2438965008264864,0.24360565349243948,0.0002908473340468928,0.0018934612471598082,0.004670537742994194,0.006563998990154002,0.08578564962008994,0.00016243180311806984,0.00045327913716496266,0.007573844988639233,0.0018218483030193345
db15k_mhyper_adamf,dev,2,head,Query-soft_grid_005,7922,0.2155927930561323,0.24360565349243948,-0.02801286043630717,0.40191870739712193,0.43448624084827064,0.8364049482453926,0.11852474535883056,0.04763731244919421,0.01962445201288704,1.0,0.5219325927796011
