outer_fold,selected_config_index,selected_config,inner_probe_delta_mrr,inner_spearman,fold_global_alpha
1,0,"{""alpha"": 1e-05, ""epsilon"": 0.1, ""max_iter"": 80}",-0.0003907314615854671,0.12504743346061165,0.95
2,0,"{""alpha"": 1e-05, ""epsilon"": 0.1, ""max_iter"": 80}",-8.633902174949224e-05,0.12165104200599357,0.95
3,1,"{""alpha"": 0.0001, ""epsilon"": 0.1, ""max_iter"": 80}",-0.00011363382778161874,0.12314910014159715,0.95
4,1,"{""alpha"": 0.0001, ""epsilon"": 0.1, ""max_iter"": 80}",-0.0005863009964513832,0.12087865159254803,0.95
5,1,"{""alpha"": 0.0001, ""epsilon"": 0.1, ""max_iter"": 80}",-0.0008467952241382605,0.1190955614464676,0.95
