outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,38052,0.014824526724265104,0.3253179859140124,0.1869284137496058
2,38046,0.014048616496037121,0.33417442043841666,0.2040950428428744
3,38016,0.01188389799155521,0.34553872053872053,0.22892992424242425
4,37992,0.014357109474471733,0.29843124868393345,0.16979890503263845
5,38022,0.014994783042107395,0.3287833359633896,0.1985166482562727
