outer_fold,count,training_gain,positive_gain_rate,negative_transfer_rate
1,20538,0.0001869022271811746,0.16963677086376472,0.14159119680592072
2,20496,0.00024364744060931425,0.17681498829039813,0.14515027322404372
3,20514,0.00035450972424367456,0.17349127425173053,0.14409671443891975
4,20502,0.00012786918041728093,0.16656911520827236,0.14174226904692225
5,20574,-0.0004786959616768548,0.17468649752114318,0.1445999805579858
